Conc_ugperml	Area_um2	DiameterA_um	Volume_um3	DiameterV_um	Deformation	
0	161.31981	14.33174	1230.7965	13.296251	0.070709109
0	174.55602	14.908106	1407.6265	13.904742	0.060336471
0	176.57899	14.994244	1335.283	13.662334	0.084158003
0	175.59641	14.952468	1340.3364	13.679548	0.11354423
0	151.0314	13.867197	1073.0909	12.70221	0.082359195
0	118.2588	12.27077	730.62073	11.174578	0.0704813
0	93.2892	10.898601	565.68552	10.261058	0.050451338
0	165.4814	14.515422	1269.169	13.433018	0.074715734
0	112.47881	11.967141	719.31834	11.116656	0.061511755
0	126.5242	12.692345	819.58868	11.610897	0.081828713
0	183.39941	15.281079	1447.4595	14.034683	0.069701076
0	146.00281	13.634388	1035.2384	12.551065	0.077041984
0	276.0528	18.747835	2641.413	17.150596	0.074127436
0	143.74861	13.528726	959.13322	12.235642	0.12778425
0	119.35701	12.327614	768.36247	11.363772	0.071693897
0	112.3632	11.96099	651.4706	10.755536	0.092066169
0	119.1258	12.315668	781.6235	11.428774	0.068287194
0	255.187	18.025376	2401.7986	16.615471	0.054135203
0	170.7412	14.744302	1278.0928	13.464429	0.090969443
0	128.605	12.796287	846.37483	11.736034	0.075928271
0	127.85361	12.758851	914.80154	12.044148	0.059697926
0	186.405	15.405785	1481.1433	14.142716	0.080092609
0	198.31181	15.8902	1708.0349	14.83085	0.058514237
0	164.32539	14.464632	1224.0937	13.272071	0.077813029
0	157.62061	14.166467	1175.3757	13.093609	0.078604996
0	119.1836	12.318656	789.9352	11.469142	0.071769595
0	153.17	13.965031	1118.7361	12.879816	0.079212785
0	120.4552	12.384197	786.66388	11.453288	0.050386369
0	175.0184	14.927838	1385.4235	13.831246	0.079783797
0	190.91341	15.590975	1511.0383	14.237234	0.1116761
0	188.9482	15.510523	1463.4128	14.086056	0.11038947
0	111.7852	11.930186	716.77765	11.103552	0.055419683
0	153.748	13.991356	1180.579	13.112902	0.078173041
0	127.9114	12.761734	874.96282	11.86671	0.057546318
0	137.21721	13.217805	949.09706	12.192816	0.083634496
0	193.91899	15.713221	1594.6942	14.495268	0.089226782
0	133.2868	13.027127	927.13507	12.098034	0.0409289
0	138.6622	13.287219	991.95759	12.373659	0.063929021
0	150.858	13.859234	1133.0589	12.934549	0.065773487
0	191.08681	15.598054	1570.9894	14.423087	0.070595145
0	121.0332	12.413874	779.07672	11.416348	0.069798708
0	163.57401	14.431524	1226.8943	13.282184	0.077552736
0	156.7536	14.127451	1152.6491	13.008668	0.061976373
0	171.4926	14.77671	1350.2391	13.713154	0.061209798
0	142.65041	13.476948	1016.5226	12.474969	0.058891594
0	195.01721	15.757653	1616.3345	14.560542	0.082890391
0	197.7916	15.869344	1645.1498	14.646559	0.063597679
0	154.326	14.017631	1101.6409	12.813875	0.070467949
0	172.0706	14.801591	1331.1889	13.648356	0.089015543
0	109.58881	11.8124	696.17739	10.996144	0.062144697
0	168.9494	14.666733	1333.4177	13.655969	0.071383297
0	118.0854	12.26177	784.26329	11.441626	0.058962941
0	197.44481	15.855426	1597.0828	14.502502	0.072181761
0	198.48521	15.897145	1623.293	14.581407	0.06356293
