Osm_mOsm  	FrequencyShift_Hz	Volume_um^3	DiameterV_um	PassageTime_s	Deformability_inverseSec
200.0000  	32.2740   	1219.6356 	13.2559   	0.0273    	36.6589   
200.0000  	26.0994   	986.2956  	12.3501   	0.0189    	53.0203   
200.0000  	30.9986   	1171.4361 	13.0790   	0.0270    	36.9832   
200.0000  	49.9517   	1887.6766 	15.3336   	0.0935    	10.6929   
200.0000  	27.6281   	1044.0646 	12.5866   	0.0309    	32.3632   
200.0000  	46.7367   	1766.1790 	14.9973   	0.0781    	12.7987   
200.0000  	45.8536   	1732.8071 	14.9022   	0.0503    	19.8921   
200.0000  	36.1631   	1366.6037 	13.7683   	0.0349    	28.6559   
200.0000  	31.7922   	1201.4268 	13.1896   	0.0292    	34.2635   
200.0000  	33.8090   	1277.6408 	13.4628   	0.0304    	32.9396   
200.0000  	47.7855   	1805.8158 	15.1086   	0.0714    	14.0006   
200.0000  	50.0280   	1890.5585 	15.3414   	0.0869    	11.5047   
200.0000  	33.4033   	1262.3114 	13.4088   	0.0264    	37.9206   
200.0000  	42.8347   	1618.7249 	14.5677   	0.0563    	17.7609   
200.0000  	40.0365   	1512.9776 	14.2433   	0.0659    	15.1803   
200.0000  	50.6965   	1915.8205 	15.4094   	0.0875    	11.4319   
200.0000  	40.1503   	1517.2790 	14.2568   	0.0404    	24.7254   
200.0000  	33.8664   	1279.8126 	13.4705   	0.0312    	32.0573   
200.0000  	32.7997   	1239.4990 	13.3275   	0.0288    	34.7512   
200.0000  	31.4901   	1190.0097 	13.1477   	0.0260    	38.5237   
200.0000  	31.1437   	1176.9198 	13.0993   	0.0278    	35.9084   
200.0000  	24.9291   	942.0719  	12.1627   	0.0193    	51.6825   
200.0000  	36.8777   	1393.6085 	13.8584   	0.0396    	25.2595   
200.0000  	26.6387   	1006.6762 	12.4346   	0.0225    	44.5331   
200.0000  	30.2819   	1144.3538 	12.9774   	0.0262    	38.1863   
200.0000  	6.2496    	236.1727  	7.6691    	0.0115    	86.6757   
200.0000  	38.1523   	1441.7737 	14.0163   	0.0483    	20.7060   
200.0000  	10.6079   	400.8721  	9.1482    	0.0468    	21.3805   
200.0000  	24.5949   	929.4411  	12.1081   	0.0185    	54.1396   
200.0000  	25.3051   	956.2784  	12.2235   	0.0188    	53.3261   
200.0000  	31.1138   	1175.7905 	13.0951   	0.0275    	36.3099   
200.0000  	45.2185   	1708.8070 	14.8331   	0.0479    	20.8588   
200.0000  	40.9308   	1546.7731 	14.3486   	0.0477    	20.9807   
200.0000  	33.6984   	1273.4640 	13.4482   	0.0311    	32.1518   
200.0000  	39.7458   	1501.9933 	14.2088   	0.0403    	24.7836   
200.0000  	44.6805   	1688.4770 	14.7740   	0.0542    	18.4525   
200.0000  	44.9389   	1698.2427 	14.8025   	0.0730    	13.7026   
200.0000  	22.6124   	854.5219  	11.7736   	0.0180    	55.4277   
200.0000  	41.8328   	1580.8609 	14.4532   	0.0537    	18.6270   
200.0000  	36.8186   	1391.3763 	13.8510   	0.0382    	26.1535   
200.0000  	33.7857   	1276.7609 	13.4597   	0.0254    	39.4143   
200.0000  	46.3440   	1751.3413 	14.9551   	0.0798    	12.5379   
200.0000  	23.6921   	895.3236  	11.9581   	0.0172    	58.2081   
200.0000  	33.8569   	1279.4521 	13.4692   	0.0309    	32.3255   
200.0000  	25.6125   	967.8980  	12.2728   	0.0294    	34.0684   
200.0000  	30.1018   	1137.5470 	12.9516   	0.0228    	43.9368   
200.0000  	18.3875   	694.8618  	10.9892   	0.0272    	36.7074   
200.0000  	37.9663   	1434.7479 	13.9935   	0.0411    	24.3272   
200.0000  	8.2439    	311.5375  	8.4108    	0.0120    	83.1567   
200.0000  	20.4086   	771.2403  	11.3779   	0.0181    	55.3875   
200.0000  	27.5110   	1039.6420 	12.5688   	0.0245    	40.7892   
200.0000  	43.4647   	1642.5325 	14.6388   	0.0595    	16.8100   
200.0000  	27.0006   	1020.3545 	12.4906   	0.0195    	51.2485   
200.0000  	38.6373   	1460.1033 	14.0754   	0.0445    	22.4599   
200.0000  	37.3070   	1409.8298 	13.9120   	0.0310    	32.2640   
200.0000  	31.0859   	1174.7364 	13.0912   	0.0237    	42.1701   
200.0000  	24.1608   	913.0378  	12.0364   	0.0194    	51.6213   
200.0000  	49.3666   	1865.5636 	15.2734   	0.0782    	12.7901   
200.0000  	41.8236   	1580.5121 	14.4522   	0.0504    	19.8481   
200.0000  	24.7254   	934.3742  	12.1294   	0.0211    	47.4258   
200.0000  	20.8124   	786.5006  	11.4525   	0.0164    	61.1593   
200.0000  	36.3259   	1372.7555 	13.7890   	0.0343    	29.1430   
200.0000  	39.3669   	1487.6754 	14.1635   	0.0386    	25.8807   
200.0000  	47.3809   	1790.5243 	15.0659   	0.0430    	23.2327   
200.0000  	44.2660   	1672.8129 	14.7282   	0.0951    	10.5102   
200.0000  	90.4059   	3416.4391 	18.6864   	0.2422    	4.1295    
200.0000  	42.1604   	1593.2408 	14.4909   	0.0518    	19.3192   
200.0000  	27.2695   	1030.5156 	12.5319   	0.0191    	52.2756   
200.0000  	24.4120   	922.5283  	12.0780   	0.0197    	50.6615   
200.0000  	29.1436   	1101.3362 	12.8127   	0.0225    	44.3583   
200.0000  	31.8951   	1205.3145 	13.2039   	0.0268    	37.3589   
200.0000  	31.6079   	1194.4624 	13.1641   	0.0254    	39.3940   
200.0000  	41.7724   	1578.5798 	14.4463   	0.0533    	18.7645   
200.0000  	41.6008   	1572.0949 	14.4265   	0.0469    	21.3044   
200.0000  	45.0116   	1700.9895 	14.8104   	0.0521    	19.1771   
200.0000  	44.8329   	1694.2337 	14.7908   	0.0473    	21.1332   
200.0000  	47.0019   	1776.2025 	15.0256   	0.0537    	18.6316   
200.0000  	46.6888   	1764.3712 	14.9921   	0.0761    	13.1483   
200.0000  	29.9208   	1130.7075 	12.9256   	0.0234    	42.6892   
200.0000  	28.8513   	1090.2919 	12.7697   	0.0280    	35.6775   
200.0000  	25.3309   	957.2560  	12.2277   	0.0183    	54.6829   
200.0000  	27.5402   	1040.7444 	12.5733   	0.0206    	48.4575   
200.0000  	74.8191   	2827.4131 	17.5441   	0.0698    	14.3320   
200.0000  	44.2386   	1671.7780 	14.7252   	0.0642    	15.5882   
200.0000  	23.9522   	905.1524  	12.0017   	0.0196    	50.9066   
200.0000  	29.6144   	1119.1298 	12.8813   	0.0255    	39.2269   
200.0000  	22.6738   	856.8422  	11.7842   	0.0172    	58.1748   
200.0000  	34.6359   	1308.8913 	13.5717   	0.0396    	25.2741   
200.0000  	40.4054   	1526.9199 	14.2869   	0.0465    	21.5146   
200.0000  	28.8756   	1091.2095 	12.7733   	0.0216    	46.1912   
200.0000  	26.0157   	983.1319  	12.3369   	0.0215    	46.4938   
200.0000  	23.5706   	890.7326  	11.9376   	0.0174    	57.6038   
200.0000  	27.3121   	1032.1232 	12.5385   	0.0186    	53.6731   
200.0000  	29.0391   	1097.3863 	12.7974   	0.0227    	44.0891   
200.0000  	49.4797   	1869.8387 	15.2851   	0.1223    	8.1755    
200.0000  	25.5725   	966.3843  	12.2664   	0.0212    	47.1693   
200.0000  	26.0711   	985.2263  	12.3456   	0.0248    	40.2513   
250.0000  	55.5380   	2316.4919 	16.4164   	0.1215    	8.2322    
250.0000  	40.4450   	1686.9624 	14.7696   	0.0564    	17.7207   
250.0000  	34.2464   	1428.4190 	13.9729   	0.0347    	28.7910   
250.0000  	34.7425   	1449.1097 	14.0400   	0.0360    	27.7769   
250.0000  	57.4528   	2396.3544 	16.6029   	0.1886    	5.3024    
250.0000  	59.7297   	2491.3243 	16.8194   	0.1417    	7.0563    
250.0000  	35.2470   	1470.1530 	14.1076   	0.0358    	27.9294   
250.0000  	33.3101   	1389.3627 	13.8443   	0.0581    	17.2187   
250.0000  	25.1582   	1049.3470 	12.6078   	0.0195    	51.2485   
250.0000  	33.3480   	1390.9438 	13.8496   	0.0266    	37.6029   
250.0000  	25.4273   	1060.5731 	12.6526   	0.0213    	47.0239   
250.0000  	27.1047   	1130.5357 	12.9249   	0.0255    	39.1614   
250.0000  	24.7388   	1031.8562 	12.5374   	0.0209    	47.9474   
250.0000  	32.8656   	1370.8255 	13.7825   	0.0373    	26.7894   
250.0000  	22.8744   	954.0911  	12.2142   	0.0190    	52.7363   
250.0000  	29.2553   	1220.2404 	13.2581   	0.0219    	45.5704   
250.0000  	24.9581   	1041.0006 	12.5743   	0.0208    	48.0455   
250.0000  	39.1722   	1633.8716 	14.6130   	0.0375    	26.6560   
250.0000  	32.9940   	1376.1806 	13.8004   	0.0350    	28.5513   
250.0000  	24.1968   	1009.2495 	12.4451   	0.0196    	51.0514   
250.0000  	40.3894   	1684.6404 	14.7628   	0.0509    	19.6475   
250.0000  	6.3865    	266.3807  	7.9830    	0.0170    	58.9844   
250.0000  	72.4669   	3022.5934 	17.9388   	0.1399    	7.1472    
250.0000  	47.1281   	1965.7117 	15.5420   	0.0498    	20.0965   
250.0000  	28.9042   	1205.5958 	13.2049   	0.0222    	45.1457   
250.0000  	41.5878   	1734.6269 	14.9074   	0.0590    	16.9594   
250.0000  	33.2718   	1387.7669 	13.8390   	0.0652    	15.3329   
250.0000  	25.4432   	1061.2378 	12.6553   	0.0216    	46.2752   
250.0000  	34.0884   	1421.8278 	13.9513   	0.0337    	29.6584   
250.0000  	29.1393   	1215.3991 	13.2406   	0.0280    	35.7569   
250.0000  	33.6182   	1402.2159 	13.8869   	0.0332    	30.1566   
250.0000  	25.0854   	1046.3140 	12.5957   	0.0265    	37.6725   
250.0000  	28.6140   	1193.4892 	13.1605   	0.0238    	42.0655   
250.0000  	29.9319   	1248.4578 	13.3595   	0.0335    	29.8732   
250.0000  	72.8794   	3039.8018 	17.9728   	0.5175    	1.9322    
250.0000  	28.0204   	1168.7291 	13.0689   	0.0213    	46.8578   
250.0000  	19.1255   	797.7257  	11.5067   	0.0332    	30.1507   
250.0000  	53.0516   	2212.7807 	16.1676   	0.0898    	11.1353   
250.0000  	24.1024   	1005.3094 	12.4289   	0.0203    	49.2631   
250.0000  	27.4323   	1144.2022 	12.9768   	0.0210    	47.5663   
250.0000  	44.4490   	1853.9658 	15.2417   	0.0804    	12.4443   
250.0000  	39.3666   	1641.9801 	14.6371   	0.0535    	18.6875   
250.0000  	23.4192   	976.8155  	12.3104   	0.0200    	50.0632   
250.0000  	51.6895   	2155.9704 	16.0281   	0.1030    	9.7122    
250.0000  	29.4263   	1227.3692 	13.2839   	0.0274    	36.4879   
250.0000  	26.7913   	1117.4646 	12.8749   	0.0212    	47.1547   
250.0000  	37.5409   	1565.8319 	14.4073   	0.0397    	25.1616   
250.0000  	29.6247   	1235.6477 	13.3137   	0.0841    	11.8916   
250.0000  	28.7794   	1200.3887 	13.1858   	0.0263    	38.0625   
250.0000  	29.6163   	1235.2956 	13.3124   	0.0337    	29.6873   
250.0000  	18.1867   	758.5670  	11.3153   	0.0195    	51.2744   
250.0000  	41.6895   	1738.8687 	14.9196   	0.0532    	18.8119   
250.0000  	31.8136   	1326.9461 	13.6338   	0.0291    	34.3445   
250.0000  	35.3290   	1473.5735 	14.1186   	0.0330    	30.2823   
250.0000  	29.2895   	1221.6670 	13.2633   	0.0295    	33.9170   
250.0000  	26.8385   	1119.4319 	12.8825   	0.0348    	28.7477   
250.0000  	34.9320   	1457.0158 	14.0655   	0.0383    	26.0820   
250.0000  	28.1607   	1174.5812 	13.0907   	0.0245    	40.8001   
250.0000  	27.3377   	1140.2574 	12.9619   	0.0247    	40.4970   
250.0000  	45.4789   	1896.9238 	15.3586   	0.0548    	18.2429   
250.0000  	11.6795   	487.1526  	9.7624    	0.0852    	11.7433   
250.0000  	31.6541   	1320.2941 	13.6110   	0.0261    	38.3158   
250.0000  	29.8636   	1245.6124 	13.3494   	0.0262    	38.1100   
250.0000  	24.7699   	1033.1537 	12.5426   	0.0201    	49.8668   
250.0000  	49.9591   	2083.7939 	15.8472   	0.0860    	11.6279   
250.0000  	25.9504   	1082.3892 	12.7388   	0.0222    	44.9860   
250.0000  	47.1362   	1966.0509 	15.5429   	0.0689    	14.5140   
250.0000  	29.0591   	1212.0554 	13.2284   	0.0242    	41.2970   
250.0000  	26.9309   	1123.2886 	12.8973   	0.0211    	47.3229   
250.0000  	27.6445   	1153.0506 	13.0102   	0.0296    	33.8005   
250.0000  	52.6527   	2196.1450 	16.1270   	0.0673    	14.8668   
250.0000  	30.1794   	1258.7811 	13.3963   	0.0303    	33.0144   
250.0000  	36.7290   	1531.9658 	14.3027   	0.0412    	24.2962   
250.0000  	23.7714   	991.5041  	12.3718   	0.0197    	50.8557   
250.0000  	38.2183   	1594.0870 	14.4934   	0.0845    	11.8330   
250.0000  	27.7340   	1156.7853 	13.0242   	0.0246    	40.7185   
250.0000  	25.5831   	1067.0724 	12.6784   	0.0224    	44.5916   
250.0000  	33.9400   	1415.6388 	13.9311   	0.0371    	26.9527   
250.0000  	24.1800   	1008.5492 	12.4423   	0.0202    	49.5833   
250.0000  	41.9277   	1748.8062 	14.9479   	0.0519    	19.2704   
250.0000  	26.6651   	1112.2004 	12.8547   	0.0217    	46.0240   
250.0000  	32.7801   	1367.2563 	13.7705   	0.0325    	30.7615   
250.0000  	39.9114   	1664.7028 	14.7044   	0.0402    	24.8664   
250.0000  	32.0550   	1337.0157 	13.6682   	0.0293    	34.1714   
250.0000  	27.6170   	1151.9052 	13.0059   	0.0286    	34.9742   
250.0000  	48.9204   	2040.4711 	15.7366   	0.0796    	12.5642   
250.0000  	32.4425   	1353.1770 	13.7231   	0.0294    	33.9963   
250.0000  	27.7524   	1157.5547 	13.0271   	0.0232    	43.1479   
250.0000  	25.2508   	1053.2103 	12.6233   	0.0187    	53.5225   
250.0000  	44.8486   	1870.6335 	15.2873   	0.0628    	15.9216   
250.0000  	25.4440   	1061.2697 	12.6554   	0.0201    	49.6882   
250.0000  	32.8406   	1369.7812 	13.7790   	0.0298    	33.5774   
250.0000  	49.6464   	2070.7500 	15.8140   	0.0792    	12.6224   
250.0000  	60.5225   	2524.3917 	16.8935   	0.1686    	5.9315    
250.0000  	45.4490   	1895.6763 	15.3552   	0.0605    	16.5385   
250.0000  	49.1980   	2052.0506 	15.7663   	0.2343    	4.2687    
250.0000  	25.7050   	1072.1551 	12.6985   	0.0196    	51.0599   
250.0000  	46.5440   	1941.3502 	15.4775   	0.0800    	12.5014   
250.0000  	24.4872   	1021.3600 	12.4947   	0.0224    	44.6699   
250.0000  	59.4828   	2481.0285 	16.7962   	0.0973    	10.2759   
250.0000  	35.6735   	1487.9410 	14.1643   	0.0394    	25.3877   
250.0000  	34.4486   	1436.8525 	14.0003   	0.0384    	26.0352   
250.0000  	46.5034   	1939.6586 	15.4730   	0.0727    	13.7570   
250.0000  	27.7036   	1155.5189 	13.0195   	0.0265    	37.7098   
250.0000  	36.1893   	1509.4575 	14.2323   	0.0354    	28.2579   
250.0000  	31.7689   	1325.0798 	13.6274   	0.0311    	32.1857   
250.0000  	30.9217   	1289.7423 	13.5052   	0.0281    	35.6233   
250.0000  	23.6514   	986.4990  	12.3509   	0.0217    	46.1842   
250.0000  	34.8662   	1454.2680 	14.0567   	0.0356    	28.0888   
250.0000  	37.4490   	1561.9959 	14.3955   	0.0412    	24.2943   
250.0000  	42.1713   	1758.9652 	14.9768   	0.0475    	21.0313   
250.0000  	28.4805   	1187.9200 	13.1400   	0.0216    	46.3103   
250.0000  	24.4835   	1021.2071 	12.4941   	0.0234    	42.7790   
250.0000  	30.1418   	1257.2149 	13.3907   	0.0252    	39.6550   
250.0000  	34.1340   	1423.7308 	13.9576   	0.0369    	27.1107   
250.0000  	31.4348   	1311.1440 	13.5795   	0.0350    	28.5754   
250.0000  	22.1371   	923.3382  	12.0815   	0.0193    	51.8317   
250.0000  	37.8569   	1579.0126 	14.4476   	0.0412    	24.2982   
250.0000  	24.7658   	1032.9803 	12.5419   	0.0219    	45.7343   
250.0000  	42.4149   	1769.1274 	15.0056   	0.0811    	12.3312   
250.0000  	29.2622   	1220.5260 	13.2592   	0.0266    	37.5751   
250.0000  	51.2567   	2137.9186 	15.9832   	0.0708    	14.1204   
250.0000  	42.7896   	1784.7554 	15.0497   	0.0509    	19.6324   
250.0000  	45.1698   	1884.0342 	15.3237   	0.0678    	14.7418   
250.0000  	27.3698   	1141.5955 	12.9670   	0.0264    	37.8219   
250.0000  	25.5487   	1065.6373 	12.6727   	0.0211    	47.3522   
250.0000  	38.0592   	1587.4483 	14.4733   	0.0389    	25.6976   
250.0000  	40.7142   	1698.1905 	14.8023   	0.0516    	19.3879   
250.0000  	39.6082   	1652.0580 	14.6670   	0.0535    	18.7001   
250.0000  	49.7372   	2074.5374 	15.8237   	0.1577    	6.3412    
250.0000  	24.9980   	1042.6655 	12.5810   	0.0221    	45.3268   
250.0000  	30.7154   	1281.1403 	13.4751   	0.0236    	42.4163   
250.0000  	30.6145   	1276.9326 	13.4604   	0.0298    	33.5331   
250.0000  	47.6198   	1986.2201 	15.5959   	0.0653    	15.3244   
250.0000  	55.5239   	2315.9020 	16.4150   	0.1251    	7.9958    
250.0000  	37.8670   	1579.4317 	14.4489   	0.0395    	25.3203   
250.0000  	27.6627   	1153.8103 	13.0130   	0.0249    	40.0926   
250.0000  	28.6218   	1193.8156 	13.1617   	0.0224    	44.5526   
250.0000  	32.1429   	1340.6816 	13.6807   	0.0343    	29.1207   
250.0000  	42.5120   	1773.1746 	15.0170   	0.0516    	19.3953   
250.0000  	29.0733   	1212.6468 	13.2306   	0.0242    	41.3923   
250.0000  	44.1588   	1841.8621 	15.2085   	0.0487    	20.5360   
250.0000  	26.5239   	1106.3135 	12.8320   	0.0254    	39.3280   
250.0000  	44.3826   	1851.1973 	15.2341   	0.0772    	12.9502   
250.0000  	30.2357   	1261.1323 	13.4046   	0.0230    	43.5668   
250.0000  	35.0208   	1460.7157 	14.0774   	0.0384    	26.0641   
250.0000  	36.1242   	1506.7407 	14.2237   	0.0517    	19.3326   
250.0000  	27.6183   	1151.9608 	13.0061   	0.0225    	44.3776   
250.0000  	30.0982   	1255.3967 	13.3843   	0.0231    	43.3194   
250.0000  	38.1674   	1591.9608 	14.4870   	0.0315    	31.7042   
250.0000  	31.2341   	1302.7763 	13.5506   	0.0277    	36.0441   
250.0000  	31.2066   	1301.6284 	13.5466   	0.0326    	30.7089   
250.0000  	25.6339   	1069.1912 	12.6868   	0.0211    	47.4184   
250.0000  	47.5854   	1984.7856 	15.5921   	0.0754    	13.2701   
250.0000  	37.3433   	1557.5898 	14.3820   	0.0768    	13.0260   
250.0000  	35.9517   	1499.5469 	14.2011   	0.0375    	26.6957   
250.0000  	26.3574   	1099.3672 	12.8051   	0.0199    	50.1949   
250.0000  	23.0646   	962.0265  	12.2479   	0.0183    	54.7123   
250.0000  	22.9846   	958.6897  	12.2338   	0.0186    	53.8150   
250.0000  	38.1432   	1590.9523 	14.4839   	0.0361    	27.7365   
250.0000  	28.7551   	1199.3757 	13.1821   	0.0248    	40.2938   
250.0000  	27.7196   	1156.1832 	13.0219   	0.0230    	43.4304   
250.0000  	24.3056   	1013.7861 	12.4638   	0.0207    	48.4037   
250.0000  	103.1551  	4302.5997 	20.1795   	0.8666    	1.1539    
250.0000  	20.4751   	854.0148  	11.7712   	0.0196    	50.9151   
250.0000  	27.7971   	1159.4186 	13.0341   	0.0414    	24.1406   
250.0000  	95.5245   	3984.3274 	19.6691   	0.6255    	1.5987    
250.0000  	32.0834   	1338.1971 	13.6723   	0.0265    	37.7191   
250.0000  	24.9552   	1040.8831 	12.5738   	0.0178    	56.0693   
250.0000  	25.4129   	1059.9738 	12.6502   	0.0239    	41.7604   
250.0000  	31.9969   	1334.5908 	13.6600   	0.0249    	40.1982   
250.0000  	36.4698   	1521.1568 	14.2689   	0.0359    	27.8555   
250.0000  	32.5185   	1356.3460 	13.7338   	0.0304    	32.8934   
250.0000  	53.6359   	2237.1539 	16.2268   	0.1200    	8.3361    
250.0000  	40.9572   	1708.3233 	14.8317   	0.0473    	21.1274   
250.0000  	39.5037   	1647.7004 	14.6541   	0.0408    	24.5030   
250.0000  	21.4012   	892.6452  	11.9461   	0.0169    	59.2362   
250.0000  	25.0951   	1046.7181 	12.5973   	0.0190    	52.7454   
250.0000  	23.3944   	975.7810  	12.3060   	0.0210    	47.5144   
250.0000  	34.0854   	1421.7022 	13.9509   	0.0277    	36.1294   
250.0000  	25.6619   	1070.3559 	12.6914   	0.0198    	50.4772   
250.0000  	35.1211   	1464.8996 	14.0908   	0.0356    	28.0862   
250.0000  	38.9947   	1626.4669 	14.5909   	0.0502    	19.9298   
250.0000  	25.7229   	1072.9034 	12.7015   	0.0213    	46.8506   
250.0000  	40.9346   	1707.3842 	14.8290   	0.0811    	12.3287   
250.0000  	41.4118   	1727.2860 	14.8864   	0.0544    	18.3658   
250.0000  	28.4633   	1187.2035 	13.1374   	0.0209    	47.7822   
250.0000  	22.1318   	923.1173  	12.0805   	0.0172    	58.0752   
250.0000  	46.5288   	1940.7181 	15.4759   	0.0962    	10.3946   
250.0000  	15.3400   	639.8304  	10.6911   	0.0363    	27.5811   
250.0000  	31.1822   	1300.6107 	13.5430   	0.0241    	41.4992   
250.0000  	44.0199   	1836.0685 	15.1925   	0.0478    	20.9260   
250.0000  	44.8432   	1870.4110 	15.2867   	0.0479    	20.8902   
250.0000  	36.4799   	1521.5757 	14.2703   	0.0369    	27.0987   
250.0000  	33.8158   	1410.4574 	13.9141   	0.0384    	26.0464   
250.0000  	49.1651   	2050.6778 	15.7628   	0.3016    	3.3158    
250.0000  	33.9925   	1417.8252 	13.9382   	0.0285    	35.1232   
250.0000  	30.2928   	1263.5112 	13.4130   	0.0276    	36.2281   
250.0000  	31.6369   	1319.5757 	13.6086   	0.0301    	33.2627   
250.0000  	26.0515   	1086.6072 	12.7553   	0.0212    	47.0747   
250.0000  	29.2662   	1220.6934 	13.2598   	0.0306    	32.6891   
250.0000  	26.7355   	1115.1367 	12.8660   	0.0224    	44.6699   
250.0000  	32.3487   	1349.2640 	13.7099   	0.0356    	28.0707   
250.0000  	6.8004    	283.6452  	8.1519    	0.0185    	53.9578   
250.0000  	44.7737   	1867.5096 	15.2788   	0.0580    	17.2353   
250.0000  	37.6495   	1570.3619 	14.4212   	0.0347    	28.8346   
250.0000  	33.2494   	1386.8335 	13.8359   	0.0334    	29.9583   
250.0000  	30.8034   	1284.8101 	13.4880   	0.0393    	25.4724   
250.0000  	5.9551    	248.3883  	7.7991    	0.0587    	17.0475   
250.0000  	27.3527   	1140.8800 	12.9642   	0.0282    	35.4701   
250.0000  	30.0391   	1252.9309 	13.3755   	0.0277    	36.0867   
250.0000  	22.2200   	926.7949  	12.0966   	0.0262    	38.1053   
250.0000  	25.1937   	1050.8296 	12.6138   	0.0198    	50.4271   
250.0000  	33.7007   	1405.6578 	13.8983   	0.0309    	32.3118   
250.0000  	39.1458   	1632.7711 	14.6097   	0.0475    	21.0531   
250.0000  	39.9416   	1665.9646 	14.7081   	0.0550    	18.1950   
250.0000  	38.7647   	1616.8770 	14.5622   	0.0579    	17.2636   
250.0000  	53.7117   	2240.3151 	16.2344   	0.1385    	7.2221    
250.0000  	26.8151   	1118.4573 	12.8787   	0.0228    	43.8421   
250.0000  	29.3501   	1224.1941 	13.2724   	0.0256    	39.1363   
250.0000  	30.2344   	1261.0783 	13.4044   	0.0347    	28.8400   
250.0000  	27.7298   	1156.6109 	13.0236   	0.0230    	43.5357   
250.0000  	61.9775   	2585.0814 	17.0278   	0.2092    	4.7810    
250.0000  	30.1644   	1258.1570 	13.3941   	0.0294    	34.0039   
250.0000  	38.1766   	1592.3472 	14.4882   	0.0509    	19.6539   
250.0000  	32.6021   	1359.8338 	13.7456   	0.0278    	35.9591   
250.0000  	41.0947   	1714.0601 	14.8483   	0.0391    	25.6028   
250.0000  	35.1984   	1468.1257 	14.1012   	0.0395    	25.2930   
250.0000  	41.3809   	1725.9989 	14.8827   	0.0551    	18.1485   
250.0000  	27.9150   	1164.3360 	13.0525   	0.0225    	44.4229   
250.0000  	25.9524   	1082.4731 	12.7391   	0.0242    	41.3082   
250.0000  	30.8985   	1288.7755 	13.5018   	0.0280    	35.7234   
250.0000  	52.0280   	2170.0878 	16.0630   	0.0904    	11.0562   
250.0000  	40.0705   	1671.3416 	14.7239   	0.0615    	16.2601   
250.0000  	35.3918   	1476.1921 	14.1269   	0.0307    	32.6087   
250.0000  	51.6248   	2153.2719 	16.0214   	0.0754    	13.2626   
250.0000  	34.6062   	1443.4230 	14.0216   	0.0449    	22.2909   
250.0000  	3.9661    	165.4241  	6.8108    	0.0359    	27.8479   
250.0000  	33.0315   	1377.7431 	13.8056   	0.0302    	33.1615   
250.0000  	39.5986   	1651.6587 	14.6658   	0.0593    	16.8620   
250.0000  	29.7917   	1242.6127 	13.3387   	0.0288    	34.7591   
250.0000  	56.4230   	2353.4041 	16.5031   	0.1079    	9.2688    
250.0000  	33.4188   	1393.8986 	13.8594   	0.0350    	28.6048   
250.0000  	28.0048   	1168.0785 	13.0665   	0.0208    	48.0606   
250.0000  	30.1139   	1256.0488 	13.3866   	0.0252    	39.7273   
250.0000  	83.8014   	3495.3565 	18.8292   	0.2989    	3.3461    
250.0000  	24.3150   	1014.1772 	12.4654   	0.0218    	45.8374   
250.0000  	28.8605   	1203.7704 	13.1982   	0.0215    	46.5150   
250.0000  	37.9746   	1583.9211 	14.4626   	0.0446    	22.4335   
250.0000  	27.2553   	1136.8169 	12.9488   	0.0219    	45.5977   
250.0000  	32.3606   	1349.7622 	13.7115   	0.0307    	32.5774   
250.0000  	33.7223   	1406.5565 	13.9012   	0.0298    	33.5959   
250.0000  	43.2298   	1803.1131 	15.1011   	0.0453    	22.0893   
250.0000  	34.7624   	1449.9379 	14.0427   	0.0323    	31.0021   
250.0000  	5.9787    	249.3696  	7.8094    	0.0162    	61.6660   
250.0000  	40.3005   	1680.9319 	14.7520   	0.0461    	21.6874   
250.0000  	35.0812   	1463.2368 	14.0855   	0.0320    	31.2850   
250.0000  	32.7365   	1365.4380 	13.7644   	0.0306    	32.6646   
250.0000  	17.1460   	715.1596  	11.0952   	0.0506    	19.7748   
250.0000  	29.1670   	1216.5551 	13.2448   	0.0273    	36.5666   
250.0000  	58.4095   	2436.2584 	16.6946   	0.1296    	7.7139    
250.0000  	24.7749   	1033.3625 	12.5435   	0.0229    	43.5979   
250.0000  	30.5081   	1272.4910 	13.4447   	0.0287    	34.8305   
250.0000  	44.9615   	1875.3424 	15.3001   	0.1358    	7.3624    
250.0000  	30.0370   	1252.8412 	13.3752   	0.0387    	25.8500   
250.0000  	44.0052   	1835.4584 	15.1908   	0.0522    	19.1507   
250.0000  	34.4610   	1437.3676 	14.0020   	0.0392    	25.5150   
250.0000  	51.1808   	2134.7527 	15.9753   	0.0771    	12.9667   
250.0000  	33.9367   	1415.4994 	13.9306   	0.0322    	31.0116   
250.0000  	26.5750   	1108.4427 	12.8402   	0.0230    	43.4613   
250.0000  	31.1649   	1299.8868 	13.5405   	0.0474    	21.1011   
250.0000  	31.4813   	1313.0856 	13.5862   	0.0283    	35.2856   
250.0000  	24.7591   	1032.7034 	12.5408   	0.0207    	48.4037   
250.0000  	28.5109   	1189.1914 	13.1447   	0.0228    	43.8800   
250.0000  	26.1993   	1092.7724 	12.7794   	0.0251    	39.8258   
250.0000  	40.6385   	1695.0330 	14.7931   	0.0597    	16.7427   
250.0000  	23.2094   	968.0652  	12.2735   	0.0210    	47.6108   
250.0000  	35.6072   	1485.1769 	14.1555   	0.0387    	25.8150   
250.0000  	25.8480   	1078.1219 	12.7220   	0.0199    	50.3523   
250.0000  	43.1362   	1799.2122 	15.0902   	0.0455    	21.9779   
250.0000  	29.5567   	1232.8112 	13.3035   	0.0274    	36.5185   
