
Contour in frame 261936 
( 219 , 21 )
( 218 , 21 )
( 217 , 21 )
( 216 , 21 )
( 215 , 21 )
( 214 , 21 )

Contour in frame 296628 
( 202 , 24 )
( 201 , 25 )
( 200 , 25 )
( 199 , 25 )
( 198 , 25 )
( 197 , 25 )
( 196 , 25 )
( 195 , 26 )
( 194 , 26 )
( 193 , 27 )
( 192 , 27 )
( 191 , 28 )
( 190 , 28 )
( 189 , 29 )
( 188 , 29 )
( 187 , 30 )
( 186 , 31 )
( 185 , 32 )
( 184 , 33 )
( 184 , 34 )
( 184 , 35 )
( 183 , 36 )
( 183 , 37 )
( 183 , 38 )
( 183 , 39 )
( 183 , 40 )
( 184 , 41 )
( 184 , 42 )
( 185 , 43 )
( 185 , 44 )
( 186 , 45 )
( 187 , 46 )
( 188 , 47 )
( 189 , 47 )
( 190 , 48 )
( 191 , 49 )
( 192 , 49 )
( 193 , 50 )
( 194 , 50 )
( 195 , 50 )
( 196 , 51 )
( 197 , 51 )
( 198 , 52 )
( 199 , 52 )
( 200 , 52 )
( 201 , 52 )
( 202 , 53 )
( 203 , 53 )
( 204 , 54 )
( 205 , 54 )
( 206 , 54 )
( 207 , 54 )
( 208 , 54 )
( 209 , 54 )
( 210 , 54 )
( 211 , 54 )
( 212 , 54 )
( 213 , 54 )
( 214 , 55 )
( 215 , 55 )
( 216 , 55 )
( 217 , 55 )
( 218 , 54 )
( 219 , 53 )
( 220 , 52 )
( 221 , 52 )
( 222 , 51 )
( 223 , 51 )
( 224 , 51 )
( 225 , 50 )
( 225 , 49 )
( 225 , 48 )
( 225 , 47 )
( 226 , 46 )
( 226 , 45 )
( 227 , 44 )
( 227 , 43 )
( 228 , 42 )
( 228 , 41 )
( 228 , 40 )
( 228 , 39 )
( 228 , 38 )
( 228 , 37 )
( 228 , 36 )
( 229 , 35 )
( 229 , 34 )
( 229 , 33 )
( 229 , 32 )
( 229 , 31 )
( 229 , 30 )
( 229 , 29 )
( 229 , 28 )
( 229 , 27 )
( 229 , 26 )
( 229 , 25 )
( 228 , 24 )
( 227 , 24 )
( 226 , 24 )
( 225 , 24 )
( 224 , 24 )
( 223 , 24 )
( 222 , 24 )
( 221 , 24 )
( 220 , 24 )
( 219 , 24 )
( 218 , 24 )
( 217 , 24 )
( 216 , 24 )
( 215 , 24 )
( 214 , 24 )
( 213 , 24 )
( 212 , 24 )
( 211 , 24 )
( 210 , 24 )
( 209 , 24 )
( 208 , 24 )
( 207 , 24 )
( 206 , 24 )
( 205 , 24 )
( 204 , 24 )
( 203 , 24 )

Contour in frame 296658 
( 93 , 25 )
( 92 , 26 )
( 91 , 26 )
( 90 , 26 )
( 89 , 26 )
( 88 , 26 )
( 87 , 26 )
( 86 , 26 )
( 85 , 26 )
( 84 , 27 )
( 83 , 27 )
( 82 , 27 )
( 81 , 27 )
( 80 , 28 )
( 79 , 29 )
( 78 , 29 )
( 77 , 30 )
( 77 , 31 )
( 77 , 32 )
( 77 , 33 )
( 78 , 32 )
( 79 , 32 )
( 80 , 32 )
( 81 , 31 )
( 82 , 31 )
( 83 , 31 )
( 84 , 31 )
( 85 , 32 )
( 86 , 32 )
( 86 , 31 )
( 86 , 30 )
( 87 , 29 )
( 88 , 29 )
( 89 , 28 )
( 90 , 28 )
( 91 , 28 )
( 92 , 28 )
( 93 , 28 )
( 94 , 28 )
( 95 , 27 )
( 96 , 28 )
( 97 , 28 )
( 98 , 29 )
( 98 , 30 )
( 98 , 31 )
( 98 , 32 )
( 97 , 33 )
( 96 , 33 )
( 97 , 33 )
( 98 , 34 )
( 98 , 35 )
( 98 , 36 )
( 99 , 36 )
( 100 , 37 )
( 100 , 38 )
( 100 , 39 )
( 100 , 40 )
( 100 , 41 )
( 100 , 42 )
( 100 , 43 )
( 100 , 44 )
( 100 , 45 )
( 99 , 46 )
( 98 , 46 )
( 97 , 47 )
( 96 , 46 )
( 95 , 46 )
( 94 , 45 )
( 93 , 44 )
( 92 , 43 )
( 92 , 42 )
( 92 , 41 )
( 92 , 40 )
( 91 , 40 )
( 90 , 40 )
( 89 , 39 )
( 88 , 39 )
( 87 , 40 )
( 86 , 40 )
( 85 , 41 )
( 84 , 41 )
( 83 , 42 )
( 82 , 42 )
( 81 , 43 )
( 80 , 42 )
( 79 , 42 )
( 79 , 43 )
( 79 , 44 )
( 79 , 45 )
( 78 , 46 )
( 77 , 46 )
( 77 , 47 )
( 77 , 48 )
( 77 , 49 )
( 78 , 50 )
( 79 , 50 )
( 80 , 51 )
( 81 , 51 )
( 82 , 51 )
( 83 , 52 )
( 84 , 52 )
( 85 , 52 )
( 86 , 52 )
( 87 , 52 )
( 88 , 52 )
( 89 , 52 )
( 90 , 52 )
( 91 , 52 )
( 92 , 53 )
( 93 , 53 )
( 94 , 52 )
( 95 , 53 )
( 96 , 52 )
( 97 , 52 )
( 98 , 53 )
( 99 , 52 )
( 100 , 52 )
( 101 , 52 )
( 102 , 53 )
( 102 , 52 )
( 103 , 51 )
( 103 , 50 )
( 104 , 49 )
( 104 , 48 )
( 105 , 47 )
( 105 , 46 )
( 105 , 45 )
( 105 , 44 )
( 106 , 43 )
( 106 , 42 )
( 106 , 41 )
( 107 , 40 )
( 107 , 39 )
( 107 , 38 )
( 107 , 37 )
( 107 , 36 )
( 107 , 35 )
( 107 , 34 )
( 106 , 33 )
( 106 , 32 )
( 106 , 31 )
( 106 , 30 )
( 106 , 29 )
( 106 , 28 )
( 106 , 27 )
( 106 , 26 )
( 105 , 25 )
( 104 , 25 )
( 103 , 25 )
( 102 , 25 )
( 101 , 26 )
( 100 , 25 )
( 99 , 26 )
( 98 , 26 )
( 97 , 25 )
( 96 , 26 )
( 95 , 26 )
( 94 , 26 )

Contour in frame 296663 
( 72 , 31 )
( 72 , 32 )
( 71 , 33 )
( 71 , 34 )
( 70 , 35 )
( 69 , 36 )
( 68 , 36 )
( 67 , 37 )
( 66 , 38 )
( 67 , 38 )
( 68 , 39 )
( 69 , 39 )
( 70 , 40 )
( 71 , 41 )
( 71 , 42 )
( 71 , 43 )
( 72 , 43 )
( 73 , 44 )
( 74 , 44 )
( 75 , 45 )
( 76 , 45 )
( 77 , 45 )
( 78 , 45 )
( 79 , 44 )
( 80 , 45 )
( 81 , 44 )
( 81 , 43 )
( 82 , 42 )
( 82 , 41 )
( 82 , 40 )
( 83 , 39 )
( 84 , 39 )
( 85 , 38 )
( 86 , 38 )
( 87 , 37 )
( 88 , 38 )
( 89 , 38 )
( 90 , 39 )
( 90 , 40 )
( 90 , 41 )
( 89 , 42 )
( 89 , 43 )
( 89 , 44 )
( 89 , 45 )
( 90 , 46 )
( 91 , 46 )
( 92 , 45 )
( 93 , 44 )
( 93 , 43 )
( 93 , 42 )
( 93 , 41 )
( 93 , 40 )
( 92 , 39 )
( 91 , 38 )
( 90 , 38 )
( 89 , 37 )
( 88 , 36 )
( 87 , 36 )
( 86 , 35 )
( 86 , 34 )
( 85 , 33 )
( 84 , 33 )
( 83 , 32 )
( 82 , 31 )
( 81 , 31 )
( 80 , 31 )
( 79 , 31 )
( 78 , 31 )
( 77 , 31 )
( 76 , 31 )
( 75 , 31 )
( 74 , 31 )
( 73 , 31 )

Contour in frame 296678 
( 158 , 22 )
( 157 , 23 )
( 156 , 23 )
( 155 , 23 )
( 154 , 23 )
( 153 , 24 )
( 152 , 24 )
( 151 , 24 )
( 150 , 24 )
( 149 , 24 )
( 148 , 24 )
( 147 , 24 )
( 146 , 25 )
( 145 , 25 )
( 144 , 26 )
( 143 , 26 )
( 142 , 26 )
( 141 , 27 )
( 140 , 27 )
( 139 , 27 )
( 138 , 27 )
( 137 , 28 )
( 136 , 29 )
( 135 , 29 )
( 134 , 30 )
( 133 , 31 )
( 132 , 32 )
( 132 , 33 )
( 131 , 34 )
( 130 , 35 )
( 130 , 36 )
( 130 , 37 )
( 131 , 38 )
( 131 , 39 )
( 131 , 40 )
( 131 , 41 )
( 131 , 42 )
( 131 , 43 )
( 131 , 44 )
( 132 , 44 )
( 133 , 45 )
( 134 , 45 )
( 135 , 46 )
( 135 , 47 )
( 136 , 47 )
( 137 , 48 )
( 138 , 48 )
( 139 , 49 )
( 140 , 49 )
( 141 , 50 )
( 142 , 50 )
( 143 , 50 )
( 144 , 51 )
( 145 , 51 )
( 146 , 51 )
( 147 , 52 )
( 148 , 52 )
( 149 , 52 )
( 150 , 53 )
( 151 , 53 )
( 152 , 53 )
( 153 , 53 )
( 154 , 53 )
( 155 , 53 )
( 156 , 54 )
( 157 , 54 )
( 158 , 54 )
( 159 , 54 )
( 160 , 54 )
( 161 , 54 )
( 162 , 54 )
( 163 , 54 )
( 164 , 55 )
( 165 , 54 )
( 166 , 54 )
( 167 , 54 )
( 168 , 54 )
( 169 , 54 )
( 170 , 54 )
( 171 , 54 )
( 172 , 54 )
( 173 , 53 )
( 174 , 53 )
( 175 , 52 )
( 175 , 51 )
( 176 , 50 )
( 177 , 49 )
( 177 , 48 )
( 178 , 47 )
( 178 , 46 )
( 179 , 45 )
( 179 , 44 )
( 180 , 43 )
( 180 , 42 )
( 181 , 41 )
( 181 , 40 )
( 181 , 39 )
( 182 , 38 )
( 182 , 37 )
( 182 , 36 )
( 182 , 35 )
( 183 , 34 )
( 183 , 33 )
( 184 , 32 )
( 184 , 31 )
( 184 , 30 )
( 185 , 29 )
( 185 , 28 )
( 185 , 27 )
( 186 , 26 )
( 186 , 25 )
( 187 , 24 )
( 187 , 23 )
( 186 , 22 )
( 185 , 22 )
( 184 , 23 )
( 183 , 23 )
( 182 , 23 )
( 181 , 23 )
( 180 , 23 )
( 179 , 23 )
( 178 , 23 )
( 177 , 23 )
( 176 , 23 )
( 175 , 22 )
( 174 , 23 )
( 173 , 23 )
( 172 , 23 )
( 171 , 22 )
( 170 , 22 )
( 169 , 22 )
( 168 , 22 )
( 167 , 22 )
( 166 , 22 )
( 165 , 22 )
( 164 , 22 )
( 163 , 22 )
( 162 , 23 )
( 161 , 23 )
( 160 , 23 )
( 159 , 22 )

Contour in frame 296798 
( 199 , 21 )
( 198 , 22 )
( 197 , 22 )
( 196 , 22 )
( 195 , 22 )
( 194 , 22 )
( 193 , 22 )
( 192 , 22 )
( 191 , 23 )
( 190 , 23 )
( 189 , 23 )
( 188 , 23 )
( 187 , 23 )
( 186 , 23 )
( 185 , 24 )
( 184 , 24 )
( 183 , 24 )
( 182 , 24 )
( 181 , 24 )
( 180 , 25 )
( 179 , 25 )
( 178 , 25 )
( 177 , 26 )
( 176 , 26 )
( 175 , 26 )
( 174 , 27 )
( 173 , 27 )
( 172 , 27 )
( 171 , 28 )
( 170 , 28 )
( 169 , 28 )
( 168 , 29 )
( 167 , 30 )
( 166 , 30 )
( 165 , 31 )
( 164 , 32 )
( 163 , 33 )
( 162 , 34 )
( 161 , 34 )
( 161 , 35 )
( 161 , 36 )
( 161 , 37 )
( 161 , 38 )
( 161 , 39 )
( 162 , 40 )
( 162 , 41 )
( 162 , 42 )
( 162 , 43 )
( 162 , 44 )
( 163 , 45 )
( 164 , 46 )
( 165 , 47 )
( 166 , 47 )
( 167 , 48 )
( 168 , 48 )
( 169 , 49 )
( 170 , 49 )
( 171 , 50 )
( 172 , 50 )
( 173 , 51 )
( 174 , 51 )
( 175 , 52 )
( 176 , 52 )
( 177 , 52 )
( 178 , 52 )
( 179 , 53 )
( 180 , 53 )
( 181 , 53 )
( 182 , 54 )
( 183 , 54 )
( 184 , 55 )
( 185 , 55 )
( 186 , 54 )
( 187 , 55 )
( 188 , 55 )
( 189 , 55 )
( 190 , 55 )
( 191 , 55 )
( 192 , 55 )
( 193 , 55 )
( 194 , 55 )
( 195 , 55 )
( 196 , 55 )
( 197 , 55 )
( 198 , 55 )
( 199 , 55 )
( 200 , 55 )
( 201 , 55 )
( 202 , 55 )
( 203 , 55 )
( 204 , 55 )
( 205 , 55 )
( 206 , 55 )
( 206 , 54 )
( 207 , 53 )
( 207 , 52 )
( 208 , 51 )
( 209 , 50 )
( 209 , 49 )
( 210 , 48 )
( 210 , 47 )
( 210 , 46 )
( 211 , 45 )
( 211 , 44 )
( 211 , 43 )
( 211 , 42 )
( 212 , 41 )
( 213 , 41 )
( 214 , 40 )
( 214 , 39 )
( 214 , 38 )
( 214 , 37 )
( 214 , 36 )
( 213 , 36 )
( 212 , 35 )
( 212 , 34 )
( 212 , 33 )
( 212 , 32 )
( 212 , 31 )
( 212 , 30 )
( 211 , 29 )
( 211 , 28 )
( 211 , 27 )
( 211 , 26 )
( 211 , 25 )
( 211 , 24 )
( 211 , 23 )
( 211 , 22 )
( 210 , 22 )
( 209 , 22 )
( 208 , 22 )
( 207 , 22 )
( 206 , 22 )
( 205 , 22 )
( 204 , 22 )
( 203 , 22 )
( 202 , 22 )
( 201 , 22 )
( 200 , 22 )

Contour in frame 296806 
( 48 , 23 )
( 47 , 24 )
( 46 , 24 )
( 45 , 24 )
( 44 , 24 )
( 43 , 24 )
( 42 , 24 )
( 41 , 24 )
( 40 , 25 )
( 39 , 25 )
( 38 , 25 )
( 37 , 25 )
( 36 , 26 )
( 35 , 26 )
( 34 , 26 )
( 33 , 27 )
( 32 , 27 )
( 31 , 28 )
( 30 , 28 )
( 29 , 29 )
( 28 , 30 )
( 27 , 30 )
( 26 , 31 )
( 25 , 31 )
( 24 , 32 )
( 24 , 33 )
( 23 , 34 )
( 22 , 35 )
( 22 , 36 )
( 22 , 37 )
( 21 , 38 )
( 21 , 39 )
( 20 , 40 )
( 19 , 40 )
( 19 , 41 )
( 20 , 42 )
( 21 , 43 )
( 21 , 44 )
( 21 , 45 )
( 22 , 45 )
( 23 , 46 )
( 24 , 47 )
( 25 , 48 )
( 26 , 48 )
( 27 , 48 )
( 28 , 49 )
( 29 , 49 )
( 30 , 50 )
( 31 , 51 )
( 32 , 51 )
( 33 , 52 )
( 34 , 52 )
( 35 , 52 )
( 36 , 52 )
( 37 , 53 )
( 38 , 53 )
( 39 , 54 )
( 40 , 54 )
( 41 , 54 )
( 42 , 54 )
( 43 , 54 )
( 44 , 55 )
( 45 , 55 )
( 46 , 55 )
( 47 , 55 )
( 48 , 55 )
( 49 , 55 )
( 50 , 56 )
( 51 , 56 )
( 52 , 56 )
( 53 , 56 )
( 54 , 56 )
( 55 , 56 )
( 56 , 56 )
( 57 , 56 )
( 58 , 56 )
( 59 , 56 )
( 60 , 56 )
( 61 , 56 )
( 62 , 56 )
( 63 , 56 )
( 64 , 56 )
( 65 , 56 )
( 66 , 56 )
( 67 , 56 )
( 68 , 55 )
( 68 , 54 )
( 68 , 53 )
( 69 , 52 )
( 69 , 51 )
( 69 , 50 )
( 69 , 49 )
( 70 , 48 )
( 70 , 47 )
( 70 , 46 )
( 70 , 45 )
( 71 , 44 )
( 71 , 43 )
( 71 , 42 )
( 71 , 41 )
( 70 , 40 )
( 70 , 39 )
( 70 , 38 )
( 70 , 37 )
( 70 , 36 )
( 70 , 35 )
( 70 , 34 )
( 70 , 33 )
( 70 , 32 )
( 70 , 31 )
( 69 , 30 )
( 69 , 29 )
( 69 , 28 )
( 69 , 27 )
( 69 , 26 )
( 69 , 25 )
( 68 , 24 )
( 67 , 23 )
( 66 , 23 )
( 65 , 23 )
( 64 , 23 )
( 63 , 23 )
( 62 , 23 )
( 61 , 23 )
( 60 , 23 )
( 59 , 23 )
( 58 , 23 )
( 57 , 23 )
( 56 , 23 )
( 55 , 23 )
( 54 , 23 )
( 53 , 23 )
( 52 , 23 )
( 51 , 23 )
( 50 , 23 )
( 49 , 23 )

Contour in frame 296807 
( 229 , 28 )
( 228 , 29 )
( 227 , 29 )
( 226 , 30 )
( 225 , 31 )
( 224 , 32 )
( 223 , 33 )
( 222 , 34 )
( 221 , 35 )
( 221 , 36 )
( 220 , 37 )
( 220 , 38 )
( 220 , 39 )
( 220 , 40 )
( 220 , 41 )
( 221 , 42 )
( 221 , 43 )
( 222 , 44 )
( 223 , 45 )
( 224 , 45 )
( 225 , 45 )
( 226 , 45 )
( 227 , 44 )
( 228 , 43 )
( 229 , 43 )
( 230 , 42 )
( 230 , 41 )
( 231 , 40 )
( 232 , 40 )
( 233 , 39 )
( 234 , 39 )
( 235 , 38 )
( 236 , 38 )
( 236 , 37 )
( 237 , 36 )
( 237 , 35 )
( 237 , 34 )
( 237 , 33 )
( 236 , 32 )
( 236 , 31 )
( 236 , 30 )
( 235 , 29 )
( 234 , 29 )
( 233 , 28 )
( 232 , 28 )
( 231 , 28 )
( 230 , 28 )

Contour in frame 296829 
( 129 , 25 )
( 128 , 26 )
( 127 , 26 )
( 126 , 26 )
( 125 , 27 )
( 124 , 26 )
( 123 , 27 )
( 122 , 27 )
( 121 , 27 )
( 120 , 28 )
( 119 , 28 )
( 118 , 28 )
( 117 , 29 )
( 116 , 29 )
( 115 , 29 )
( 114 , 30 )
( 113 , 31 )
( 112 , 32 )
( 112 , 33 )
( 111 , 34 )
( 111 , 35 )
( 110 , 36 )
( 110 , 37 )
( 110 , 38 )
( 110 , 39 )
( 110 , 40 )
( 111 , 41 )
( 111 , 42 )
( 112 , 43 )
( 113 , 44 )
( 114 , 45 )
( 114 , 46 )
( 115 , 46 )
( 116 , 47 )
( 117 , 47 )
( 118 , 48 )
( 119 , 48 )
( 120 , 49 )
( 121 , 49 )
( 122 , 49 )
( 123 , 50 )
( 124 , 50 )
( 125 , 51 )
( 126 , 51 )
( 127 , 51 )
( 128 , 51 )
( 129 , 52 )
( 130 , 52 )
( 131 , 52 )
( 132 , 52 )
( 133 , 52 )
( 134 , 51 )
( 135 , 51 )
( 136 , 51 )
( 137 , 51 )
( 138 , 50 )
( 139 , 50 )
( 140 , 49 )
( 141 , 48 )
( 142 , 47 )
( 143 , 46 )
( 144 , 45 )
( 144 , 44 )
( 145 , 43 )
( 146 , 42 )
( 147 , 41 )
( 147 , 40 )
( 147 , 39 )
( 147 , 38 )
( 147 , 37 )
( 148 , 36 )
( 148 , 35 )
( 148 , 34 )
( 149 , 33 )
( 150 , 33 )
( 151 , 32 )
( 152 , 32 )
( 153 , 31 )
( 154 , 31 )
( 155 , 30 )
( 156 , 30 )
( 157 , 31 )
( 158 , 31 )
( 159 , 32 )
( 159 , 31 )
( 159 , 30 )
( 160 , 29 )
( 161 , 29 )
( 162 , 28 )
( 163 , 28 )
( 164 , 29 )
( 165 , 29 )
( 166 , 30 )
( 166 , 31 )
( 166 , 32 )
( 165 , 33 )
( 164 , 34 )
( 163 , 34 )
( 162 , 35 )
( 161 , 34 )
( 161 , 35 )
( 160 , 36 )
( 159 , 36 )
( 158 , 37 )
( 157 , 37 )
( 156 , 37 )
( 155 , 38 )
( 155 , 39 )
( 155 , 40 )
( 155 , 41 )
( 155 , 42 )
( 154 , 43 )
( 154 , 44 )
( 153 , 45 )
( 152 , 45 )
( 151 , 46 )
( 150 , 46 )
( 149 , 47 )
( 149 , 48 )
( 149 , 49 )
( 150 , 50 )
( 150 , 51 )
( 151 , 51 )
( 152 , 51 )
( 153 , 51 )
( 154 , 51 )
( 155 , 50 )
( 156 , 49 )
( 156 , 48 )
( 156 , 47 )
( 156 , 46 )
( 156 , 45 )
( 156 , 44 )
( 157 , 43 )
( 158 , 43 )
( 159 , 42 )
( 160 , 41 )
( 160 , 40 )
( 160 , 39 )
( 160 , 38 )
( 161 , 37 )
( 162 , 37 )
( 163 , 36 )
( 164 , 37 )
( 165 , 36 )
( 166 , 36 )
( 167 , 36 )
( 168 , 35 )
( 169 , 34 )
( 169 , 33 )
( 170 , 32 )
( 170 , 31 )
( 170 , 30 )
( 170 , 29 )
( 170 , 28 )
( 169 , 28 )
( 168 , 27 )
( 167 , 27 )
( 166 , 28 )
( 165 , 27 )
( 164 , 28 )
( 163 , 27 )
( 162 , 27 )
( 161 , 27 )
( 160 , 26 )
( 159 , 26 )
( 158 , 27 )
( 157 , 27 )
( 156 , 27 )
( 155 , 28 )
( 154 , 28 )
( 153 , 27 )
( 152 , 27 )
( 151 , 26 )
( 150 , 27 )
( 149 , 27 )
( 148 , 27 )
( 147 , 28 )
( 148 , 28 )
( 149 , 29 )
( 149 , 30 )
( 149 , 31 )
( 148 , 32 )
( 147 , 32 )
( 146 , 33 )
( 145 , 32 )
( 144 , 32 )
( 143 , 31 )
( 143 , 30 )
( 143 , 29 )
( 144 , 28 )
( 143 , 28 )
( 142 , 27 )
( 142 , 26 )
( 141 , 26 )
( 140 , 25 )
( 139 , 25 )
( 138 , 25 )
( 137 , 25 )
( 136 , 25 )
( 135 , 25 )
( 134 , 25 )
( 133 , 25 )
( 132 , 25 )
( 131 , 25 )
( 130 , 25 )

Contour in frame 296847 
( 193 , 24 )
( 192 , 25 )
( 191 , 25 )
( 190 , 25 )
( 189 , 25 )
( 188 , 25 )
( 187 , 25 )
( 186 , 25 )
( 185 , 26 )
( 184 , 26 )
( 183 , 26 )
( 182 , 26 )
( 181 , 27 )
( 180 , 27 )
( 179 , 27 )
( 178 , 27 )
( 177 , 28 )
( 176 , 28 )
( 175 , 29 )
( 174 , 29 )
( 173 , 29 )
( 172 , 30 )
( 171 , 31 )
( 170 , 31 )
( 169 , 32 )
( 168 , 33 )
( 167 , 34 )
( 167 , 35 )
( 166 , 36 )
( 166 , 37 )
( 166 , 38 )
( 165 , 39 )
( 166 , 40 )
( 166 , 41 )
( 166 , 42 )
( 167 , 43 )
( 168 , 44 )
( 169 , 45 )
( 170 , 46 )
( 171 , 46 )
( 172 , 47 )
( 173 , 47 )
( 174 , 48 )
( 175 , 48 )
( 176 , 49 )
( 177 , 49 )
( 178 , 49 )
( 179 , 50 )
( 180 , 50 )
( 181 , 50 )
( 182 , 51 )
( 183 , 51 )
( 184 , 51 )
( 185 , 51 )
( 186 , 51 )
( 187 , 52 )
( 188 , 52 )
( 189 , 52 )
( 190 , 52 )
( 191 , 52 )
( 192 , 52 )
( 193 , 52 )
( 194 , 52 )
( 195 , 52 )
( 196 , 52 )
( 197 , 53 )
( 198 , 53 )
( 199 , 53 )
( 200 , 53 )
( 201 , 53 )
( 202 , 53 )
( 203 , 52 )
( 204 , 52 )
( 205 , 52 )
( 206 , 52 )
( 207 , 52 )
( 208 , 51 )
( 209 , 51 )
( 210 , 50 )
( 211 , 50 )
( 212 , 49 )
( 213 , 48 )
( 213 , 47 )
( 214 , 46 )
( 214 , 45 )
( 215 , 44 )
( 216 , 43 )
( 217 , 43 )
( 216 , 42 )
( 216 , 41 )
( 216 , 40 )
( 216 , 39 )
( 217 , 38 )
( 218 , 37 )
( 219 , 36 )
( 220 , 36 )
( 221 , 35 )
( 221 , 34 )
( 221 , 33 )
( 220 , 33 )
( 219 , 32 )
( 218 , 32 )
( 217 , 31 )
( 217 , 30 )
( 217 , 29 )
( 217 , 28 )
( 217 , 27 )
( 217 , 26 )
( 216 , 25 )
( 215 , 25 )
( 214 , 25 )
( 213 , 25 )
( 212 , 25 )
( 211 , 25 )
( 210 , 24 )
( 209 , 24 )
( 208 , 25 )
( 207 , 24 )
( 206 , 24 )
( 205 , 24 )
( 204 , 24 )
( 203 , 24 )
( 202 , 24 )
( 201 , 24 )
( 200 , 24 )
( 199 , 24 )
( 198 , 24 )
( 197 , 24 )
( 196 , 24 )
( 195 , 24 )
( 194 , 24 )

Contour in frame 296854 
( 191 , 22 )
( 190 , 23 )
( 189 , 23 )
( 188 , 23 )
( 187 , 23 )
( 186 , 23 )
( 185 , 23 )
( 184 , 23 )
( 183 , 23 )
( 182 , 23 )
( 181 , 23 )
( 180 , 23 )
( 179 , 23 )
( 178 , 23 )
( 177 , 23 )
( 176 , 24 )
( 175 , 24 )
( 174 , 24 )
( 173 , 24 )
( 172 , 24 )
( 171 , 24 )
( 170 , 25 )
( 169 , 25 )
( 168 , 25 )
( 167 , 25 )
( 166 , 26 )
( 165 , 26 )
( 164 , 26 )
( 163 , 26 )
( 162 , 27 )
( 161 , 27 )
( 160 , 27 )
( 159 , 28 )
( 158 , 28 )
( 157 , 29 )
( 156 , 29 )
( 155 , 30 )
( 154 , 31 )
( 153 , 31 )
( 152 , 32 )
( 151 , 33 )
( 150 , 34 )
( 149 , 35 )
( 148 , 36 )
( 147 , 36 )
( 146 , 37 )
( 145 , 38 )
( 144 , 38 )
( 145 , 39 )
( 146 , 40 )
( 147 , 41 )
( 147 , 42 )
( 147 , 43 )
( 148 , 43 )
( 149 , 44 )
( 150 , 45 )
( 150 , 46 )
( 151 , 47 )
( 152 , 47 )
( 153 , 48 )
( 154 , 49 )
( 155 , 49 )
( 156 , 49 )
( 157 , 50 )
( 158 , 50 )
( 159 , 51 )
( 160 , 52 )
( 161 , 52 )
( 162 , 53 )
( 163 , 53 )
( 164 , 52 )
( 165 , 53 )
( 166 , 53 )
( 167 , 53 )
( 168 , 53 )
( 169 , 54 )
( 170 , 54 )
( 171 , 54 )
( 172 , 55 )
( 173 , 55 )
( 174 , 56 )
( 175 , 56 )
( 176 , 56 )
( 177 , 56 )
( 178 , 56 )
( 179 , 56 )
( 180 , 56 )
( 181 , 56 )
( 182 , 56 )
( 183 , 56 )
( 184 , 56 )
( 185 , 56 )
( 186 , 56 )
( 187 , 56 )
( 188 , 56 )
( 189 , 56 )
( 190 , 56 )
( 191 , 56 )
( 192 , 56 )
( 193 , 56 )
( 194 , 56 )
( 195 , 56 )
( 196 , 56 )
( 197 , 56 )
( 198 , 56 )
( 199 , 56 )
( 200 , 56 )
( 201 , 56 )
( 202 , 55 )
( 202 , 54 )
( 202 , 53 )
( 203 , 52 )
( 204 , 51 )
( 204 , 50 )
( 205 , 49 )
( 205 , 48 )
( 206 , 47 )
( 206 , 46 )
( 206 , 45 )
( 206 , 44 )
( 207 , 43 )
( 207 , 42 )
( 208 , 41 )
( 208 , 40 )
( 208 , 39 )
( 209 , 38 )
( 209 , 37 )
( 210 , 36 )
( 210 , 35 )
( 211 , 34 )
( 212 , 34 )
( 212 , 33 )
( 213 , 32 )
( 212 , 32 )
( 211 , 31 )
( 211 , 30 )
( 211 , 29 )
( 211 , 28 )
( 212 , 27 )
( 213 , 26 )
( 214 , 26 )
( 215 , 25 )
( 214 , 24 )
( 214 , 23 )
( 214 , 22 )
( 213 , 22 )
( 212 , 22 )
( 211 , 22 )
( 210 , 22 )
( 209 , 23 )
( 208 , 23 )
( 207 , 23 )
( 206 , 23 )
( 205 , 23 )
( 204 , 24 )
( 203 , 24 )
( 202 , 24 )
( 201 , 24 )
( 200 , 24 )
( 199 , 24 )
( 198 , 23 )
( 197 , 23 )
( 196 , 23 )
( 195 , 22 )
( 194 , 22 )
( 193 , 22 )
( 192 , 22 )

Contour in frame 296957 
( 74 , 25 )
( 73 , 26 )
( 72 , 26 )
( 71 , 26 )
( 70 , 26 )
( 69 , 26 )
( 68 , 26 )
( 67 , 26 )
( 66 , 27 )
( 65 , 27 )
( 64 , 27 )
( 63 , 28 )
( 62 , 28 )
( 61 , 29 )
( 60 , 29 )
( 59 , 30 )
( 58 , 31 )
( 57 , 31 )
( 56 , 32 )
( 55 , 33 )
( 54 , 34 )
( 54 , 35 )
( 54 , 36 )
( 53 , 37 )
( 53 , 38 )
( 53 , 39 )
( 53 , 40 )
( 53 , 41 )
( 54 , 42 )
( 54 , 43 )
( 54 , 44 )
( 55 , 45 )
( 56 , 46 )
( 56 , 47 )
( 57 , 48 )
( 58 , 48 )
( 59 , 49 )
( 60 , 50 )
( 61 , 50 )
( 62 , 51 )
( 63 , 51 )
( 64 , 51 )
( 65 , 52 )
( 66 , 52 )
( 67 , 52 )
( 68 , 53 )
( 69 , 53 )
( 70 , 53 )
( 71 , 53 )
( 72 , 54 )
( 73 , 54 )
( 74 , 54 )
( 75 , 54 )
( 76 , 54 )
( 77 , 54 )
( 78 , 54 )
( 79 , 54 )
( 80 , 54 )
( 81 , 55 )
( 82 , 55 )
