Osmo_mOsm	DiameterA_um	Deformation
250	13.779	3.0198
250	14.6812	4.1077
250	17.3038	3.6333
250	16.5486	2.2925
250	15.7852	3.0275
250	14.2497	3.01
250	17.6959	2.5263
250	14.8881	2.9908
250	12.9869	2.0112
250	14.3752	3.4704
250	16.1572	2.3315
250	16.0362	2.8556
250	17.8756	2.5326
250	14.5237	2.3476
250	17.4952	2.7521
250	15.5055	3.1083
250	14.8851	2.927
250	15.0436	2.822
250	14.0793	2.4419
250	15.2633	2.4476
250	18.2614	3.2255
250	17.4019	2.5976
250	15.3583	2.3198
250	15.9532	2.3428
250	15.4959	2.7234
250	16.1091	3.1163
250	13.9557	2.4031
250	16.6117	2.7729
250	15.0393	3.6271
250	14.867	2.6333
250	14.5294	2.1526
250	17.2863	3.6941
250	14.4964	2.866
250	14.4167	3.0391
250	17.0445	3.3902
250	17.1043	2.5068
250	14.6654	2.4278
250	15.2753	3.3087
250	13.3461	2.4306
250	19.0474	3.3298
250	18.7989	2.738
250	14.1735	3.2484
250	14.8289	2.7465
250	14.6923	2.7653
250	15.1958	2.5013
250	14.5844	3.6599
250	14.8816	3.0225
250	16.1601	2.5477
250	12.519	2.4873
250	15.2075	3.0308
250	13.8474	2.6361
250	14.9359	3.109
250	15.001	2.5989
250	18.7358	3.436
250	14.595	2.4632
250	17.8523	3.1526
250	14.758	3.4727
250	14.9772	2.5476
250	14.3543	2.6881
250	14.9106	2.6748
250	14.7165	2.6289
250	14.9889	3.1893
250	15.2794	2.992
250	15.481	2.8643
250	16.1474	3.1828
250	13.7477	2.8111
250	13.7355	2.2118
250	16.7642	3.1035
250	17.8152	3.847
250	15.3213	2.7972
250	15.142	2.8836
250	14.5793	2.4193
250	15.4686	2.0893
250	14.6648	2.4669
250	14.3465	2.4023
250	17.2808	2.839
250	15.1842	2.3911
250	15.2041	2.8944
250	14.048	2.5563
250	16.0328	2.6431
250	16.9293	3
250	17.0382	3.2168
250	14.1721	2.8418
250	15.2529	2.6845
250	14.4911	2.5441
250	15.8795	3.8173
250	18.3565	3.7057
250	16.2539	3.2319
250	17.9066	3.2371
250	14.2987	2.7697
250	15.0547	2.6299
250	14.9062	2.6374
250	14.8023	3.1801
250	16.9872	2.7657
250	15.5927	3.2493
250	15.2501	3.8191
250	15.4451	3.0354
250	16.4119	3.15
250	14.1485	2.5242
250	15.6633	2.7425
250	16.8037	3.1583
250	16.6854	3.2582
250	15.4842	3.2881
250	15.3817	2.1892
250	14.742	3.4426
250	14.2541	2.6977
250	18.0223	2.5995
250	14.6519	2.9206
250	16.4382	3.2722
250	16.8648	3.0249
250	15.0901	3.0997
250	15.6066	2.7147
250	15.545	2.5581
250	14.9059	3.6862
250	17.9556	3.4806
250	14.9123	3.0353
250	18.9639	3.6582
250	14.5445	2.8079
250	15.4706	3.4237
250	14.7166	2.3966
250	15.5997	2.1537
250	15.6125	2.7119
250	16.5429	3.1836
250	16.9383	2.9389
250	16.2987	3.5964
250	12.5162	2.069
250	13.4683	2.0867
250	17.4651	2.8529
250	15.9007	3.068
250	15.2603	3.2907
250	15.0256	2.9223
250	15.0034	2.51
250	14.0259	3.0654
250	6.9729	1.4462
250	14.387	2.7484
250	13.1982	2.5831
250	17.2892	2.5024
250	14.7899	2.8585
250	13.8568	2.4551
250	15.6803	2.6459
250	16.3191	2.733
250	14.083	2.3689
250	16.26	2.8051
250	15.7722	3.0424
250	15.2236	2.4414
250	18.082	3.1087
250	16.832	3.103
250	15.5777	2.822
250	15.2713	3.0057
250	15.291	2.349
250	16.3039	3.0652
250	15.255	2.8923
250	15.2651	2.9639
250	13.6867	2.8957
250	13.8537	2.313
250	16.4748	2.7865
250	16.355	3.5852
250	14.6252	2.7105
250	16.8767	2.1981
250	16.5012	3.0689
250	14.3201	2.373
250	14.7287	2.565
250	14.3839	3.3244
250	15.5984	3.3194
250	17.6497	3.2174
250	14.3137	2.6849
250	14.0386	2.6392
250	14.263	3.2424
250	17.3554	2.8599
250	18.3055	3.6405
250	17.1271	2.7929
250	14.5255	2.618
250	14.7898	2.4917
250	15.7575	3.0763
250	14.2094	2.5493
250	18.597	3.4889
250	13.8117	2.4153
250	15.3525	2.897
250	14.9411	2.5487
250	14.4999	2.5113
250	14.9483	2.8391
250	15.272	2.7596
250	13.3699	2.791
250	16.2721	2.6376
250	17.2417	2.7147
250	15.5492	2.8499
250	16.937	2.8845
250	14.708	2.9614
250	14.0308	2.6299
250	15.1821	2.1253
250	15.0364	3.9737
250	17.4281	3.1493
250	13.8908	2.9169
250	16.1967	3.0621
250	15.4152	2.6462
250	14.4741	2.4398
250	14.1198	2.6801
250	17.6241	3.6649
250	15.4826	2.9529
250	14.4028	2.8993
250	15.4203	2.9778
250	14.4849	2.5216
250	15.84	3.1611
250	17.9137	3.2242
250	16.4913	3.2521
250	14.9307	2.8558
250	15.5796	4.3994
250	14.873	3.1894
250	14.7519	2.6739
250	14.8316	4.2492
250	15.1176	2.4476
250	16.5066	2.4988
250	16.7416	2.5266
250	13.8315	2.8451
250	11.3957	2.022
250	15.1398	2.7317
250	14.0352	3.0418
250	15.7824	2.4852
250	14.7485	2.7861
250	17.0641	3.0793
250	14.1484	2.9607
250	15.5313	3.5278
250	17.7171	3.8527
250	14.3658	2.9389
250	16.8118	3.4108
250	13.8968	2.6541
250	17.1352	2.8038
250	14.5897	2.4952
250	12.7076	2.2704
250	14.3916	3.396
250	17.9884	2.8966
250	17.1079	3.5959
250	15.2097	2.6011
250	14.6573	2.9839
250	15.8692	4.2749
250	18.517	3.3949
250	15.019	3.3444
250	16.3143	2.401
250	12.0277	2.1837
250	17.6572	3.0113
250	18.304	3.0515
250	15.4802	3.3417
250	16.8239	2.7382
250	15.1143	2.1813
250	16.5735	2.1435
250	15.4613	3.3028
250	16.4529	2.6944
250	15.6601	2.938
250	14.7049	3.0556
250	14.4025	2.4872
250	16.6887	2.9783
250	15.923	3.092
250	14.6832	2.5714
250	16.2926	2.8262
250	17.6832	3.9582
250	14.5844	2.5324
250	16.7222	3.6487
250	14.9316	2.7417
250	14.8382	2.8435
250	14.0556	3.2816
250	15.8644	2.8815
250	14.8422	2.3488
250	18.26	3.7265
250	17.1	2.7275
250	15.5942	3.25
250	18.2574	2.7818
250	14.6824	2.7604
250	16.5234	2.6894
250	15.2376	2.6629
250	15.2256	3.1096
250	15.2325	2.8669
250	18.2085	2.6719
250	15.8169	3.5065
250	17.134	2.9437
250	16.6666	2.7255
250	15.0697	2.6126
250	18.2756	3.4986
250	14.6823	3.6835
250	14.823	3.3946
250	15.3887	2.6243
250	17.7333	4.6431
250	15.6137	2.6459
250	15.1987	3.0531
250	12.0914	2.7321
250	14.8938	2.8172
250	18.3195	3.4472
250	14.624	3.0227
250	14.9167	3.0196
250	14.7052	2.7195
250	14.9902	2.5718
250	15.9897	3.2232
250	14.1021	2.7528
250	16.1721	2.3952
250	16.2754	3.1417
250	17.4459	3.2933
250	14.8094	2.7493
250	16.3896	2.2603
250	14.5835	2.3034
250	16.1441	3.0024
250	16.0072	2.6624
250	18.7558	3.2087
250	17.507	2.601
250	16.2325	3.5563
250	16.7903	3.2632
250	13.8528	2.9565
250	15.0975	2.545
250	14.9799	2.462
250	15.4434	3.2241
250	15.3321	2.6352
250	15.1397	2.8084
250	18.3681	3.4812
250	12.857	2.3344
250	16.1205	2.6436
250	15.6769	2.8563
250	16.1612	1.9419
250	18.1831	3.0162
250	13.516	3.051
250	14.5535	2.8914
250	15.8532	3.3988
250	14.993	2.4085
250	14.5541	2.5219
250	14.3842	2.3724
250	13.5063	2.193
250	14.9761	2.9219
250	17.5797	3.0694
250	16.3696	2.5547
250	14.7632	2.4164
250	15.1432	2.845
250	15.2226	3.3081
250	10.6488	1.218
250	14.872	2.6282
250	12.1301	2.1148
250	14.6393	2.6361
250	14.491	2.7102
250	14.9434	3.0616
250	14.6562	2.5581
250	15.2298	2.8947
250	15.6734	2.8814
250	12.8416	2.085
250	17.3748	2.987
250	18.0049	2.6667
250	15.9341	3.1473
250	16.1374	2.516
250	13.7651	2.7727
250	15.5194	3.4072
250	16.508	2.7575
250	16.6875	2.9458
250	15.312	2.3039
250	15.9274	3.1019
250	14.5966	2.7572
250	14.5262	2.7191
250	15.5289	2.624
250	18.607	2.4858
250	14.3237	2.5864
250	17.562	2.8365
250	16.5767	3.4401
250	16.5395	2.6717
250	14.9724	3.5738
250	14.6617	2.773
250	16.7431	2.9155
250	15.5179	3.1333
250	15.5397	3.1595
250	17.3375	3.2138
250	13.3277	2.0761
250	16.6382	2.8077
250	14.8139	2.7853
250	14.5678	2.4613
250	16.2981	4.0997
250	17.4334	2.339
250	17.496	2.7548
250	18.3073	3.1231
250	15.9183	3.5224
250	15.2604	2.1279
250	14.1988	2.8333
250	17.7969	3.0749
250	14.9366	3.7304
250	15.473	2.4484
250	15.1066	2.9029
250	16.6727	2.5368
250	17.702	3.3198
250	16.8351	3.0136
250	16.4643	3.2207
250	16.6952	2.6292
250	15.9319	3.0368
250	17.2262	2.8865
250	16.4823	2.5312
250	18.2547	2.6635
250	17.0894	3.6359
250	16.6608	2.8801
250	16.3446	2.8747
250	15.4297	2.8482
250	15.0252	2.7666
250	15.5307	3.373
250	15.702	2.9773
250	15.8615	3.59
250	16.2405	3.8643
250	19.2435	2.7783
250	10.1193	2.3817
250	15.7385	2.8102
250	18.5992	3.1501
250	16.0627	3.4808
250	14.7079	2.6462
250	16.4866	2.733
250	10.0944	1.5354
250	16.3934	2.6975
250	14.9077	3.0251
250	16.9386	2.3474
250	14.8833	2.6497
250	14.5527	2.7834
250	14.4593	2.8078
250	14.7077	3.1309
250	17.8726	3.1718
250	16.5532	2.7236
250	14.238	2.3617
250	18.393	2.9267
250	15.9507	2.5085
250	14.8647	2.5408
250	16.1282	2.8672
250	18.2028	2.8298
250	14.7285	2.3457
250	15.8869	2.3569
250	16.2861	2.5668
250	16.1705	3.2074
250	16.9788	2.7466
250	15.1268	2.975
250	14.7144	3.1456
250	16.7276	2.4741
250	16.8857	3.3542
250	14.3635	2.6108
250	15.6997	2.5668
250	15.6887	3.3062
250	14.2422	2.7106
250	17.168	2.9051
250	14.9077	2.8753
250	14.9235	2.7904
250	14.8379	2.2635
250	14.5747	2.5485
250	9.3145	3.9124
250	14.4414	2.8079
250	15.6481	2.9022
250	16.5558	2.594
250	15.3649	2.9972
250	14.1291	3.138
250	16.4549	2.8421
250	15.6553	3.0092
250	15.3148	2.6836
250	17.9322	3.3995
250	12.6085	2.393
250	14.3657	2.6398
250	15.1636	2.9614
250	15.5588	3.2832
250	17.5589	3.5259
250	16.9455	2.5104
250	14.1159	2.7032
250	15.1396	2.5259
250	16.6006	2.932
250	16.5548	3.0472
250	17.2284	2.5393
250	13.7113	2.7847
250	14.444	2.7116
250	14.7756	2.2323
250	15.7947	2.7459
250	14.4958	2.8829
250	13.3972	2.6459
250	13.1607	2.7597
250	16.8	3.3058
250	14.1387	2.8396
250	14.5198	3.2153
250	14.2215	2.8143
250	14.8813	1.9
250	15.2001	2.8023
250	15.3144	3.2885
250	14.7414	2.5014
250	16.972	2.1651
250	17.1165	2.8668
250	15.1614	3.1331
250	16.1128	3.2174
250	14.2141	2.7658
250	15.2139	2.9547
250	12.7967	2.2257
250	16.6656	3.1717
250	14.5116	2.7068
250	15.9959	3.322
250	15.9095	2.456
250	16.0303	2.6507
250	14.689	3.0933
250	13.4227	2.2493
250	18.1139	2.5395
250	14.6967	2.965
250	16.21	2.3208
250	14.988	2.9968
250	17.9416	3.618
250	14.6728	2.4196
250	14.3514	3.2583
250	14.5449	2.5583
250	14.3563	2.9091
250	14.5976	2.5531
250	14.9532	2.8754
250	13.5501	2.7479
250	15.4692	2.939
250	14.9124	3.5981
250	15.0715	2.8098
250	14.9765	2.3134
250	10.8928	1.5846
250	15.1446	2.8451
250	18.9633	3.0563
250	14.4735	2.8878
250	18.8323	3.7533
250	13.99	2.2805
250	13.957	2.6794
250	16.0621	2.6292
250	15.9993	3.2834
250	16.6744	2.9973
250	18.6938	2.3073
250	16.6844	2.411
250	18.7072	3.661
250	17.07	3.2207
250	13.531	2.5246
250	14.8056	3.3728
250	18.209	3.0522
250	15.6205	3.7845
250	14.9441	3.0907
250	16.4186	3.7388
250	16.1174	3.079
250	14.59	2.1926
250	18.4675	3.7275
250	15.2658	3.7222
250	15.2457	2.898
250	14.831	2.5234
250	13.7452	2.5949
250	13.7898	2.4411
250	15.5694	2.83
250	16.6147	4.0881
250	15.2155	2.5627
250	15.061	2.9778
250	16.9216	2.435
250	13.1866	2.4731
250	15.8034	2.9745
250	15.3274	2.357
250	14.49	2.5586
250	14.9814	2.4986
250	14.9753	2.6522
250	17.0204	2.2584
250	14.5469	2.5165
250	15.7148	2.5426
250	15.8471	2.7367
250	16.5426	2.4246
250	15.2692	2.5546
250	17.5427	3.1717
250	15.6153	2.2864
250	14.45	2.7337
250	13.8754	2.5706
250	14.9316	3.5753
250	15.4043	3.0814
250	18.4145	2.6752
250	16.8768	2.5849
250	16.1393	2.455
250	16.2299	3.5367
250	14.9247	2.9231
250	14.3649	2.4534
250	14.5841	2.9146
250	14.8123	3.1222
250	14.3009	2.6146
250	15.3216	3.0206
250	17.5583	3.2966
250	15.328	4.035
250	15.071	2.9137
250	14.6665	2.7083
250	15.8845	4.2594
250	15.7379	3.3941
250	14.5202	2.7278
250	12.4492	3.3577
250	19.8501	3.2
250	15.5368	2.3597
250	15.9101	2.4776
250	15.7113	3.1768
250	13.9925	2.162
250	14.3723	2.5675
250	14.8672	2.7749
250	15.7059	3.1012
250	16.4705	3.4244
250	18.0936	3.6316
250	14.8432	2.6446
250	16.4282	3.4674
250	14.2748	2.1496
250	15.5629	3.0501
250	15.3607	3.1731
250	14.8064	3.1282
250	18.0044	3.482
250	16.3323	3.365
250	16.7049	4.5836
250	15.888	3.1333
250	16.9134	2.5881
250	14.4454	2.4128
250	15.0569	3.8141
250	18.4095	2.8342
250	16.8877	3.4548
250	15.0252	2.4732
250	15.2746	2.4266
250	14.2943	2.7238
250	15.2121	2.8102
250	16.4216	2.9632
250	14.9198	3.2202
250	16.1661	2.4986
250	18.9247	3.4425
250	15.6257	3.2833
250	12.6318	2.0365
250	14.7583	3.0221
250	15.9134	3.0083
250	18.7799	3.3629
250	14.4301	2.2627
250	14.9954	2.9969
250	15.5577	3.3444
250	14.2643	2.9902
250	16.3109	2.5467
250	18.3421	2.7045
250	15.2372	3.0057
250	18.1553	3.0872
250	18.5469	3.3052
250	15.0097	2.9252
250	14.2979	2.4814
250	17.0608	2.8808
250	16.0564	3.7207
250	14.1838	2.4845
250	16.2669	2.5395
250	16.398	2.6891
250	14.0368	2.3553
250	14.6664	1.776
250	15.047	2.6771
250	14.0215	2.4124
250	16.6932	2.4184
250	14.355	2.5385
250	14.4124	2.5964
250	17.5728	3.327
250	14.8328	2.6686
250	17.1638	2.8904
250	14.5012	3.0901
250	15.7967	3.1981
250	15.1292	2.984
250	10.7441	2.9359
250	13.1829	2.4681
250	16.3703	2.823
250	15.117	2.9221
250	14.884	2.6766
250	17.9602	3.5581
250	15.2856	3.2813
250	16.6503	3.4423
250	20.6059	3.3068
250	15.42	4.0034
250	14.343	2.5641
250	14.4993	2.5042
250	17.5086	2.9291
250	17.2337	2.8329
250	9.5215	1.4515
250	15.1062	2.7768
250	14.8483	2.7712
250	16.0119	2.695
250	16.4428	3.1694
250	18.4779	2.9236
250	17.6024	2.531
250	17.3775	2.7112
250	17.1307	2.9363
250	15.9405	2.3231
250	14.82	2.9617
250	14.8544	2.8794
250	14.4504	2.3438
250	14.4486	2.9017
250	14.5681	2.8503
250	14.7257	2.672
250	16.661	3.7558
250	14.9665	2.6827
250	16.7982	2.7627
250	16.1943	2.8123
250	14.2235	3.1919
250	16.2215	2.8828
250	14.9889	2.8944
250	14.3367	2.5444
250	15.3545	2.281
250	16.7981	3.3722
250	15.0863	2.9028
250	16.9486	3.3478
250	14.5184	2.3359
250	16.2667	3.6648
250	10.2219	3.3964
250	16.1997	3.0059
250	13.5775	2.4759
250	14.5557	2.9887
250	16.1174	4.012
250	15.7334	3.4164
250	14.4673	3.4286
250	16.8213	2.5707
250	14.8683	2.7384
250	13.8917	2.2288
250	17.0225	2.3705
250	17.4473	3.0917
250	15.5587	2.5913
250	14.264	3.296
250	18.3633	2.6844
250	18.2274	3.9091
250	14.9024	3.0314
250	17.2401	3.0198
250	14.5878	4.1712
250	17.7776	2.3209
250	16.5198	3.3626
250	15.5895	3.0028
250	15.771	2.8754
250	15.0134	3.2229
250	16.5238	1.9134
250	18.1207	3.2888
250	15.2106	2.8257
250	15.3272	3.4472
250	17.656	2.8995
250	15.5758	2.9292
250	14.1254	2.4123
250	15.2107	3.7796
250	16.5162	3.1111
250	14.9795	4.0872
250	14.8259	3.138
250	15.0233	3.1239
250	16.7761	3.1727
250	14.0861	2.5162
250	17.2626	3.5779
250	17.1604	3.6872
250	14.1508	2.7778
250	16.5899	2.891
250	15.6743	2.9302
250	14.8854	2.7797
250	15.6857	2.8536
250	14.9402	2.8669
250	15.3485	2.8329
250	16.9858	2.7749
250	14.7677	2.5071
250	16.9858	3.2853
250	15.3812	2.847
250	13.5806	2.2797
250	19.0359	3.0686
250	17.2228	3.0452
250	14.9957	3.0028
250	15.0234	2.7662
250	14.6602	2.8028
250	14.2331	2.717
250	15.5964	2.8815
250	18.0576	3.2276
250	18.1709	3.0949
250	15.1382	2.9277
250	15.5799	2.7678
250	12.5298	2.1268
250	13.3106	2.0819
250	14.0077	2.7906
250	15.1454	3.6809
250	13.708	2.1643
250	16.6089	2.9363
250	16.0938	3.2232
250	14.7792	3.2543
250	16.8781	3.9346
250	14.9511	3.4586
250	14.7547	2.9324
250	16.1788	2.6649
250	14.5212	2.3938
250	14.2894	2.8045
250	15.0693	3.0694
250	17.5475	2.7647
250	15.3435	2.5313
250	15.1049	2.7268
250	14.7105	2.4677
250	16.8249	3.2562
250	14.5976	3.5202
250	14.4098	2.8818
250	15.4404	3.4019
250	14.779	2.7421
250	18.4075	3.2139
250	17.3313	3.2916
250	16.4438	3.2472
250	13.8405	2.017
250	14.8379	2.4548
250	16.3523	3.2676
250	13.6659	2.7106
250	17.2268	2.7775
250	17.1076	2.6957
250	17.9897	3.1365
250	16.9165	3.3515
250	16.1389	3.1115
250	15.1503	3.3815
250	17.7967	3.0157
250	15.1817	2.3972
250	14.423	2.8215
250	17.903	3.375
250	16.3298	3.8492
250	15.517	2.6906
250	15.0551	2.5176
250	15.6994	2.6972
250	13.3583	2.9711
250	13.6778	2.3745
250	15.9718	2.9037
250	16.7363	3.027
250	16.6775	4.048
250	15.5038	4.0367
250	15.7856	2.4932
250	15.4418	2.5234
250	11.3585	2.0804
250	14.9362	2.7772
250	14.8931	3.3314
250	15.7154	3.3166
250	14.1197	3.016
250	13.3844	4.0034
250	16.3654	3.2389
250	14.6707	3.1473
250	16.4661	2.5075
250	15.3789	2.4282
250	16.2707	2.9665
250	13.2958	2.2684
250	13.018	2.2824
250	14.8689	3.0456
250	12.7917	2.6849
250	14.7264	3.0393
250	17.5875	2.6378
250	15.4277	2.3405
250	14.8799	2.905
250	15.8865	2.4372
250	15.1263	2.727
250	14.8044	2.8156
250	15.5198	4.1265
250	15.1424	3.0468
250	14.6004	2.4711
250	16.7959	3.5111
250	18.184	3.049
250	14.7843	3.7038
250	14.8507	2.9008
250	15.0107	3
250	15.5568	3.0027
250	16.3073	2.9591
250	14.1866	3.1246
250	15.9283	3.5044
250	16.4438	4.33
250	14.321	2.8062
250	14.8443	3.796
250	14.6641	2.5666
250	14.8912	2.7278
250	14.9933	4.1103
250	17.6924	2.7404
250	15.6861	2.732
250	18.282	3.0757
250	13.7572	2.3282
250	15.6911	3.7195
250	14.6632	3.1081
250	14.6082	2.8763
250	14.6247	2.6994
250	15.2677	3.3503
250	16.4518	3.3938
250	15.6617	3.6302
250	17.8861	3.469
250	7.1236	2.1459
250	16.4796	3.3011
250	17.1726	2.6188
250	14.483	2.5884
250	14.344	3.2599
250	15.7852	2.6595
250	15.2521	3.1969
250	14.861	2.9777
250	14.6646	3.0448
250	14.8101	2.5892
250	16.1002	3.745
250	15.1946	2.7357
250	14.5646	2.8971
250	15.0663	2.8143
250	16.3495	2.615
250	14.9547	2.6649
250	16.5226	2.4543
250	14.4015	2.8552
250	15.1994	2.8789
250	16.9379	3.3792
250	13.7177	2.4969
250	16.0114	2.8719
250	17.6314	3.6401
250	15.4456	2.606
250	14.1623	2.2845
250	15.2994	2.8132
250	19.0333	2.8609
250	14.9874	3.2835
250	14.8942	2.5921
250	13.1154	2.3842
250	15.4697	3.0395
250	14.3316	2.5395
250	18.0664	3.8849
250	14.4972	3.0602
250	14.5253	3.2987
250	14.544	2.6559
250	16.2714	3.2806
250	16.029	3.8708
250	14.9142	3.1056
250	16.6681	2.7754
250	14.7292	2.9913
250	15.1018	3.5917
250	16.5594	2.7326
250	14.8003	2.5309
250	16.0884	2.5745
250	13.9657	2.5876
250	15.0481	2.5777
250	15.6589	3.0793
250	17.9162	3.1425
250	18.4368	3.6205
250	16.6644	2.6481
250	17.7232	2.7588
250	15.999	2.8535
250	16.7292	3.5928
250	16.7477	2.9046
250	14.1776	2.3739
250	14.3134	2.4463
250	14.8332	2.4929
250	14.9213	2.7746
250	16.2678	2.5341
250	15.0367	3.497
250	15.0816	2.7187
250	14.6621	2.8417
250	8.6332	2.4246
250	15.4347	2.8169
250	16.3789	2.6187
250	17.4467	3.2951
250	18.4345	3.6287
250	12.4572	2.9255
250	14.823	3.196
250	15.1689	2.4469
250	14.9697	2.6011
250	14.1438	2.0611
250	14.5201	2.4553
250	14.657	3.448
250	15.0312	2.9523
250	16.8787	3.1541
250	16.9117	2.9217
250	16.165	4.1774
250	15.2231	2.5014
250	14.9187	3.5953
250	16.7397	2.4598
250	19.209	3.7284
250	14.6845	2.9457
250	15.8861	3.4941
250	15.017	2.8532
250	16.5361	2.9266
250	14.8982	3.1532
250	15.7841	2.6306
250	14.267	2.9415
250	12.5346	2.202
250	12.1826	2.3205
250	15.6203	3.4249
250	15.2438	2.8527
250	13.407	2.3343
250	16.9259	2.7357
250	14.6294	2.6767
250	14.5626	2.7306
250	14.4283	2.8141
250	15.067	2.9444
250	15.2189	3.3567
250	14.1649	2.8367
250	15.8318	2.9759
250	14.0347	2.9308
250	17.0876	3.1003
250	17.3155	2.6905
250	16.0045	3.0198
250	13.1933	2.4257
250	16.6137	2.8414
250	13.8346	2.3419
250	17.3888	3.3588
250	16.0757	2.7357
250	16.8325	3.6981
250	16.3027	3.3427
250	17.4082	2.8404
250	16.1784	3.3269
250	16.5271	2.9167
250	17.3742	3.4587
250	15.2459	3.8388
250	14.6447	3.0134
250	17.3168	3.6322
250	13.0716	2.3617
250	16.1531	2.4318
250	16.3402	3.1744
250	14.9789	2.5733
250	18.2934	3.5486
250	14.8367	2.915
250	16.658	3.4569
250	14.2334	2.4222
250	12.427	3.6445
250	14.2864	2.9487
250	16.5684	3.5333
250	14.0584	2.8098
250	14.9805	3.0778
250	14.2608	3.0652
250	17.2726	2.7209
250	14.6326	2.9712
250	16.1872	2.9003
250	18.5429	2.7352
250	14.6838	2.7352
250	14.0979	2.8295
250	17.4241	2.7865
250	17.9989	2.7639
250	18.2371	3.0237
250	14.622	3.3134
250	17.4259	3.375
250	15.4364	2.8766
250	17.2123	3.2507
250	18.8906	3.4441
250	14.1155	2.346
250	16.111	2.4372
250	16.6931	2.4819
250	17.0829	3.5778
250	18.0456	3.0542
250	17.1155	3.526
250	14.8011	2.9654
250	17.3307	2.8418
250	16.0565	2.555
250	13.9352	2.5833
250	16.1515	3.3333
250	14.3005	3.7589
250	12.8815	2.051
250	16.7728	3.8532
250	17.9255	2.9413
250	15.1709	3.3302
250	18.3663	4.1198
250	14.2808	2.5989
250	16.4208	3.2757
250	14.4466	3.0658
250	13.2319	2.7912
250	15.2993	2.7968
250	17.634	3.0104
250	14.41	2.7422
250	16.2645	2.7637
250	15.2503	3.0737
250	15.2909	2.4383
250	17.1519	2.6135
250	16.5526	2.6894
250	16.0916	2.9841
250	17.6964	3.2115
250	17.7121	3.0892
250	14.6641	2.6459
250	14.512	2.5395
250	15.2507	3.5016
250	15.5211	3.3006
250	17.8392	2.9653
250	15.8431	2.7541
250	15.2267	3.1791
250	14.6492	3.3891
250	15.529	3.2153
250	15.4112	2.2703
250	14.7077	4.39
250	17.422	2.6595
250	17.6194	3.4703
250	15.4144	4.1238
250	14.9794	2.6119
250	13.5765	3.08
250	15.1451	3.7168
250	14.0996	3.1479
250	13.592	2.5449
250	17.8709	2.6676
250	17.9294	2.914
250	15.4144	3.7237
250	14.31	3.1923
250	18.492	3.0488
250	15.6197	3.0082
250	14.4109	2.5975
250	16.3399	3.2781
250	15.0205	3.4538
250	16.2334	3.3612
250	14.3589	2.6817
250	14.1205	2.9421
250	15.3507	3.9438
250	15.6993	2.8774
250	14.6298	2.5977
250	14.506	2.2698
250	18.3086	3.2262
250	15.2414	3.3805
250	15.4667	2.8719
250	16.5112	3.0161
250	15.8317	2.7528
250	14.4975	2.5611
250	14.2965	2.5785
250	17.5723	3.2643
250	14.3646	3.625
250	18.57	3.2291
250	17.1335	2.5847
250	6.6013	2.691
250	17.2303	3.5657
250	16.7765	2.8877
250	16.0479	3
250	16.6578	3.1087
250	15.3097	2.8247
250	17.1598	2.9414
250	13.5665	2.2698
250	16.5259	2.4814
250	15.4109	2.7705
250	14.7672	3.0909
250	15.5038	2.9306
250	16.5023	3.106
250	15.5724	2.3989
250	13.4432	2.4952
250	16.0364	3.8215
250	16.97	3.5081
250	18.2112	3.0997
250	17.266	3.6554
250	14.4281	2.5982
250	12.8996	2.0395
250	15.119	3.6158
250	16.2125	3.6528
250	14.6744	3.7582
250	18.2227	3.0026
250	13.556	2.7664
250	15.4086	3.2194
250	15.5336	3.5245
250	15.469	4.23
250	17.5135	3.35
250	15.1494	3.1383
250	14.3568	3.2313
250	15.0431	2.8584
250	17.7274	3.7676
250	14.1789	2.7604
250	15.9782	2.4905
250	15.4231	2.9694
250	15.4487	3.9233
250	14.1989	2.2173
250	14.7914	2.8532
250	17.0806	3.0518
250	14.7694	2.482
250	15.5228	2.5445
250	16.5764	3.3909
250	17.9267	3.2881
250	15.6415	3.6401
250	17.9634	2.7901
250	13.1595	2.051
250	17.1756	2.6802
250	14.5614	2.7572
250	13.039	2.2111
250	14.5469	3.1818
250	16.1039	2.739
250	13.2365	2.7852
250	15.8426	3.0795
250	14.862	3.1833
250	14.7243	2.5041
250	17.4063	2.6642
250	16.6359	2.6866
250	14.7176	3.1837
250	14.2205	2.6941
250	15.2203	3.1672
250	14.7166	4.0228
250	15.0016	3.0392
250	16.6541	4.1187
250	14.7513	3.9967
250	14.7328	2.6487
250	14.6988	3.6301
250	14.6225	2.8445
250	11.9063	2.7136
250	13.77	2.7993
250	15.1571	2.7193
250	17.1283	2.9027
250	14.862	3.2039
250	17.7292	3.288
250	14.6611	3.3601
250	13.1529	2.5174
250	15.6217	3.5405
250	17.412	3.366
250	14.644	2.7524
250	12.6045	1.9466
250	17.0554	3.169
250	15.2043	2.573
250	15.0008	2.8849
250	14.8432	2.232
250	14.7082	2.9204
250	14.1414	2.4867
250	14.9675	2.7524
250	14.8241	3.2817
250	14.6717	2.5927
250	15.4761	4.2485
250	14.0428	3.5973
250	16.1855	2.9241
250	15.0757	3.2429
250	13.6203	3.064
250	16.2788	2.7737
250	14.654	3.1561
250	13.9555	2.8758
250	14.5453	2.8586
250	14.8949	3.0064
250	14.1326	3.7374
250	16.1831	2.9888
250	15.3669	3.0608
250	17.1842	3.8583
250	15.879	3.3139
250	17.1879	2.6247
250	15.8996	4.0193
250	16.2649	3.2056
250	17.6547	2.8076
