Osmo_mOsm	DiameterA_um	Deformation
250	12.7441	2.9671
250	13.0973	2.3764
250	15.0917	2.5
250	16.6715	2.9183
250	14.271	2.4164
250	16.5727	3.1053
250	10.139	2.0197
250	17.1292	3.0321
250	14.8703	3.0166
250	15.9437	2.728
250	16.0595	3.1108
250	16.6459	2.9728
250	16.3034	2.837
250	14.7551	2.5773
250	16.8028	2.837
250	16.8237	2.9237
250	18.3077	3.544
250	17.2259	3.7886
250	14.6964	2.3546
250	14.7185	4.3693
250	14.378	2.3425
250	13.5009	2.3019
250	15.7551	2.8427
250	14.7341	3.6946
250	17.7646	2.6714
250	13.0154	1.876
250	17.656	2.7275
250	15.9585	2.8053
250	16.6274	2.5936
250	14.0495	2.7749
250	17.0254	3.1355
250	15.3681	2.7365
250	11.8571	2.4686
250	12.5105	1.9939
250	16.1051	3.455
250	15.1958	2.4589
250	13.0479	2.2425
250	15.4286	3.0723
250	15.5536	2.8457
250	16.273	2.5401
250	10.5098	1.1063
250	18.5596	3.2126
250	14.8156	2.5942
250	15.6583	3.1571
250	13.3325	2.2225
250	12.5	2.1255
250	12.2639	1.9064
250	17.5632	2.9647
250	16.2377	3.2316
250	15.926	2.9462
250	17.65	3.0485
250	13.0472	2.3051
250	14.7326	2.8222
250	12.6468	2.5637
250	16.0523	2.4474
250	15.2897	2.776
250	16.3925	2.5171
250	15.4982	3.0958
250	13.684	3.5404
250	15.1974	2.4942
250	17.9763	3.0496
250	13.3611	2.5694
250	15.0118	2.4435
250	13.7264	3.114
250	15.7331	1.5611
250	15.5938	2.6843
250	12.9122	2.1606
250	16.2338	3.2351
250	14.6104	2.1095
250	15.9099	3.1771
250	15.4249	3.4788
250	13.9118	2.7303
250	16.6365	3.1491
250	14.6863	3.2467
250	14.5876	2.7626
250	14.7069	2.5889
250	14.8723	2.5694
250	15.8422	2.7083
250	15.7261	2.8278
250	12.34	1.8892
250	12.7401	2.8176
250	16.7956	2.9547
250	14.025	2.7859
250	13.1797	2.9259
250	12.5304	2.4873
250	13.6684	2.5732
250	13.3592	2.2062
250	13.4212	2.7908
250	16.3984	2.8883
250	12.9624	2.1444
250	15.7313	3.034
250	16.9244	3.0599
250	14.2766	2.7333
250	17.9939	3.9782
250	20.0098	3.2422
250	13.4358	2.1771
250	16.8671	2.8913
250	14.4325	2.9361
250	13.2066	2.4185
250	16.2718	3.0222
250	12.6921	2.5752
250	13.876	2.4435
250	15.5096	2.5248
250	15.0908	2.6866
250	13.9475	2.5933
250	17.3799	3.0937
250	14.4245	2.4068
250	15.5674	3.0272
250	15.4874	2.2406
250	13.9418	2.8235
250	14.5957	2.5167
250	12.8635	2.0451
250	16.3259	3.5408
250	16.9695	3.0591
250	13.6207	2.4031
250	13.7459	2.5843
250	16.4784	2.7803
250	16.1086	2.3246
250	16.7268	3.0053
250	15.0998	3.6414
250	14.3969	3.1938
250	15.8041	2.8655
250	13.3061	2.7262
250	13.1052	2.3198
250	13.6945	2.4859
250	13.8076	2.4079
250	16.1943	2.4185
250	15.5223	3.8469
250	13.1678	2.1404
250	16.1385	2.4024
250	16.1679	2.8929
250	12.8976	2.2889
250	12.4481	2
250	16.6751	3.5169
250	15.4335	3.0146
250	20.7202	3.8923
250	13.2548	3.2143
250	17.5893	2.7319
250	12.5237	2.0886
250	16.641	2.4005
250	17.258	2.696
250	12.6957	2.2338
250	14.3905	2.9904
250	12.7672	2.0967
250	14.6792	2.9477
250	13.2651	2.486
250	17.8898	3.3542
250	14.9864	3.0597
250	13.9286	2.6011
250	18.7255	3.1645
250	11.6256	2.5441
250	14.6112	3.0208
250	16.1839	2.9418
250	14.1109	2.344
250	12.9273	2.1947
250	15.7477	2.9583
250	16.51	3.442
250	13.271	2.6572
250	13.3274	2.2748
250	14.1763	2.4068
250	12.9741	2.3669
250	15.5763	3.238
250	16.5038	3.1805
250	14.5826	2.8614
250	15.8717	2.8952
250	13.5067	2.1994
250	15.1329	2.8051
250	15.2478	2.796
250	14.077	2.9091
250	14.9743	2.7163
250	13.6034	2.5255
250	16.561	3.5354
250	15.0592	2.8192
250	17.1368	3.2507
250	14.3751	2.2231
250	20.0372	3.3583
250	13.1531	2.9327
250	16.2838	2.7757
250	16.3493	3.0932
250	13.0812	1.8944
250	13.9547	3.1752
250	18.1628	3.4905
250	17.1446	3.0682
250	17.2507	2.697
250	18.4875	2.9787
250	15.3629	2.8957
250	12.1788	1.9887
250	12.5869	2.3967
250	16.5291	3.1743
250	15.5684	3.6484
250	14.8413	2.5581
250	15.2578	3.0275
250	15.7179	2.6241
250	13.1536	2.4523
250	17.1695	2.7376
250	12.1915	1.8554
250	12.65	2.2303
250	12.4704	2.4137
250	12.5394	2.1211
250	16.6224	1.7904
250	13.4149	2.4984
250	14.5554	2.7401
250	15.6315	3.1105
250	15.1897	3.2308
250	15.1993	2.6649
250	14.2934	2.4694
250	14.2796	2.853
250	13.2861	2.8063
250	16.4752	3.2962
250	13.17	2.4136
250	15.4607	2.8209
250	14.9755	3.2271
250	18.0256	3.1909
250	13.1183	2.8289
250	16.7164	2.9709
250	14.6945	3.0291
250	16.0122	2.9591
250	15.992	2.4495
250	13.0317	2.2394
250	15.8952	3.0163
250	18.1146	2.461
250	15.4139	3.1818
250	16.1775	2.5838
250	16.0144	3.2862
250	15.3066	2.6877
250	15.1079	3.627
250	13.0785	2.7629
250	16.4	3.5029
250	15.2604	2.1206
250	16.3405	3.3417
250	13.8835	2.6941
250	17.9405	3.6705
250	17.7849	3.5068
250	12.892	2.7953
250	15.5122	2.5659
250	12.2462	2.2971
250	14.0336	3.0978
250	13.6359	2.6207
250	15.141	4.7951
250	16.0782	2.6213
250	12.4283	2.5475
250	16.5241	2.7113
250	16.2354	2.3777
250	15.1215	2.6731
250	16.3694	2.4621
250	12.7902	3.3838
250	12.7884	2.8452
250	13.0387	2.3372
250	17.5457	2.8747
250	13.8873	3.0833
250	14.2778	2.2078
250	15.1382	2.5152
250	15.0898	3.0275
250	13.2367	3.09
250	17.0057	3.0217
250	15.483	3.8408
250	15.3514	2.3838
250	13.5879	2.3824
250	13.3447	2.9125
250	12.7385	2.1406
250	15.8255	2.6106
250	16.027	2.9233
250	15.5143	2.9167
250	15.6198	2.6412
250	15.8766	2.6158
250	17.0407	3.1033
250	16.6529	2.6894
250	17.4328	3.5707
250	14.0221	2.2559
250	16.6876	3.064
250	13.1295	3.2241
250	13.9669	2.2028
250	14.356	2.435
250	16.4709	2.3629
250	12.6505	2.5258
250	13.0273	2.4306
250	13.0212	2.7902
250	12.8278	1.9944
250	14.4684	3.1029
250	16.5527	2.8866
250	12.5267	2.7305
250	17.1767	2.9482
250	16.7048	2.9237
250	14.0174	3.9773
250	16.0256	2.5642
250	14.3216	2.6676
250	17.2497	3.6592
250	15.9681	2.9972
250	14.1008	2.6452
250	14.3404	3.7036
250	16.209	2.7922
250	13.5112	2.5238
250	15.7413	2.9778
250	15.3176	2.633
250	14.0693	2.4011
250	13.9991	3.6506
250	16.3415	3.0141
250	13.0145	2.139
250	14.0177	3.2928
250	13.4403	2.9605
250	15.3517	2.6533
250	17.9344	2.9291
250	15.6523	3.0776
250	17.8264	3.2997
250	13.7649	2.8246
250	15.2244	2.7825
250	14.9593	2.8972
250	15.6706	2.9887
250	13.8077	2.9906
250	15.6828	2.9337
250	11.5571	1.8512
250	16.7731	2.6057
250	14.4731	3.8753
250	12.4322	2.8721
250	12.5544	2.0791
250	16.8242	3.3352
250	16.5483	3.6925
250	16.6802	2.3961
250	15.9697	2.6142
250	16.1097	3.262
250	15.0057	2.6799
250	13.3405	2.4072
250	13.0562	2.4136
250	16.177	3.2066
250	12.8057	2.7429
250	14.34	3.1156
250	15.7208	2.3264
250	14.8926	2.5516
250	16.7495	2.5216
250	16.2568	3
250	12.9955	2.0919
250	14.2123	2.8828
250	13.4039	2.5288
250	15.1185	2.9751
250	13.5069	2.4221
250	16.377	2.9917
250	15.9101	2.8405
250	12.7351	2.6667
250	16.1075	2.3646
250	16.0316	3.0312
250	14.1841	2.4205
250	8.415	2.6487
250	16.6262	2.3381
250	14.0816	3.0611
250	16.2518	2.7805
250	14.489	2.4929
250	15.4205	2.8249
250	19.886	3.1648
250	14.6259	2.5014
250	16.1443	3.1892
250	18.3757	3.1898
250	12.7744	1.9972
250	16.5146	2.7379
250	14.2259	3.2392
250	16.0738	2.9181
250	14.7297	3.8947
250	16.5911	2.5949
250	15.2945	2.5683
250	16.8313	3.2806
250	18.9486	3.2435
250	17.2804	3.2275
250	15.9382	2.6715
250	12.3072	1.9486
250	15.2635	3.4641
250	15.1864	2.2288
250	15.2617	2.5927
250	16.1827	2.6531
250	14.5301	2.9019
250	12.849	2.4079
250	14.5542	2.4759
250	14.1013	2.7389
250	13.5261	2.5524
250	17.6142	2.9423
250	14.244	2.7227
250	17.5589	3.0797
250	14.5021	2.2799
250	14.7305	3.1003
250	13.6416	2.4535
250	16.5838	3.1298
250	12.3982	2.1547
250	14.9772	2.7694
250	14.1053	2.6283
250	13.3538	2.7624
250	13.2729	2.0817
250	16.3779	3.1219
250	15.3832	2.1084
250	17.5989	2.7537
250	16.4578	2.5707
250	13.1399	2.3059
250	16.0517	3.0245
250	14.4855	2.3651
250	12.0939	2.0722
250	12.7918	2.5
250	17.0277	2.4604
250	16.0967	2.4905
250	16.3855	2.7056
250	15.698	3.3545
250	12.7936	2.7278
250	13.8672	3.3125
250	16.0381	2.7873
250	17.4243	3.0239
250	12.4869	1.97
250	14.1817	2.8767
250	14.178	2.4882
250	16.5666	2.5
250	16.2258	2.3937
250	15.8754	3.6158
250	15.5902	3.0785
250	16.6493	3.0027
250	16.0499	3.3258
250	17.277	2.6619
250	17.6159	3.1144
250	19.6297	2.9061
250	16.7632	2.5795
250	13.899	2.6282
250	16.3622	2.8338
250	15.8339	2.4622
250	14.0146	3.5633
250	13.8267	2.375
250	13.327	2.7401
250	13.793	2.86
250	16.032	3.0417
250	15.6606	2.6232
250	12.1954	2.3396
250	15.6387	2.545
250	13.8663	2.8056
250	15.6967	2.8676
250	16.1463	2.5027
250	17.4432	2.844
250	15.5874	2.952
250	17.6718	2.8005
250	9.1243	2.2792
250	13.2685	2.3062
250	16.0836	2.2884
250	14.4976	2.6584
250	14.6559	2.6082
250	13.6647	2.55
250	15.3711	2.9389
250	16.0066	2.7917
250	14.8351	2.4565
250	15.1793	3.2844
250	15.3678	4.0514
250	15.4613	2.7332
250	16.6145	2.8112
250	16.393	2.9972
250	12.5106	2.0538
250	16.4136	2.9008
250	15.3979	2.8272
250	15.2784	2.5691
250	13.7325	2.3662
250	15.3978	2.8986
250	14.9033	2.6431
250	16.3291	3.4358
250	12.8281	2.9702
250	15.0046	2.8017
250	14.4921	3.2467
250	12.3191	2.0292
250	14.4112	2.9553
250	17.4105	2.903
250	14.0088	3.0617
250	12.8999	2.1519
250	17.1508	2.9773
250	13.8111	2.5788
250	15.9817	3.0992
250	12.6474	2.3
250	15.1146	3.3972
250	16.5183	2.9493
250	15.024	2.6144
250	14.2918	2.6189
250	15.8544	2.1579
250	13.8665	2.984
250	15.7692	3.1643
250	13.6379	2.8384
250	15.7536	2.7526
250	12.7939	2.4626
250	12.1708	2
250	16.6843	3.9095
250	13.239	2.2722
250	16.3011	3.4937
250	15.6393	2.2261
250	16.4024	4.2007
250	13.5179	2.3899
250	15.5557	2.1912
250	12.5548	2.0392
250	14.492	3.2884
250	19.3815	2.9929
250	16.5411	2.5368
250	15.6726	2.7705
250	14.4709	2.2069
250	14.3025	2.141
250	14.0657	2.4186
250	14.7194	2.9821
250	15.156	2.7453
250	15.7644	3.1891
250	12.9433	2.6149
250	16.5964	3.0854
250	15.5452	2.5892
250	16.2858	2.5224
250	15.6457	2.6629
250	16.406	3.0971
250	12.8362	2.1798
250	12.7272	2.1543
250	13.2069	2.4229
250	17.3463	3.4456
250	19.5849	4.681
250	12.5292	2.2492
250	14.8683	2.6528
250	16.4355	2.2306
250	15.2905	2.6849
250	16.6695	2.492
250	16.7085	3.1117
250	16.297	2.1655
250	13.7769	2.2589
250	12.9588	3.1104
250	13.2117	2.6795
250	17.411	3.5435
250	12.9923	2.528
250	15.9587	2.6317
250	15.1216	2.4901
250	15.8289	2.6348
250	17.3583	3.0679
250	13.4627	2.4227
250	17.0884	2.8724
250	14.3955	2.441
250	12.8514	2.5389
250	12.7689	2.1534
250	12.7931	2.7685
250	15.7296	2.3951
250	15.4697	2.2408
250	12.6749	2.4618
250	12.8995	2.0397
250	18.2785	4.0631
250	16.575	2.95
250	16.9077	2.9151
250	14.1341	2.3683
250	19.5034	3.7658
250	13.0565	2.7205
250	12.3522	1.9916
250	14.4133	2.8378
250	15.7159	2.8744
250	16.7364	3.5167
250	14.9157	2.8913
250	12.7404	2.3034
250	13.6836	4.2408
250	17.2048	3.0572
250	14.5822	3.5469
250	14.6265	2.4904
250	13.603	3.1171
250	17.1976	3.2493
250	14.3931	2.2423
250	14.9544	2.5071
250	12.8656	2.6263
250	16.8422	3.1944
250	14.5666	2.8212
250	15.6083	2.3956
250	13	2.1081
250	16.6795	2.7844
250	15.7084	4.2134
250	17.7805	2.5407
250	16.1013	2.6894
250	12.4582	2.8148
250	16.1083	2.3581
250	14.2691	2.6799
250	13.2724	2.6091
250	15.16	2.8244
250	13.2864	2.6495
250	15.4112	2.5014
250	14.6716	2.8192
250	17.2321	3.1553
250	12.7215	2.1785
250	14.1262	2.5493
250	16.3703	3.118
250	12.5124	1.9708
250	13.8627	1.9258
250	16.7106	3.3518
250	15.6975	2.5836
250	18.5976	2.6816
250	12.5747	1.6929
250	15.887	2.9511
250	8.8276	1.5234
250	13.3015	3.2225
250	16.0147	2.7143
250	16.4086	3.2115
250	12.0412	2.4411
250	16.4187	2.7904
250	15.4892	2.3026
250	16.8098	2.9888
250	17.0569	3.1689
250	16.5838	2.6254
250	12.9262	2.7309
250	15.9038	2.7895
250	16.7492	2.9952
250	15.8276	2.4136
250	15.8896	2.83
250	17.842	3.5428
250	14.0489	2.9412
250	14.7283	2.272
250	16.1461	2.8305
250	13.701	2.662
250	17.373	3.087
250	16.2315	2.7588
250	16.7928	3.2164
250	15.0964	2.4084
250	13.0271	2.4323
250	13.0735	2.369
250	14.0749	3.413
250	14.5554	2.3802
250	13.8274	2.158
250	15.4101	2.8588
250	15.3743	2.4762
250	15.2375	2.8343
250	17.6912	2.5448
250	14.8282	2.5465
250	16.8763	3.406
250	13.8051	2.2401
250	14.5631	2.4837
250	16.7964	2.6857
250	12.9883	2.2153
250	18.0184	3.7944
250	14.6665	2.9727
250	14.8759	3.0806
250	14.2972	2.8799
250	12.9739	2.6722
250	12.8976	2.898
250	10.7371	1.9759
250	16.0486	2.7302
250	15.377	2.5467
250	16.5413	2.2207
250	15.979	3.662
250	14.6887	3.1133
250	14.2916	2.9028
250	13.8534	3.2517
250	14.5212	2.736
250	13.888	2.3277
250	16.1259	3.0716
250	14.9572	2.5944
250	10.511	1.8741
250	16.4619	2.9139
250	16.6793	2.5141
250	15.121	3.0027
250	13.3869	2.3774
250	12.7159	2.3169
250	14.9099	2.5435
250	15.194	2.4986
250	16.5681	3.1545
250	16.1187	3.0922
250	15.1433	2.728
250	17.1063	2.56
250	12.4408	2.6133
250	14.3827	2.187
250	15.4684	2.5045
250	14.5354	2.5694
250	15.3134	2.7542
250	17.6876	2.8396
250	17.2423	3.0249
250	16.0945	3.0282
250	14.5727	2.3865
250	15.6165	2.8924
250	17.2276	3.7139
250	13.2539	2.9461
250	12.647	1.8456
250	13.3075	3.6754
250	16.0963	2.5778
250	16.079	3.2085
250	15.4533	2.3636
250	17.2009	3.4758
250	15.8784	2.8919
250	15.3836	2.4045
250	12.7266	2.404
250	15.3571	2.9349
250	16.2659	2.208
250	16.543	2.5359
250	12.7872	2.5932
250	15.438	2.8212
250	15.8343	3.3994
250	16.5847	2.9746
250	14.539	2.6372
250	14.2533	2.651
250	15.7341	2.8389
250	16.26	2.847
250	19.0879	3.9381
250	14.5781	2.4334
250	16.9537	2.7031
250	16.1113	2.8622
250	14.825	3.41
250	14.8348	2.5887
250	13.1185	2.13
250	14.9927	2.3202
250	13.2617	2.4969
250	13.9587	2.7905
250	15.4784	2.6322
250	16.9193	3.587
250	15.9424	2.6582
250	15.7861	2.9235
250	12.7721	2.7941
250	16.6862	3.2661
250	16.6036	2.3467
250	14.2404	2.3926
250	12.5076	2.1507
250	15.0882	2.7694
250	15.1505	2.67
250	16.0036	2.3063
250	16.4128	2.5532
250	14.2563	2.5618
250	15.3072	2.7394
250	16.6833	2.7389
250	15.9189	3.0321
250	18.0281	3.4215
250	16.9539	2.4797
250	13.5247	2.4006
250	14.1776	2.6025
250	13.3885	1.9271
250	16.766	2.4
250	17.2468	3.3722
250	15.9629	2.7521
250	14.255	2.3058
250	16.6863	3.3746
250	16.1684	3.2799
250	13.8523	2.3277
250	12.4774	2.6078
250	15.4613	2.9801
250	15.5639	3.0678
250	13.0417	2.453
250	16.1623	3.2364
250	13.8708	2.766
250	15.619	2.4153
250	17.4733	3.3213
250	14.0515	3.0056
250	13.8259	2.8679
250	14.7855	2.7097
250	15.613	2.8075
250	12.8577	2.2767
250	19.5613	3.654
250	16.0133	3.3791
250	15.8483	2.545
250	15.8055	3.186
250	16.3105	2.6346
250	15.8158	2.7414
250	15.9355	2.5559
250	16.612	3.0861
250	12.9972	2.3919
250	16.3656	2.7068
250	14.8047	2.3593
250	14.4062	2.5373
250	12.8448	2.068
250	12.9512	2.3556
250	14.623	2.5068
250	14.3653	2.3961
250	13.4503	2.5838
250	12.6685	2.1301
250	12.9075	2.2814
250	15.4926	2.1629
250	12.7816	2.5389
250	16.0779	2.903
250	15.2808	2.8333
250	13.0999	2.9028
250	16.3525	2.9036
250	15.032	2.3569
250	15.3957	2.9663
250	16.2236	3.1763
250	8.9782	2.2959
250	16.161	2.7953
250	17.482	2.7076
250	16.6364	3.35
250	14.9456	2.6601
250	15.8542	2.5829
250	15.8456	2.6463
250	15.4317	4.386
250	15.3089	2.8459
250	14.0709	2.7193
250	16.5441	2.6378
250	12.31	2.5375
250	15.9848	3.4701
250	12.6857	3.3172
250	16.6968	3.6856
250	15.4608	2.3777
250	17.1806	3.2427
250	15.5879	3.0061
250	16.5931	2.1061
250	12.8226	2.0629
250	13.9238	2.3994
250	17.0916	3.335
250	12.9361	2.2083
250	15.9625	2.7571
250	15.2678	3.2229
250	16.5931	2.5285
250	12.9952	2.7235
250	15.1572	2.8441
250	13.4058	3.471
250	16.4089	2.9405
250	7.5078	2.2627
250	16.4337	2.2282
250	14.2996	2.9717
250	14.6151	2.6204
250	15.3661	2.9861
250	15.9079	2.9802
250	13.1339	2.2146
250	15.153	3.3278
250	18.0675	3.008
250	15.255	2.3152
250	17.9238	2.6171
250	13.4841	2.2323
250	13.448	2.926
250	16.0694	2.3333
250	14.7846	2.6555
250	16.3633	2.9708
250	12.2767	2.8498
250	12.7083	2.3266
250	15.3077	2.3342
250	17.3925	2.9078
250	13.3869	3.223
250	13.7264	2.7357
250	14.399	3.1723
250	18.373	2.9924
250	14.6261	2.6382
250	13.9254	2.3204
250	16.5697	2.9237
250	14.9564	2.4632
250	14.1815	2.7988
250	13.3416	2.8071
250	12.4298	2.1701
250	14.6938	2.552
250	13.9137	2.2444
250	13.3313	2.0669
250	16.3616	3.0361
250	15.127	3.0706
250	16.7232	2.9595
250	19.7618	2.847
250	18.8287	3.104
250	16.1184	2.8102
250	17.4726	2.8633
250	13.6645	2.2404
250	14.8657	2.9344
250	12.6021	3.021
250	16.5924	2.9811
250	14.2469	2.4221
250	16.5989	3.2733
250	16.3499	2.932
250	17.4244	2.7305
250	15.3085	3.1417
250	15.0576	2.6941
250	12.4976	2.3057
250	14.9052	2.8277
250	15.6728	2.6714
250	15.1061	3.6339
250	13.7043	2.1033
250	15.1419	2.3324
250	16.1785	3.2384
250	13.264	2.3887
250	14.8977	3.0169
250	14.7738	2.0952
250	16.9553	2.4647
250	16.7089	2.9079
250	16.0998	2.5581
250	16.6709	3.4583
250	16.1438	2.0213
250	14.7347	2.8713
250	14.5249	3.0572
250	15.0161	3.3258
250	12.9511	2.6862
250	14.7288	2.8357
250	14.4632	2.2805
250	14.7122	2.6715
250	18.573	3.8039
250	16.2948	2.419
250	15.5827	2.4648
250	14.7149	2.9
250	16.7641	3.2323
250	13.4979	2.5734
250	17.1485	3.6461
250	16.5077	2.9759
250	14.3743	2.5241
250	16.1629	2.5313
250	10.2059	1.7903
250	14.6904	2.3853
250	16.9913	3.4523
250	16.924	2.9708
250	16.9358	2.6676
250	16.9079	2.3546
250	15.9888	3.5959
250	15.551	2.0764
250	12.9477	3.2792
250	16.2485	2.625
250	12.4372	4.5242
250	12.682	2.726
250	14.9902	2.9528
250	11.0982	1.2386
250	10.2872	1.5727
250	9.6705	2.1848
250	14.8303	2.7493
250	15.7844	2.3573
250	16.0245	2.8499
250	13.5675	3.6976
250	13.0437	2.4366
250	12.7903	2.4515
250	10.01	1.4488
250	15.909	2.2302
250	12.6364	2.6721
250	16.9333	3.4278
250	13.3896	2.5249
250	15.1148	2.4471
250	12.8668	1.9858
250	13.7542	2.3539
250	15.9062	2.7949
250	15.339	2.6499
250	13.3226	2.1469
250	15.9331	2.5968
250	15.4863	3.1139
250	14.6915	2.1917
250	17.7208	2.5212
250	19.7111	4.3542
250	16.4142	3.1861
250	16.5848	3.4221
250	13.1231	2.5402
250	14.1654	2.5859
250	15.8121	2.6
250	13.2887	3.2796
250	15.082	2.7168
250	16.0601	3.2486
250	12.7778	2.2246
250	15.4338	2.7278
250	12.6656	1.9943
250	14.8326	2.5506
250	15.8159	2.25
250	13.2456	2.7114
250	16.1703	2.6356
250	16.2903	2.9607
250	14.4925	2.5029
250	16.6091	2.8424
250	14.0031	2.327
250	17.8152	3.0785
250	15.8139	2.5374
250	14.2321	3.0523
250	12.3615	1.8746
250	16.4593	2.75
250	12.9685	2.3955
250	13.8654	1.7029
250	17.1584	3.0299
250	15.3755	3.0467
250	13.3313	2.6
250	15.1603	3.0257
250	13.532	2.1944
250	17.8272	3.1737
250	12.5562	2.9724
250	15.4357	2.3278
250	14.4007	3.5936
250	14.5376	2.2603
250	16.4938	2.0796
250	16.4277	2.4356
250	15.615	2.8411
250	16.9221	2.4558
250	16.7513	3.273
250	15.062	2.7649
250	15.5967	2.3205
250	15.6122	2.5528
250	16.1116	3.1178
250	14.8504	2.6185
250	14.3582	2.7762
250	13.0075	2.4514
250	16.2031	3.3043
250	14.6512	2.9178
250	14.5891	3.1576
250	14.9255	2.767
250	12.6364	2.3746
250	16.7582	3.0056
250	13.5097	3.1853
250	12.8481	2.454
250	13.8925	2.3186
250	14.741	2.7337
250	17.7132	3.3134
250	15.3415	2.4153
250	8.1594	1.1769
250	16.7508	2.9948
250	15.3507	3.2897
250	15.6197	2.7147
250	15.7079	3.1981
250	17.1925	2.8628
250	13.8972	2.7564
250	16.3095	2.7302
250	12.6898	2.0395
250	17.234	3.3045
250	9.4508	2.6582
250	15.1948	2.4414
250	15.2206	3.1511
250	17.6777	3.3827
250	13.1192	3.0927
250	13.9709	2.3023
250	14.7162	2.9805
250	17.0349	3.709
250	16.51	2.7541
250	16.2779	2.8329
250	16.0956	3.2296
250	17.1078	2.9645
250	13.7195	2.3278
250	13.9855	2.5892
250	13.3325	2.2351
250	14.5468	2.3351
250	17.6267	2.3764
250	14.3672	2.2817
250	16.2319	2.8447
250	17.0867	2.5962
250	14.4645	2.178
250	12.547	2.4411
250	15.1539	2.5769
250	16.6838	3.3324
250	17.5827	3.5472
250	16.7585	2.8472
250	13.1138	2.8369
250	16.9259	3.385
250	16.7039	2.6975
250	14.1692	2.4079
250	13.0873	2.3399
250	15.0352	2.9139
250	16.0735	2.578
250	16.655	3.1083
250	13.4063	2.3528
250	15.2048	3.1501
250	15.7582	2.5326
250	16.1474	2.6757
250	12.6456	1.8804
250	15.2906	2.6062
250	17.0696	2.5092
250	14.4689	2.6474
250	12.8762	2.994
250	16.8141	3.3342
250	15.9097	2.4028
250	13.092	2.4045
250	15.8069	2.4738
250	12.8823	2.9024
250	12.8766	3.0113
250	15.6843	2.439
250	16.9607	2.9
250	14.777	2.6162
250	14.0689	2.8571
250	14.6838	3.1624
250	15.8967	2.6685
250	15.3251	2.7697
250	15.8826	2.3537
250	16.017	2.9537
250	11.5941	2.1718
250	16.0879	3.1218
250	16.2593	2.8669
250	12.8848	2.6812
250	13.8972	2.381
250	16.358	2.2124
250	17.803	2.8926
250	14.9601	2.8389
250	14.6606	2.7117
250	17.3341	2.8202
250	13.6093	3.2776
250	16.491	2.9038
250	14.1759	2.6563
250	17.0249	2.3395
250	16.2198	2.7459
250	13.5177	2.3983
250	16.26	2.611
250	14.5441	2.9429
250	16.2615	3.0708
250	16.2326	3.6789
250	16.7595	3.6185
250	12.0254	2.6219
250	19.2599	3.0109
250	13.2684	2.6737
250	16.0501	2.493
250	13.6183	2.2833
250	15.3657	2.6119
250	16.2061	3.1529
250	17.0757	3.3379
250	14.4067	2.9915
250	15.1279	2.3569
250	16.5772	2.9832
250	18.1349	3.3886
250	16.2521	2.4257
250	14.8632	2.5758
250	14.5487	2.6583
250	17.6506	3.615
250	14.7875	3.1351
250	16.3942	2.7881
250	15.6806	2.8306
250	18.0871	2.9674
250	15.1997	2.3972
250	12.3161	2.6734
250	13.6174	2.3013
250	17.661	3.7938
250	16.9266	2.9292
250	15.6191	3.2181
250	14.0421	2.6435
250	15.0902	2.2764
250	16.6926	3.275
250	15.7057	2.5826
250	16.8293	2.8904
250	15.4909	2.3231
250	16.3102	3.4278
250	15.389	2.5977
250	14.8248	2.467
250	17.3938	3.697
250	11.9026	1.8127
250	15.8051	2.9183
250	14.612	2.7297
250	7.8086	1.8104
250	17.5883	2.6485
250	16.4747	3.3325
250	12.0795	2.3743
250	14.1122	2.4922
250	15.352	2.7472
250	15.7586	2.8215
250	16.2543	2.6997
250	16.6239	2.4141
250	11.7927	2.5911
250	13.9408	2.221
250	12.9711	2.1615
250	14.4322	2.5859
250	13.4976	2.6254
250	12.5344	2.6404
250	13.2045	2.4312
250	16.2385	3.1038
250	14.8214	3.1531
250	17.6371	3.5608
250	12.454	3.1866
250	16.8628	3.6088
250	16.614	3.7376
250	16.5497	3.7262
250	15.5671	2.42
250	15.9875	2.9943
250	15.7276	2.5836
250	16.4463	3.1074
250	12.7104	2.9069
250	16.4504	3.2805
250	16.1646	3.7932
250	13.0536	2.3876
250	14.792	2.5774
250	14.6076	2.9297
250	12.4176	1.7316
250	15.3118	3.0852
250	16.0917	3.0365
250	17.3604	3.1355
250	16.2059	3.2645
250	12.5523	2.0643
250	15.7379	2.6206
250	15.47	3.4116
250	16.7487	3.3361
250	13.4336	2.6034
250	17.0802	2.8283
250	12.8009	2.3113
250	15.2713	2.7741
250	17.04	2.7631
250	16.7133	3.4229
250	15.0298	2.4609
250	13.9566	3.103
250	13.8347	2.6528
250	16.7873	3.3856
250	15.659	3.1895
250	15.5992	2.3315
250	7.1286	1.0755
250	18.308	5.3983
250	12.9098	2.6465
250	13.2945	2.8762
250	16.4954	3.7059
250	16.3244	2.8859
250	13.1478	4.0606
250	15.3255	2.9775
250	17.3564	2.5779
250	17.0574	3.6878
250	13.5472	3.474
250	15.0226	2.406
250	14.7988	2.7348
250	17.6139	2.4918
250	16.7267	3.0056
250	17.2046	2.6289
250	11.9738	2.0643
250	13.7124	2.5552
250	14.0796	3.0752
250	15.058	2.6733
250	12.8934	2.2493
250	14.3806	3.1738
250	17.4203	2.943
250	15.5582	2.4251
250	14.1618	2.8677
250	13.0539	2.3933
250	16.0795	2.8266
250	16.6585	3.2663
250	15.368	2.7025
250	14.4042	2.6792
250	16.3738	2.8589
250	14.8252	2.9063
250	16.7749	3.634
