Osmo_mOsm	DiameterA_um	Deformation
250	18.5408	3.5283
250	14.9563	1.9793
250	15.2667	2.3314
250	14.6101	2.3042
250	16.326	2.6176
250	15.7486	2.8475
250	17.7866	2.5013
250	15.3226	2.2486
250	17.6764	2.6865
250	13.529	1.8556
250	14.3346	2.1949
250	15.6678	3.3529
250	15.0408	2.6299
250	15.3915	2.4437
250	15.0072	2.8914
250	18.6962	3.2452
250	15.0878	2.4017
250	18.0532	2.5745
250	14.8909	2.2686
250	14.9921	2.2937
250	17.2475	2.774
250	20.9498	3.3087
250	15.6775	2.5892
250	16.6716	2.67
250	16.5785	1.8357
250	15.1007	2.0642
250	15.491	3.2332
250	17.2125	2.8436
250	9.6772	1.7105
250	15.4145	2.617
250	17.7311	2.9831
250	13.6553	2.0567
250	15.3807	2.4862
250	14.8296	2.3768
250	17.5971	3.3314
250	18.2751	2.3844
250	15.7662	3.2553
250	8.7157	2.475
250	16.3258	2.7422
250	15.9452	3.6598
250	15.7314	2.7714
250	20.3696	2.9744
250	14.3311	2.0829
250	16.949	2.5886
250	16.4314	3.6239
250	16.2398	2.4944
250	14.7363	3.2295
250	11.26	1.1614
250	13.9664	2.1484
250	15.5131	2.7703
250	20.1421	3.8508
250	14.4207	2.1948
250	17.6844	3.0213
250	18.003	2.8874
250	14.7941	2.8301
250	15.1182	2.6277
250	14.786	2.4136
250	14.3869	2.6881
250	16.9021	2.4496
250	14.773	2.2329
250	18.4554	2.357
250	18.9159	2.5085
250	14.7361	2.2761
250	17.1755	2.6649
250	17.1242	2.6403
250	13.8369	2.4222
250	16.5621	2.6208
250	17.4146	2.5176
250	16.8855	2.8262
250	13.9859	2.0028
250	17.7749	2.6525
250	13.118	1.8521
250	15.4392	3.6744
250	14.5768	2.0976
250	17.8499	3.0057
250	15.4197	3.5623
250	14.5645	2.0463
250	17.973	2.7727
250	13.4557	2.2136
250	18.3942	2.1745
250	16.8262	2.1409
250	15.4823	2.7063
250	14.7997	2.2968
250	15.9108	3.4333
250	18.5947	2.5575
250	19.5249	4.469
250	18.4481	3.1074
250	13.5873	2.0471
250	18.161	2.6229
250	15.2978	2.1054
250	14.6642	2.5481
250	15.1964	2.4901
250	15.6422	2.5667
250	15.2145	2.4613
250	15.4422	2.7127
250	15.1436	2.2656
250	15.0009	2.2135
250	15.2351	2.8873
250	15.3242	2.8074
250	15.4478	2.8694
250	14.8767	2.1967
250	16.6007	2.7201
250	18.2672	3.1412
250	16.3444	2.516
250	15.2228	2.3961
250	16.7034	3.1672
250	18.4764	2.5816
250	18.2984	2.5593
250	16.6685	2.3714
250	16.148	2.6497
250	17.8845	2.4515
250	15.1627	2.1174
250	15.1086	2.376
250	15.9185	2.938
250	13.652	2.0198
250	16.6604	2.2738
250	18.3684	3.4831
250	19.0529	3.1517
250	17.422	2.9167
250	14.8423	2.2458
250	14.7967	2.1989
250	19.1501	2.7042
250	15.4908	2.568
250	14.5006	2.6967
250	13.5706	1.993
250	18.209	2.156
250	17.5158	3.0038
250	14.6907	2.2946
250	15.8094	3.3511
250	15.245	3.05
250	16.4574	2.6809
250	17.9541	3.1598
250	17.7243	2.7577
250	15.2788	2.3782
250	15.2027	2.5787
250	17.7186	2.4462
250	15.3331	2.5437
250	15.2519	2.4255
250	16.3074	2.6317
250	15.747	2.4187
250	14.7926	2.3768
250	17.4876	3.4361
250	14.7089	2.2124
250	15.9741	2.0383
250	14.9444	2.3559
250	14.988	2.4407
250	20.7332	3.2228
250	15.4375	2.2458
250	13.5769	1.8881
250	16.679	1.8686
250	15.0657	2.9617
250	14.3253	1.9292
250	12.2658	1.8588
250	15.1061	2.2765
250	18.6692	3.3614
250	15.0973	2.2222
250	17.264	2.7387
250	17.5813	2.1684
250	12.3001	2.0252
250	17.1025	2.646
250	15.9417	2.5763
250	15.5019	2.2741
250	14.9405	2.7015
250	17.0783	3.5212
250	15.3818	2.4424
250	14.9432	1.886
250	19.6975	2.7349
250	18.6866	2.4668
250	12.44	1.8924
250	15.9158	3.1436
250	9.5958	2.098
250	14.7196	2.2247
250	14.6936	2.2316
250	14.8592	2.4985
250	16.1703	2.3121
250	14.7072	2.2065
250	17.6067	3.0057
250	14.5979	2.119
250	17.0064	2.3542
250	17.5461	2.5182
250	15.0138	2.3297
250	15.4082	2.3543
250	13.7515	2.9073
250	15.1945	3.0281
250	14.7661	2.2081
250	16.2051	2.5
250	17.383	3.1348
250	18.352	2.3557
250	16.8685	2.5944
250	16.144	2.4171
250	15.7723	2.5253
250	16.0443	2.6076
250	16.0609	2.6039
250	12.9903	1.7937
250	15.46	2.8136
250	14.4188	2.1728
250	17.0219	2.5556
250	18.8703	2.6714
250	14.52	2.3003
250	15.7489	2.1707
250	15.1622	2.3416
250	17.2788	2.4155
250	11.9444	1.4646
250	17.4465	2.7567
250	13.4833	2.2651
250	18.1265	2.5084
250	15.1816	2.5516
250	14.689	2.2125
250	17.4003	2.5
250	14.5072	1.9764
250	15.0462	2.0949
250	18.8128	2.4372
250	17.3258	2.754
250	15.1171	2.2458
250	14.9057	2.231
250	14.2214	2.0992
250	16.0028	3.1808
250	17.3503	2.5873
250	18.8928	3.2534
250	18.9232	3.6917
250	14.5859	2.1011
250	14.3266	2.0744
250	16.8174	3.4905
250	15.3232	2.4278
250	20.3727	3.5092
250	14.1298	2.0486
250	16.2401	2.4224
250	9.4799	2.6835
250	17.2797	2.8357
250	14.7831	2.46
250	17.6502	2.9733
250	15.896	2.504
250	14.0187	2.1488
250	17.8532	2.7889
250	18.0436	2.906
250	15.0089	2.7866
250	14.785	2.3644
250	15.4889	2.4492
250	19.6258	2.9574
250	14.5983	2.2323
250	16.8617	3.1222
250	17.7628	2.5466
250	14.4601	2.9255
250	16.831	2.5169
250	14.4228	2.0989
250	15.661	2.5552
250	18.9001	3.0027
250	18.1886	2.3452
250	14.3043	2.6431
250	14.3994	2.3173
250	14.8301	2.4709
250	18.4896	3.138
250	11.1595	1.3051
250	14.8031	2.7389
250	11.0762	1.8401
250	14.1443	2.6077
250	14.7591	2.2436
250	15.2654	2.5477
250	17.1508	2.5718
250	15.2428	2.451
250	17.178	2.7548
250	15.4276	2.5859
250	18.0841	2.6998
250	15.2043	2.4774
250	16.4648	2.1253
250	15.7029	2.7649
250	14.8361	2.3711
250	14.4603	2.4788
250	18.0817	3.1461
250	13.949	2.1754
250	17.2351	2.72
250	15.8381	2.7612
250	16.4733	2.6685
250	14.1581	2.3543
250	15.006	2.4476
250	17.5116	2.8079
250	14.0468	2.4802
250	10.4331	2.617
250	14.6058	2.4448
250	16.3068	2.2747
250	11.664	1.8913
250	15.5324	2.526
250	14.0499	2.2363
250	15.1472	2.7479
250	15.2687	2.3706
250	18.064	2.9813
250	14.4077	1.9987
250	14.7912	2.1436
250	15.7874	2.6925
250	14.2969	2.8445
250	14.5731	2.2096
250	15.4091	2.7222
250	18.9132	3.1471
250	16.7689	2.7056
250	16.7174	3.3258
250	16.8329	2.8169
250	14.7045	2.1226
250	17.9778	2.5575
250	16.4295	2.5541
250	15.6715	2.3216
250	17.7371	2.6899
250	15.9824	3.0732
250	15.2352	2.3062
250	15.6729	2.6748
250	19.357	3.2958
250	15.8037	2.2643
250	16.7547	2.6975
250	15.6805	2.5254
250	17.3035	2.8272
250	17.939	2.3743
250	15.3526	2.6039
250	14.5086	2.422
250	18.4573	3.3204
250	15.9202	2.448
250	14.5611	2.0822
250	16.6645	3.3333
250	15.5162	2.4768
250	12.5765	1.6955
250	16.0326	3.9528
250	17.7116	2.8784
250	16.6651	3.0332
250	14.6646	2.1622
250	14.7446	2.5803
250	15.3516	2.4478
250	15.4339	2.3052
250	15.1218	2.3398
250	17.9036	2.1537
250	14.6555	2.8232
250	17.2176	3.7975
250	16.8835	2.1784
250	15.4851	2.485
250	19.794	3.1003
250	15.0779	3.119
250	17.6745	3.9652
250	17.9273	2.8156
250	8.732	3.2885
250	14.8635	2.6875
250	15.177	2.4349
250	17.6548	2.5083
250	17.8923	2.788
250	14.4279	2.136
250	14.525	2.1758
250	16.7841	3.2261
250	18.146	3.0788
250	18.1563	2.8246
250	17.2379	2.6538
250	17.9686	2.5455
250	14.8998	2.5457
250	14.6264	2.3389
250	15.9416	2.2742
250	15.4439	2.4407
250	14.7356	2.3593
250	16.2537	3.3306
250	13.9787	2.161
250	15.1069	2.382
250	16.7146	2.7803
250	17.9528	2.1728
250	13.1287	1.9178
250	17.009	2.4427
250	16.5562	2.8833
250	15.6626	2.4737
250	17.8982	2.2034
250	18.327	2.6691
250	14.1232	2.2448
250	14.8643	2.0872
250	18.1394	2.5961
250	15.3191	3.0308
250	14.931	3.3121
250	14.7558	2.2646
250	16.8982	3.4683
250	15.1185	2.6106
250	15.6872	2.5565
250	16.1949	3.6771
250	14.9012	2.6412
250	16.1179	2.7929
250	16.1002	2.139
250	15.1225	2.2916
250	17.9116	2.7609
250	14.5223	2.9745
250	14.3613	2.209
250	15.2646	3.1342
250	17.2601	3.0394
250	18.9013	2.5213
250	16.6897	2.3897
250	18.2342	3.5444
250	17.2355	3.3119
250	15.9224	2.4721
250	14.8462	2.314
250	14.7488	2.9578
250	15.0366	2.3831
250	15.1403	2.2627
250	15.367	3.4294
250	15.7923	2.79
250	14.5162	2.4781
250	16.7642	2.9243
250	14.2763	2.0411
250	14.2306	2.4937
250	17.8	3.0027
250	16.1029	2.3351
250	15.6237	3.1804
250	18.7461	2.967
250	14.9292	2.5156
250	17.8838	2.9096
250	15.3115	2.9363
250	16.3294	2.8553
250	16.3684	2.8089
250	16.9665	2.5561
250	18.3428	3.4032
250	13.7926	2.6624
250	16.4003	2.1829
250	15.1596	2.8851
250	14.7842	2.0927
250	14.5396	2.252
250	17.0292	2.8333
250	17.0383	2.5053
250	15.2242	2.3438
250	14.7971	2.2486
250	16.5829	2.1678
250	16.9812	2.9401
250	14.4094	2.7749
250	15.6104	2.3528
250	15.0729	2.3188
250	15.9428	2.6091
250	13.7022	2.0516
250	14.7128	2.2288
250	15.5202	2.3134
250	16.7459	3.3787
250	15.8462	3.0361
250	15.2359	2.7357
250	14.2152	2.5847
250	15.0478	3.1615
250	15.1063	2.5361
250	15.3688	2.4607
250	14.8587	2.1749
250	14.8376	2.3469
250	18.288	3.4136
250	14.0297	2.1199
250	15.2924	2.4959
250	15.6051	2.431
250	17.4045	2.8591
250	15.5418	2.6371
250	16.127	2.7611
250	16.2338	2.4457
250	17.3446	3.1003
250	15.3373	2.2861
250	14.8322	2.3515
250	14.4265	2.2762
250	17.7268	2.2228
250	15.7805	2.8116
250	17.5082	3.0421
250	16.3999	2.7592
250	14.9947	2.773
250	15.0737	2.5098
250	18.6914	3.1701
250	16.368	3.0942
250	14.9269	2.8612
250	15.8529	2.253
250	14.9543	2.6815
250	14.1515	1.8213
250	16.6596	4.0853
250	15.0442	2.7896
250	14.6882	2.4439
250	15.2575	2.673
250	18.863	2.404
250	17.2951	2.8138
250	18.9502	3.8786
250	13.521	2.2123
250	15.143	2.7564
250	16.2701	2.7569
250	9.9192	1.618
250	14.782	2.2828
250	14.9049	2.3379
250	18.9696	3.0954
250	15.0617	2.454
250	15.4215	2.9809
250	14.9497	4.408
250	14.7049	2.8289
250	16.4776	2.7184
250	16.5838	3.5675
250	18.1474	2.7789
250	17.7407	3.1076
250	13.4779	2.472
250	19.5444	3.3543
250	14.3525	2.4819
250	18.306	3.2799
250	17.398	3.5764
250	18.3464	3.1195
250	10.7785	1.8291
250	13.7155	2.3263
250	15.999	2.9381
250	16.1432	2.4193
250	17.356	2.9323
250	14.9025	2.7507
250	15.2973	4.375
250	16.6359	3.9874
250	19.8875	3.2209
250	14.9069	2.6703
250	17.98	3.1555
250	17.3601	3.0425
250	15.2779	3.1983
250	10.2423	1.8646
250	14.9266	2.8184
250	16.0267	3.4482
250	17.3753	3.109
250	17.9493	2.539
250	17.4617	3.3297
250	17.019	2.8347
250	17.0706	2.7522
250	16.1989	2.9344
250	17.7038	2.7073
250	15.7031	3.0654
250	17.1845	3.5319
250	17.7086	3.1801
250	16.5587	3.7462
250	15.0292	2.5757
250	14.4247	1.969
250	14.9322	3.2523
250	14.754	2.3522
250	17.3073	2.9545
250	16.5091	2.7219
250	15.8036	3.2791
250	18.5382	3.5861
250	14.9018	3.711
250	16.7607	2.6582
250	14.597	3.2023
250	16.4413	2.8329
250	19.4785	3.5148
250	17.8521	3.0698
250	15.0465	2.1328
250	15.4671	3.0904
250	18.2708	2.7967
250	14.5733	3.6505
250	15.2504	2.9806
250	14.4204	2.1501
250	15.6259	3.5994
250	16.7991	3.3815
250	18.0389	2.8828
250	16.0547	2.9528
250	15.1237	2.9
250	18.7715	3.436
250	15.0209	2.4011
250	14.8674	2.6034
250	11.9875	2.2778
250	15.2889	3.4218
250	18.2801	3.2761
250	12.2824	2.5113
250	15.1051	2.9607
250	14.6613	2.5068
250	14.1495	2.8173
250	13.3979	2.1088
250	16.4529	2.913
250	18.4872	3.5936
250	17.9674	3.5132
250	16.0628	2.6997
250	19.5049	3.3077
250	17.5635	3.1128
250	17.5806	2.1906
250	18.1659	3.0845
250	16.1897	2.8635
250	17.9235	3.1966
250	14.4021	3.3648
250	13.7649	2.6412
250	15.6399	2.5517
250	17.71	2.7769
250	14.7004	2.4298
250	17.4412	3.0479
250	14.4963	2.4491
250	17.2795	3.954
250	15.1793	3.4932
250	15.8474	3.6945
250	15.6607	3.5027
250	16.5294	2.975
250	15.3772	3.542
250	17.583	2.7676
250	15.4523	3.2479
250	14.8359	2.9135
250	18.1702	3.4843
250	18.3173	3.0071
250	15.7258	3.4081
250	15.8672	3.2865
250	9.7898	3.1551
250	17.9464	3.1934
250	15.3988	2.6076
250	16.02	3.0054
250	15.3385	2.4171
250	14.7889	3.0639
250	13.4766	2.5948
250	12.2818	1.5297
250	13.8088	2.255
250	15.5584	2.9915
250	15.1822	3.2143
250	16.869	3.362
250	18.1044	2.9918
250	15.36	2.9185
250	8.2053	1.8712
250	16.4002	3.1477
250	17.1824	2.8648
250	16.1135	3.4028
250	15.3834	3.4472
250	13.943	2.3887
250	16.6948	3.1586
250	15.9839	3.3598
250	18.2197	2.8386
250	15.3598	2.5769
250	17.8175	2.854
250	16.672	2.9519
250	16.5767	2.6574
250	14.6846	2.6537
250	12.8042	2.5054
250	14.5563	2.5666
250	18.8512	3.0512
250	15.2194	2.8291
250	15.0151	2.5241
250	17.1201	2.7335
250	15.1056	3.7394
250	15.3179	2.824
250	17.3219	3.1791
250	14.8339	3.4347
250	16.5023	3.4022
250	15.4838	2.7766
250	18.577	2.9109
250	18.4476	3.5944
250	15.4723	3.0244
250	14.844	2.8533
250	16.951	3.1412
250	15.5527	3.0401
250	16.6347	3.4703
250	15.1441	3.0769
250	16.645	2.873
250	15.1845	3.0332
250	18.0525	2.8365
250	15.3696	2.6373
250	15.0225	2.6236
250	18.8851	3.4538
250	14.2887	2.7822
250	19.2287	3.3018
250	17.2856	3.0971
250	14.4511	3.0064
250	16.949	2.9423
250	14.775	2.6556
250	14.233	3.4954
250	15.9461	2.9717
250	16.9215	2.3923
250	14.731	2.5892
250	15.0924	3.1693
250	15.6659	3.2494
250	18.056	3.1047
250	17.942	3.5159
250	15.9791	3.6006
250	19.0097	3.3989
250	13.8706	2.4377
250	17.3545	2.5579
250	14.7791	3.0426
250	18.6052	3.2249
250	16.6369	3.5222
250	14.5193	3.3494
250	16.9263	3.5393
250	19.2433	3.8156
250	15.1747	2.8169
250	18.3905	3.5782
250	15.3499	2.9153
250	18.7297	3.0408
250	13.5254	2.4665
250	14.4854	2.6082
250	16.5786	2.401
250	14.9401	3.2961
250	15.435	3.95
250	18.2973	4.2288
250	18.8673	3.12
250	17.4422	2.5822
250	17.4598	3.7263
250	14.9952	2.7571
250	16.0894	2.5696
250	17.6824	2.7878
250	18.4182	3.4691
250	16.4702	2.8289
250	17.7519	2.6037
250	15.0182	2.7507
250	18.628	2.9471
250	14.7485	2.9914
250	19.2301	3.7193
250	16.2456	2.7251
250	17.1618	3.3134
250	16.706	3.1909
250	15.3658	3.0282
250	14.5184	3.419
250	17.0052	2.9474
250	17.1794	2.9595
250	14.6889	2.9889
250	17.8399	3.2308
250	14.3471	2.8522
250	15.9861	3.8611
250	18.9585	3.5611
250	17.6317	2.7941
250	18.6856	2.7349
250	15.1505	3.0287
250	18.4714	3.4167
250	14.712	3.3773
250	17.3492	2.5271
250	14.4723	2.705
250	15.997	2.8371
250	15.2066	2.4279
250	15.9574	3.4017
250	12.7131	2.5508
250	18.3418	3.0898
250	17.9124	2.6847
250	15.2335	3.1057
250	14.5844	3.7374
250	15.0408	2.5944
250	18.118	2.064
250	15.228	3.1496
250	18.1207	3.0336
250	18.2302	3.994
250	15.4361	2.5344
250	13.3215	2.1841
250	14.4516	2.4714
250	17.1964	3.1504
250	15.6939	2.9849
250	15.5379	3.6743
250	14.4246	3.6176
250	17.6904	3.8197
250	15.5562	2.8703
250	15.097	2.6431
250	16.4392	2.7049
250	13.7455	2.9091
250	16.279	2.7225
250	16.2985	3.3639
250	18.6844	3.6658
250	14.8848	2.5139
250	18.5322	3.1632
250	17.6475	3.8039
250	15.0492	3
250	14.6038	3.1405
250	14.9615	2.7705
250	14.671	3.3534
250	18.8227	3.201
250	15.2449	3.456
250	13.9389	2.3343
250	16.9808	3.0886
250	19.0091	3.7112
250	19.2459	3.236
250	18.3436	3.2594
250	17.6912	2.953
250	17.9275	3.3676
250	18.0551	3.4278
250	14.8105	3.7906
250	14.8572	3.0226
250	18.4356	3.0793
250	14.5792	2.6954
250	18.7916	3.5859
250	17.6996	3.3795
250	15.2141	3.1401
250	16.2762	2.4439
250	15.7116	3.1898
250	15.2967	2.5094
250	14.8838	3.1283
250	17.094	3.1003
250	16.9602	2.9095
250	15.5524	2.8672
250	15.0559	3.1662
250	15.407	3.7472
250	15.8379	3.128
250	18.4996	3.4598
250	17.7723	3.2872
250	10.4778	1.7412
250	15.297	3.9618
250	15.3697	3.0222
250	15.9569	3.8694
250	13.0593	2.4088
250	14.5016	2.4023
250	17.5497	3.2752
250	18.3685	2.9869
250	16.3247	3.0763
250	15.1166	3.5164
250	10.694	2.1592
250	16.8015	3.1387
250	15.1566	3.2487
250	15.7728	3.2652
250	14.6402	2.8941
250	14.8227	2.6921
250	15.1792	3.815
250	15.9234	2.5148
250	18.733	3.1551
250	18.6445	2.9895
250	16.877	3.6077
250	18.0289	2.928
250	15.6795	3.7564
250	17.145	2.8381
250	17.6298	2.816
250	14.0844	3.0367
250	18.2921	2.9973
250	14.6068	2.0897
250	16.6272	3.2715
250	14.2923	2.1579
250	14.8048	2.4579
250	14.2271	2.2355
250	14.9633	2.4269
250	15.2772	2.3106
250	14.2951	2.5595
250	15.0603	2.8842
250	9.4657	1.947
250	14.9817	2.2997
250	17.9624	2.9101
250	17.2885	3.5334
250	18.4174	3.0625
250	14.1782	2.4771
250	17.7051	3.1667
250	15.9896	2.9614
250	16.524	2.7984
250	14.3623	2.2376
250	14.6678	2.1711
250	17.2867	2.3715
250	15.3554	2.3853
250	17.5315	2.4514
250	14.152	2.3969
250	14.4941	2.2181
250	15.4425	3.538
250	18.6788	3.2861
250	14.4319	3.8552
250	14.408	3.1708
250	15.6826	3.0271
250	17.0502	2.6631
250	18.5279	3.5806
250	14.1118	2.512
250	14.8285	2.1662
250	15.6991	3.1275
250	13.6897	2.7542
250	15.0265	3.103
250	15.4043	3.4161
250	12.2507	1.8859
250	14.9207	2.721
250	17.7588	2.5659
250	13.7926	1.9348
250	16.3088	2.9474
250	11.8934	2.7441
250	14.889	2.0071
250	13.7176	1.9604
250	17.2787	2.5385
250	17.6623	2.8127
250	13.9289	2.685
250	14.0287	2.0027
250	17.8509	2.9663
250	17.7118	2.7081
250	15.128	2.4676
250	15.1669	2.6459
250	17.998	3.3949
250	17.8203	2.5623
250	17.711	3.5749
250	13.5688	2.7124
250	15.2632	2.7166
250	14.8834	3.0259
250	16.4796	3.2707
250	16.159	2.8455
250	14.8584	2.932
250	17.2251	3.617
250	18.7769	3.2166
250	14.8496	2.7548
250	14.9022	2.2153
250	17.4601	3.0197
250	15.9538	2.4409
250	19.1377	2.6416
250	14.2856	2.4033
250	14.3481	2.4588
250	16.258	2.3961
250	14.6077	2.1917
250	18.5711	3.0545
250	15.1805	3.1538
250	13.9316	2.6824
250	15.3546	3.0057
250	14.0925	2.3452
250	15.3671	2.9972
250	16.6893	2.774
250	19.6145	4.7173
250	15.973	2.9181
250	13.8343	2.6884
250	14.5142	2.6517
250	15.5321	3.9472
250	16.8512	2.6602
250	9.0585	1.1793
250	13.6753	2.7655
250	14.7905	2.2754
250	16.8267	2.6994
250	14.7352	2.7826
250	17.5461	3.0981
250	13.7946	2.1607
250	15.2205	2.3869
250	17.0911	2.6462
250	16.8097	2.4973
250	18.0972	2.7447
250	8.2734	2.4299
250	15.9617	2.4649
250	15.8516	2.5694
250	14.734	2.7485
250	15.3917	3.4371
250	14.9759	3.0695
250	15.0539	2.5407
250	13.5293	2.2717
250	14.8984	3.2124
250	18.5551	3.1845
250	17.3337	2.5838
250	18.266	3.2153
250	15.7001	2.9207
250	16.0964	2.673
250	17.9005	3.0761
250	15.3875	2.5123
250	15.3322	3.3252
250	17.0349	2.6486
250	14.8205	3.9162
250	14.8162	2.3196
250	17.121	2.5477
250	17.9878	2.877
250	14.2797	2.2
250	16.2854	3.0678
250	18.6878	3.0708
250	16.8909	2.3592
250	14.6736	3.3658
250	17.7767	3.0216
250	15.3519	2.2408
250	7.1895	1.6111
250	17.139	2.9632
250	17.805	3.0348
250	14.0961	1.883
250	17.8636	2.5151
250	18.661	2.7786
250	18.4867	2.7209
250	15.7724	3.3853
250	15.0119	2.0771
250	15.0356	2.201
250	17.8975	2.9861
250	13.3773	2.8257
250	18.0294	2.562
250	18.704	3.3085
250	14.9103	3.0504
250	17.2425	2.7712
250	17.1217	3.1813
250	14.8009	2.4028
250	18.1429	2.5283
250	16.4811	2.631
250	17.5734	3.2635
250	15.8486	2.4972
250	16.2148	3.6529
250	18.7051	3.0757
250	15.3539	3.0765
250	16.9678	2.752
250	14.0982	3.1279
250	18.4891	2.7652
250	17.9034	3.133
250	13.1471	2.5895
250	18.18	2.5718
250	15.5826	3.0277
250	14.4058	1.9072
250	16.8657	2.7258
250	17.2906	2.6458
250	15.3241	3.1958
250	15.0232	2.4687
250	14.8237	2.9056
250	18.0671	2.8427
250	16.2425	3.0747
250	16.3997	2.9254
250	15.4016	2.8684
250	15.5174	2.8584
250	17.9642	3.1117
250	14.1783	2.3513
250	15.8934	2.7806
250	14.1836	2.1775
250	19.3272	3.4324
250	15.8361	2.7139
250	17.1472	3.1271
250	18.2769	3.5232
250	18.0126	3.5663
250	16.318	2.616
250	17.7194	3.2295
250	15.4949	4.0151
250	15.8348	2.8963
250	15.1054	2.372
250	14.5072	2.7337
250	15.1961	2.6904
250	14.118	2.0935
250	16.172	3.5123
250	18.5585	2.7812
250	15.9419	2.9765
250	16.3765	2.6676
250	13.4668	3.2191
250	17.7394	2.4421
250	14.732	2.5137
250	15.0239	2.85
250	16.9997	2.7974
250	14.6033	3.0428
250	17.7703	3.0227
250	15.1955	4.3595
250	14.9797	3.3707
250	15.7319	3.1005
250	16.4814	2.5954
250	18.6901	3.1526
250	17.9969	3.3075
250	15.4124	3.5637
250	16.4044	2.7979
250	15.2669	2.8851
250	14.5303	2.6698
250	14.9869	2.7829
250	14.7731	2.315
250	17.1079	3.5944
250	14.72	2.8017
250	15.9072	3.0113
250	15.3863	2.6131
250	15.7447	2.4807
250	14.8479	2.4056
250	15.6891	2.8563
250	14.003	2.1519
250	14.394	2.6911
250	14.6454	2.4435
250	18.3813	3.0788
250	16.6904	3.4862
250	15.618	3.3644
250	15.0009	2.7281
250	13.7411	1.9284
250	15.6248	2.8591
250	18.4672	3.1977
250	15.7549	2.6054
250	17.5307	3.055
250	17.5396	3.2827
250	16.5327	3.4773
250	17.0999	3.036
250	15.2311	3.125
250	15.556	2.6556
250	14.3365	2.5755
250	15.8539	2.8382
250	17.0439	3.0442
250	14.8902	2.8769
250	16.5908	3.1781
250	13.7189	2.3052
250	18.9705	3.7534
250	17.6763	3.2128
250	16.8873	2.6309
250	14.8341	2.775
250	18.1532	2.9974
250	14.2651	3.1286
250	15.6294	2.8159
250	14.8083	2.2266
250	15.7419	2.3223
250	14.9441	2.3554
250	17.2002	3.4101
250	17.422	3.0862
250	17.4289	3.3098
250	14.881	2.6355
250	15.0217	2.4118
250	16.0368	3.3712
250	14.7366	3.0245
250	14.9952	2.4251
250	10.3458	2.3887
250	16.5651	3.4152
250	17.814	2.6076
250	17.827	3.2289
250	15.9025	3.2606
250	15.1121	2.3979
250	18.2146	3.1519
250	14.6898	2.4162
250	17.672	3.4561
250	9.6749	1.9139
250	14.0013	2.4203
250	14.6085	2.3701
250	18.5615	3.2577
250	15.9394	3.1521
250	17.1758	2.768
250	16.0194	3.7793
250	15.1928	3.0201
250	14.639	2.3026
250	18.4578	2.7344
250	18.2747	3.2333
250	18.7943	3.1229
250	18.0212	3.1444
250	18.9197	3.4041
250	14.5964	2.3966
250	17.4727	3.038
250	14.8419	2.8847
250	14.7085	2.0636
250	14.1796	2.5467
250	13.9411	2.5461
250	14.6392	2.5552
250	16.9244	2.9595
250	15.3611	3.0595
250	16.1861	2.9017
250	15.6205	2.7995
250	17.1092	2.7253
250	14.4632	2.7774
250	17.7943	2.8203
250	14.3494	3
250	17.6554	2.6526
250	16.881	2.9524
250	15.2829	3.3438
250	13.8915	2.9076
250	15.8523	2.283
250	15.6148	2.9809
250	16.1434	3.4104
250	15.1757	2.8707
250	8.0063	1.4575
250	19.0878	3.3369
250	16.027	2.8045
250	18.3092	2.9081
250	14.8187	2.4428
250	13.5657	2.2676
250	15.3565	2.9751
250	16.7493	3.9068
250	14.0476	2.1357
250	14.5655	2.9585
250	16.1715	2.7239
250	15.1073	2.3488
250	15.2348	3.9487
250	15.233	3.2444
250	14.611	3.0288
250	17.9911	3.3102
250	13.9313	2.2707
250	18.3846	3.5886
250	15.5269	3.1586
250	16.2328	2.9343
250	17.8044	3.85
250	16.9127	2.7408
250	13.9777	2.0912
250	14.6326	2.6618
250	16.2835	3.1853
250	15.2778	3.549
250	14.5456	3.0559
250	14.8785	2.6997
250	18.9483	3.5692
250	16.2141	2.7556
250	16.9148	2.5163
250	15.1002	2.7885
250	15.2301	2.0637
250	14.6255	2.5147
250	15.9192	3.6056
250	16.766	2.8357
250	15.0308	3.3786
250	18.7426	2.6957
250	14.2499	2.3933
250	15.59	3.5096
250	18.0457	2.836
250	17.9125	2.747
250	13.9886	3.1785
250	14.8601	2.7419
250	14.7852	3.0498
250	17.9088	3.0845
250	16.3568	3.1746
250	14.9525	2.3161
250	16.8606	2.842
250	16.5924	2.5559
250	18.6195	3.7424
250	14.9928	3.2171
250	15.669	4.6724
250	15.1572	2.4121
250	15.1895	2.6572
250	17.3595	3.1306
250	16.0302	3.6688
250	13.328	1.5769
250	14.0611	2.7846
250	16.9559	3.475
250	16.637	2.7493
250	15.8095	2.7528
250	17.845	2.9973
250	17.5465	2.593
250	14.861	2.8805
250	16.545	4.4726
250	15.9116	3.569
250	16.6285	2.8442
250	15.279	2.9178
250	14.5082	2.7316
250	14.8713	3.2651
250	14.1283	2.4361
250	15.5614	3.6535
250	15.9016	3.1152
250	17.499	2.9639
250	17.5084	2.7245
250	17.7272	2.8505
250	13.8054	2.9968
250	15.8767	3.1838
250	17.5584	2.8508
250	13.0187	2.1049
250	17.3678	3.1108
250	16.6139	2.9837
250	16.8642	2.4549
250	14.4216	2.3173
250	18.335	2.6274
250	17.6091	2.5674
250	15.4426	2.7606
250	16.6467	3.1292
250	14.7106	2.1635
250	14.8273	2.8135
250	15.0921	2.3746
