Conc_ugperml	DiameterA_um	Deformation
0.1	10.8335	2.4191
0.1	13.7099	3.3707
0.1	14.0553	2.1586
0.1	11.559	2.7172
0.1	12.9277	2.4164
0.1	13.8159	2.8833
0.1	11.9583	2.3347
0.1	13.7791	2.7564
0.1	12.4666	2.4294
0.1	13.406	3.4379
0.1	18.0315	2.6027
0.1	15.0034	3.1821
0.1	13.5713	3.0428
0.1	16.5376	4.1785
0.1	14.2528	2.9024
0.1	15.0174	2.9293
0.1	14.1662	3.9832
0.1	10.5672	1.7057
0.1	13.396	2.7718
0.1	12.2239	3.3882
0.1	12.4827	3.4133
0.1	12.8075	2.4688
0.1	16.5905	2.7139
0.1	13.0211	2.9869
0.1	13.043	2.6768
0.1	12.7189	3.2862
0.1	13.9781	3.1724
0.1	12.5575	3.6353
0.1	11.6204	2.5649
0.1	15.8349	2.8983
0.1	11.777	2.5496
0.1	13.5927	3.1149
0.1	17.0515	2.9838
0.1	12.7867	3.0234
0.1	11.3459	2.8343
0.1	14.7004	2.787
0.1	16.8437	2.5202
0.1	14.1013	2.79
0.1	14.7778	2.7403
0.1	15.3456	3.2452
0.1	12.6854	2.8567
0.1	12.9021	2.5042
0.1	12.7997	2.7303
0.1	12.5782	2.6509
0.1	12.3571	2.3626
0.1	12.0191	2.9178
0.1	16.2981	2.877
0.1	14.2297	3.8615
0.1	12.6967	2.3951
0.1	12.4247	3.1103
0.1	16.0982	2.3114
0.1	12.3025	2.2656
0.1	15.0721	2.5921
0.1	16.9012	3.9771
0.1	13.6031	2.5561
0.1	14.9626	2.2864
0.1	11.9652	3.0247
0.1	12.037	2.2378
0.1	14.1552	3.6911
0.1	11.9662	2.6506
0.1	10.4279	2.1172
0.1	14.8125	3.214
0.1	16.1959	3.7859
0.1	12.9756	2.7861
0.1	14.7187	3.1721
0.1	16.728	3.6233
0.1	13.5663	2.847
0.1	12.5718	2.977
0.1	13.5084	3.3064
0.1	16.4158	3.5944
0.1	14.0775	3.0708
0.1	14.5227	3.9627
0.1	11.7659	2.4167
0.1	14.403	2.4031
0.1	13.1665	3.4148
0.1	13.5899	3.5463
0.1	12.1818	2.2028
0.1	13.6763	3.3087
0.1	14.1638	2.8605
0.1	13.2937	2.416
0.1	13.7578	2.725
0.1	18.9241	3.2028
0.1	11.4593	2.4411
0.1	14.0631	3.1823
0.1	13.1241	2.8721
0.1	11.3389	2.7402
0.1	13.4095	2.8132
0.1	12.3894	2.1757
0.1	12.268	2.1196
0.1	13.4461	2.4747
0.1	19.562	4.2867
0.1	18.273	3.1211
0.1	12.7918	3.1865
0.1	12.4067	3.15
0.1	14.7911	3.951
0.1	11.7482	3.734
0.1	13.0218	2.5906
0.1	12.1808	2.1799
0.1	12.6045	2.5471
0.1	11.7125	2.3283
0.1	15.8353	3.9357
0.1	16.4785	3.5269
0.1	11.9299	3.5893
0.1	13.9241	2.5994
0.1	12.5672	3.8822
0.1	14.8487	2.5535
0.1	12.7073	2.5723
0.1	13.4303	2.6627
0.1	14.9162	3.2556
0.1	18.5561	3.4111
0.1	16.4796	3.1448
0.1	13.2108	3.0774
0.1	12.6261	2.2194
0.1	14.2072	2.8653
0.1	14.2162	2.7244
0.1	13.9778	3.4781
0.1	12.2732	2.6346
0.1	13.2048	2
0.1	12.2379	3.0884
0.1	14.3443	2.5663
0.1	10.5842	2.5342
0.1	11.3012	2.6035
0.1	12.0792	2.1501
0.1	14.6628	2.6595
0.1	12.807	2.0679
0.1	10.9715	2.0427
0.1	11.7979	2.4153
0.1	17.4836	3.3366
0.1	13.1688	3.3131
0.1	14.6122	2.0987
0.1	15.5185	2.847
0.1	15.8402	2.4844
0.1	12.9173	2.1898
0.1	16.8161	3.174
0.1	11.056	2.2468
0.1	9.7195	1.8889
0.1	14.9079	3.0792
0.1	15.0267	2.7944
0.1	10.4717	2.8592
0.1	15.6584	3.4901
0.1	14.4195	2.9226
0.1	15.204	2.8638
0.1	15.4907	2.3756
0.1	14.1872	2.5833
0.1	15.4002	2.8611
0.1	15.1055	2.6402
0.1	14.4775	3.0507
0.1	11.0181	2.7979
0.1	21.0875	3.7115
0.1	14.5934	3.0902
0.1	13.6589	3.0313
0.1	15.7795	3.4492
0.1	18.3808	3.1971
0.1	12.844	2.558
0.1	19.3383	3.6639
0.1	14.5836	3.8902
0.1	13.3062	3.2355
0.1	14.8963	3.2602
0.1	12.2202	2.6229
0.1	14.5134	2.8161
0.1	14.0809	2.7395
0.1	13.7823	3.0028
0.1	7.8028	1.4569
0.1	13.1318	3.0459
0.1	13.7569	2.7572
0.1	13.1089	2.4922
0.1	12.5521	3.6703
0.1	10.692	2.3156
0.1	14.1839	3.9776
0.1	10.7037	2.3023
0.1	16.8146	3.9187
0.1	13.3116	3.0976
0.1	14.7003	2.4423
0.1	11.8852	3.1789
0.1	14.2721	2.7806
0.1	18.077	4.2476
0.1	11.4037	2.1281
0.1	14.561	3.3165
0.1	13.1562	2.7138
0.1	13.2034	2.486
0.1	13.3592	2.4533
0.1	11.9725	2.8792
0.1	17.9955	4.6332
0.1	13.9989	3
0.1	14.9182	3.0308
0.1	19.2711	2.9746
0.1	14.8232	2.9807
0.1	12.898	2.9057
0.1	15.7171	2.9694
0.1	12.4678	2.479
0.1	14.5395	2.7127
0.1	13.7541	3.1489
0.1	14.7751	4.1472
0.1	16.7069	3.8423
0.1	12.2498	2.6013
0.1	14.4737	3.307
0.1	13.7155	2.7603
0.1	12.9797	2.42
0.1	13.6531	3.1406
0.1	16.3584	3.5112
0.1	14.2522	3.0283
0.1	15.5198	3.4522
0.1	14.3079	3.4737
0.1	15.1518	3.3686
0.1	11.6496	2.2179
0.1	14.759	2.831
0.1	19.2341	3.263
0.1	12.2297	2.3013
0.1	18.7541	3.3438
0.1	14.2034	3.7736
0.1	14.491	2.7785
0.1	10.5479	2.7198
0.1	11.8423	2.4778
0.1	14.6361	2.7881
0.1	11.869	2.814
0.1	19.9649	2.4671
0.1	14.5163	3.2382
0.1	11.9511	2.5595
0.1	12.63	2.5307
0.1	12.6839	2.6808
0.1	11.814	2.4809
0.1	14.5977	2.8557
0.1	12.0931	2.7349
0.1	17.059	4.3311
0.1	12.2018	1.9485
0.1	13.3416	2.0504
0.1	14.1975	3.0109
0.1	12.4204	2.4023
0.1	12.1638	2.569
0.1	12.1207	2.3344
0.1	11.0103	2.4217
0.1	15.4045	2.9122
0.1	12.5236	3.3034
0.1	13.7973	2.5932
0.1	13.4098	2.5667
0.1	14.4735	2.5337
0.1	13.9773	2.1573
0.1	15.4378	2.7932
0.1	14.6459	2.1429
0.1	15.7636	3.4619
0.1	14.2043	3.3603
0.1	12.4697	3.09
0.1	13.8105	3.6296
0.1	15.1544	4.0212
0.1	15.3561	3.0244
0.1	14.7627	2.8
0.1	14.3463	2.6396
0.1	13.26	3.4241
0.1	14.8122	2.7324
0.1	15.7344	3.7025
0.1	10.42	1.9972
0.1	14.2981	2.6203
0.1	13.1618	2.7629
0.1	14.2738	2.7785
0.1	9.952	2.1759
0.1	13.5876	2.489
0.1	13.7286	2.796
0.1	12.4735	2.6958
0.1	16.194	3.4839
0.1	14.3438	2.5346
0.1	13.3556	3.4712
0.1	17.0633	2.0339
0.1	11.1107	2.4791
0.1	13.1788	3.6869
0.1	12.3353	2.4796
0.1	6.9979	2.186
0.1	18.1807	2.7783
0.1	16.1057	2.7428
0.1	18.5889	3.2273
0.1	13.0285	2.5724
0.1	10.6826	2.3933
0.1	14.3641	2.5769
0.1	13.4963	2.387
0.1	13.6633	2.1788
0.1	13.6393	2.7981
0.1	14.2589	2.7673
0.1	13.0727	2.9428
0.1	12.1335	2.9711
0.1	13.6301	2.9813
0.1	14.6949	3.9646
0.1	18.4526	4.569
0.1	18.6304	3.3435
0.1	13.8745	2.7548
0.1	11.4298	2.4379
0.1	15.4222	3.0133
0.1	15.1161	4.0172
0.1	11.0226	2.2472
0.1	11.8644	2.8847
0.1	12.9055	2.7781
0.1	12.6141	2.8954
0.1	11.247	2.2324
0.1	11.4278	3.1086
0.1	14.4309	2.6444
0.1	14.9372	2.733
0.1	12.1389	4.5373
0.1	14.3003	3.351
0.1	13.0872	2.7126
0.1	14.8184	2.8711
0.1	18.5853	4.2933
0.1	13.1086	2.3664
0.1	13.1164	2.6119
0.1	13.6866	3.3557
0.1	10.9397	3.4021
0.1	13.4454	2.9462
0.1	11.3508	2.8135
0.1	14.556	3.8721
0.1	12.317	2.3654
0.1	13.6277	3.7124
0.1	20.3056	3.5593
0.1	14.8946	3.2692
0.1	10.8535	2.4399
0.1	12.9587	2.4905
0.1	13.5806	2.0763
0.1	13.2585	3.1908
0.1	16.3192	2.3444
0.1	10.7319	2.2295
0.1	14.8489	2.9019
0.1	13.5284	2.9145
0.1	14.6761	2.7485
0.1	10.8903	2.9295
0.1	13.9291	2.9576
0.1	22.1532	4.1879
0.1	12.9772	3.2752
0.1	14.2217	3.0538
0.1	14.7907	4.1092
0.1	13.7844	2.6649
0.1	14.5498	3.0142
0.1	12.5461	2.7692
0.1	14.1933	2.238
0.1	12.0368	1.8877
0.1	17.5736	3.1884
0.1	13.9648	2.8725
0.1	14.6104	3.2671
0.1	16.1481	2.7953
0.1	14.0821	3.6667
0.1	12.7698	2.6742
0.1	14.8222	3.1897
0.1	17.3723	4.4207
0.1	15.6282	2.7897
0.1	14.569	2.7172
0.1	10.896	2.8653
0.1	10.7426	1.8748
0.1	13.5695	3.8626
0.1	13.439	2.1281
0.1	12.8221	3.2816
0.1	13.8568	3.1084
0.1	15.8934	3.2613
0.1	11.1963	2.2104
0.1	11.7867	1.9918
0.1	12.2312	2.2797
0.1	14.6966	2.4397
0.1	10.4972	2.2596
0.1	12.5939	3.227
0.1	11.2739	2.3764
0.1	14.5738	2.8641
0.1	12.5753	2.987
0.1	11.7851	2.6289
0.1	10.8083	2.4648
0.1	11.4303	3.4534
0.1	14.6927	2.5395
0.1	11.2223	2.4932
0.1	14.2625	3.6861
0.1	15.9434	2.7994
0.1	11.325	2.441
0.1	10.6607	1.8754
0.1	12.4365	2.4087
0.1	11.9453	2.3933
0.1	14.2376	3.2976
0.1	12.2292	2.9016
0.1	14.0823	3.0818
0.1	16.622	3.5827
0.1	14.7196	4.1863
0.1	16.548	3.2313
0.1	14.1776	3.0028
0.1	13.7733	3.0556
0.1	13.6397	3.4543
0.1	16.2183	2.6006
0.1	14.5138	2.8539
0.1	19.5895	3.6
0.1	11.219	1.9128
0.1	14.2821	3.4426
0.1	11.9274	3.4511
0.1	11.2287	2.9756
0.1	10.9141	2.0917
0.1	13.4366	2.8303
0.1	11.541	2.7811
0.1	13.22	2.5016
0.1	14.3458	3.1879
0.1	13.3443	3.9243
0.1	13.8311	3.3232
0.1	13.9718	2.6792
0.1	13.9156	3.0032
0.1	12.8289	2.2125
0.1	14.7241	3.5821
0.1	12.4467	3.1635
0.1	14.4028	3.2493
0.1	15.2187	2.9058
0.1	13.5996	2.3626
0.1	15.7259	3.2358
0.1	11.1915	2.4791
0.1	10.6192	2.5032
0.1	16.4821	3.0137
0.1	14.613	3.1556
0.1	13.8341	2.8311
0.1	10.7306	2.4175
0.1	12.008	3.1138
0.1	11.179	2.3598
0.1	12.4903	2.8493
0.1	11.4686	2.3966
0.1	14.1366	3.0852
0.1	21.1623	3.4687
0.1	10.9407	2.2044
0.1	14.4973	4.7647
0.1	15.4769	2.3765
0.1	10.6411	2.1966
0.1	14.2864	3.5809
0.1	14.7912	2.9872
0.1	14.9068	3.5754
0.1	14.7418	3.116
0.1	13.9238	2.8223
0.1	11.1037	1.9339
0.1	14.6173	3.1121
0.1	14.2803	2.9764
0.1	14.4565	4.0567
0.1	15.1139	2.8241
0.1	13.9764	4.2379
0.1	14.8803	3.0859
0.1	13.1654	2.431
0.1	14.1911	2.7029
0.1	12.3756	2.9486
0.1	14.177	2.841
0.1	14.0495	2.59
0.1	11.7203	2.4873
0.1	13.211	2.7885
0.1	11.8805	2.4451
0.1	13.4333	3.4399
0.1	13.4353	2.6544
0.1	11.3347	2.6977
0.1	14.3115	2.9834
0.1	11.1563	2.9474
0.1	12.1279	2.7167
0.1	18.0949	3.8006
0.1	14.3343	3.2578
0.1	13.5886	2.7734
0.1	14.3923	3.1409
0.1	14.475	2.745
0.1	16.2738	3.6401
0.1	17.3048	3.4254
0.1	13.1292	2.862
0.1	12.6179	2.6795
0.1	11.4454	2.5791
0.1	15.5776	3.435
0.1	13.1544	2.5593
0.1	15.8464	3.6194
0.1	14.1693	2.4755
0.1	14.8295	3.2592
0.1	12.1283	2.8377
0.1	13.4811	3.5977
0.1	13.1295	2.6978
0.1	13.2402	2.6485
0.1	13.3587	2.6704
0.1	14.6587	3.8378
0.1	14.4411	4.1852
0.1	11.1069	2.4589
0.1	13.3414	2.6694
0.1	14.9177	3.5211
0.1	9.3076	2.1653
0.1	13.7493	2.9146
0.1	10.4091	2.5354
0.1	15.1279	2.7337
0.1	13.2809	3.1849
0.1	13.803	3.2733
0.1	12.3113	2.8521
0.1	11.0338	2.3211
0.1	16.0809	2.9167
0.1	11.0192	2.6077
0.1	10.9469	2.4848
0.1	15.0528	3.1722
0.1	12.8417	2.7775
0.1	17.8031	3.1497
0.1	14.6014	3.1143
0.1	10.9219	2.492
0.1	14.6211	2.6294
0.1	10.8838	3.0795
0.1	13.8449	2.9585
0.1	12.7121	3.1582
0.1	14.9967	3.604
0.1	13.7569	3.0643
0.1	13.7733	2.4589
0.1	15.3419	3.3914
0.1	14.7243	2.847
0.1	13.4669	2.3873
0.1	12.7497	2.7666
0.1	13.9703	3.5581
0.1	12.9286	2.5751
0.1	14.7334	2.9558
0.1	10.9765	2.2975
0.1	13.3353	2.6531
0.1	13.4337	2.8133
0.1	13.4256	2.8937
0.1	13.497	3.0369
0.1	12.872	2.7363
0.1	11.5831	3.5826
0.1	20.2183	4.2559
0.1	13.8581	2.5617
0.1	13.9213	3.1656
0.1	14.113	2.9858
0.1	12.7275	3.1292
0.1	12.8773	2.5847
0.1	19.0244	4.28
0.1	13.2842	2.4378
0.1	14.5687	3.2586
0.1	13.1025	2.7922
0.1	12.9062	2.4355
0.1	12.7504	2.5449
0.1	18.279	3.478
0.1	17.0841	3.6552
0.1	14.706	3.1104
0.1	12.6595	3.9302
0.1	13.2128	2.7316
0.1	15.1425	2.8051
0.1	14.099	3.3361
0.1	12.5469	2.6566
0.1	15.8521	4.3675
0.1	15.2749	3.1374
0.1	17.9782	3.5194
0.1	11.3211	2.3465
0.1	14.4545	3.6381
0.1	11.2232	2.9101
0.1	14.6952	4.2795
0.1	14.6862	3.6404
0.1	14.5803	2.774
0.1	12.5131	3.0418
0.1	15.4818	2.7025
0.1	11.7347	2.4886
0.1	14.5174	3.0736
0.1	13.4817	2.6451
0.1	14.6832	3.5836
0.1	14.3736	3.7341
0.1	12.6974	3.4018
0.1	16.9177	3.0028
0.1	10.0428	2.7013
0.1	13.1352	3.0065
0.1	14.6095	2.5995
0.1	13.2026	2.9235
0.1	12.9116	2.9489
0.1	13.0761	4.3463
0.1	10.8375	2.2338
0.1	14.179	2.4306
0.1	15.8889	3.5354
0.1	12.977	3.8863
0.1	13.9434	2.2526
0.1	14.304	2.7847
0.1	12.9674	2.4407
0.1	14.0695	3.011
0.1	16.3563	3.0275
0.1	11.7413	2.9764
0.1	13.0235	3.4545
0.1	13.293	3.4139
0.1	11.539	2.5722
0.1	16.2446	2.5586
0.1	13.9396	3.668
0.1	11.3792	2.6091
0.1	13.8872	2.6107
0.1	17.0426	5.1239
0.1	13.8621	2.6938
0.1	13.5402	2.5166
0.1	14.3948	4.1987
0.1	12.3292	2.7414
0.1	12.059	2.9228
0.1	10.6844	2.138
0.1	13.3952	2.2682
0.1	19.4545	3.6426
0.1	13.4054	3.0718
0.1	12.5346	2.7878
0.1	10.9156	2.3245
0.1	12.8976	3.2407
0.1	16.3718	3.5944
0.1	12.6016	2.6283
0.1	14.194	2.9607
0.1	16.4882	3.5751
0.1	16.0135	4.1599
0.1	15.3796	3.5722
0.1	19.7024	3.4438
0.1	12.3738	3.5084
0.1	12.589	3.5446
0.1	11.4876	2.8436
0.1	13.753	3.5235
0.1	11.2565	2.328
0.1	14.601	3.7446
0.1	12.6681	2.5335
0.1	12.9063	3.4662
0.1	12.6647	3.367
0.1	13.4946	2.7912
0.1	14.531	3.0191
0.1	18.1097	3.9335
0.1	15.3995	3.0395
0.1	18.482	3.3738
0.1	17.103	3.8153
0.1	17.0255	4.0192
0.1	14.3197	2.9031
0.1	12.9152	2.4695
0.1	13.6007	3.0909
0.1	13.8362	3.4695
0.1	11.1437	2.2465
0.1	13.0678	2.0109
0.1	14.9467	4.2241
0.1	12.4313	2.4716
0.1	11.8634	2.2612
0.1	12.406	3.2058
0.1	12.4262	3.4478
0.1	12.3068	2.853
0.1	12.4948	2.8316
0.1	11.1493	2.6333
0.1	12.577	3.0528
0.1	12.0425	2.2684
0.1	15.0255	3.6025
0.1	14.0092	2.7493
0.1	15.6672	2.7315
0.1	10.7836	2.1582
0.1	15.1082	3.4669
0.1	15.3834	3.4209
0.1	13.8481	3.8318
0.1	12.5128	2.7677
0.1	10.9641	2.8221
0.1	15.749	3.0333
0.1	13.2395	2.378
0.1	14.906	3.3389
0.1	21.089	3.2513
0.1	12.7641	2.1196
0.1	12.3041	2.7205
0.1	15.3402	2.3273
0.1	14.2478	3.3371
0.1	14.5295	2.5666
0.1	16.5438	3.115
0.1	16.6847	3.6503
0.1	14.1174	3.5773
0.1	14.1819	3.3658
0.1	14.2602	3.4075
0.1	13.9528	2.9129
0.1	13.3577	2.4384
0.1	11.4796	2.8329
0.1	11.8564	2.3724
0.1	15.0784	3.8195
0.1	15.1563	2.9306
0.1	14.672	3.2011
0.1	14.1143	2.5232
0.1	13.2733	3.474
0.1	11.3805	2.5908
0.1	12.2115	2.4523
0.1	14.0481	3.3735
0.1	12.8517	2.5364
0.1	12.4334	3.5556
0.1	13.2794	2.367
0.1	12.499	2.5073
0.1	17.4387	4.4928
0.1	19.5689	3.4278
0.1	12.5109	2.6374
0.1	13.1084	3.0856
0.1	14.9329	3.346
0.1	13.6987	3.92
0.1	12.9909	3.1803
0.1	19.3305	4.2593
0.1	16.2583	2.8462
0.1	16.1954	3.6119
0.1	20.319	3.8663
0.1	15.8685	3.107
0.1	13.2665	2.639
0.1	13.0318	3.3677
0.1	14.0809	2.8885
0.1	11.8487	2.8914
0.1	13.3618	2.9773
0.1	17.7864	3.205
0.1	12.6401	2.4051
0.1	11.0896	2.4884
0.1	12.4915	2.4902
0.1	11.7134	2.1579
0.1	13.5526	3.1922
0.1	14.4397	2.9389
0.1	11.9836	1.9935
0.1	11.9842	2.1873
0.1	11.618	3.0514
0.1	13.9803	3.9592
0.1	14.1872	2.7726
0.1	13.0848	3.438
0.1	14.4925	3.1617
0.1	13.2954	3.2529
0.1	11.7632	2.4573
0.1	18.5791	3.7089
0.1	14.976	3.6296
0.1	12.9486	2.6768
0.1	14.562	2.8225
0.1	14.8115	4.0505
0.1	14.6475	3.2922
0.1	13.9891	2.6232
0.1	15.1516	2.8258
0.1	13.1556	3.5273
0.1	17.7263	3.9587
0.1	16.8796	3.0936
0.1	11.6507	2.2754
0.1	16.9747	3.2853
0.1	10.9805	2.2559
0.1	15.4019	3.5135
0.1	13.3395	2.4656
0.1	13.3513	2.5113
0.1	14.2916	3.1839
0.1	15.0906	3.2012
0.1	11.4909	2.6613
0.1	13.5495	4.148
0.1	12.5911	2.5563
0.1	12.7806	2.6258
0.1	12.7626	2.7139
0.1	10.7351	2.747
0.1	12.2292	3.2669
0.1	19.6437	3.5116
0.1	13.9621	3.2643
0.1	18.0223	3.338
0.1	17.152	4.8525
0.1	12.9627	3.4754
0.1	14.5124	3.0625
0.1	15.2016	3.1684
0.1	12.5919	3.5866
0.1	13.8052	3.4735
0.1	15.9864	2.9868
0.1	14.6206	2.6525
0.1	10.8517	2.8868
0.1	13.727	3.2262
0.1	14.8908	3.6862
0.1	12.0969	2.9864
0.1	14.8157	3.7278
0.1	12.6623	3.0997
0.1	12.1631	3.9294
0.1	14.1633	3.337
0.1	8.4527	1.5479
0.1	13.369	2.6388
0.1	16.4423	2.8753
0.1	14.2532	2.7273
0.1	16.239	3.3498
0.1	14.0345	3.8484
0.1	18.2904	2.873
0.1	12.4626	3.3242
0.1	16.5936	3.4475
0.1	13.44	3.5567
0.1	12.9196	2.5929
0.1	12.7636	2.5169
0.1	17.5672	3.8692
0.1	15.2006	2.6948
0.1	13.9486	3.0523
0.1	10.662	2.4502
0.1	13.9193	2.8588
0.1	14.3746	3.6447
0.1	12.2679	2.4755
0.1	13.8415	2.8774
0.1	13.9997	4.0877
0.1	14.3075	2.9435
0.1	15.1794	3.6076
0.1	15.0242	4.3633
0.1	12.2092	3.0328
0.1	14.7293	3.8942
0.1	13.4346	2.9294
0.1	13.859	2.5724
0.1	12.1455	2.4611
0.1	11.4823	2.8359
0.1	14.1412	4.1569
0.1	13.5139	3.2222
0.1	14.5672	3.5719
0.1	12.5802	2.2738
0.1	15.7775	3.3683
0.1	12.494	2.7211
0.1	13.9162	2.7509
0.1	12.031	2.722
0.1	12.3565	2.3043
0.1	12.8802	2.796
0.1	16.7016	2.9066
0.1	13.2091	2.481
0.1	12.0183	2.6263
0.1	13.2533	3.2317
0.1	15.6699	3.0873
0.1	13.8261	2.8557
0.1	13.8059	2.4484
0.1	11.7902	2.9295
0.1	10.8634	2.3118
0.1	13.1394	2.7649
0.1	15.6941	3.6504
0.1	13.1043	2.2521
0.1	12.3262	2.6667
0.1	10.6578	2.3753
0.1	16.4028	4.0152
0.1	10.4685	2.0567
0.1	13.5248	3.2857
0.1	10.4404	2.5762
0.1	14.3558	3.7543
0.1	13.0805	2.7662
0.1	12.1382	4.0915
0.1	14.0845	2.8933
0.1	18.2202	4.2405
0.1	11.5528	2.2993
0.1	18.8114	4.2103
0.1	11.9351	2.136
0.1	13.7677	2.845
0.1	12.724	2.4334
0.1	13.5443	3.1444
0.1	12.6799	2.7814
0.1	9.7929	1.2945
0.1	14.9833	3.3324
0.1	12.1758	2.8328
0.1	14.4466	2.7563
0.1	13.1138	2.0773
0.1	19.9359	5.3739
0.1	11.0224	2.2571
0.1	10.5575	2.4558
0.1	12.862	2.454
0.1	12.8306	2.1728
0.1	12.3155	2.5196
0.1	14.6996	3.4967
0.1	19.7011	3.4759
0.1	15.5739	3.7279
0.01	13.3939	2.6588
0.01	13.6895	2.4249
0.01	15.3525	2.6232
0.01	13.6106	2.051
0.01	15.8252	2.0736
0.01	16.7748	2.4145
0.01	16.7177	2.1898
0.01	17.4718	3.2944
0.01	16.0116	2.7956
0.01	12.6829	2.3857
0.01	15.3274	2.9377
0.01	14.0765	3.4033
0.01	14.8957	2.2888
0.01	14.7823	2.881
0.01	13.8259	2.8882
0.01	15.7897	2.189
0.01	17.3443	2.3357
0.01	14.1832	2.826
0.01	12.9766	2.5407
0.01	13.2093	2.7995
0.01	14.7133	2.8289
0.01	17.9929	2.9661
0.01	15.9353	2.6334
0.01	15.3659	3.7545
0.01	16.3013	3.3241
0.01	14.5213	2.475
0.01	16.721	2.605
0.01	14.2038	2.8584
0.01	15.7811	3.2701
0.01	12.9271	2.8307
0.01	15.2005	2.6
0.01	16.6407	2.4915
0.01	15.5197	2.3984
0.01	15.804	3.9509
0.01	17.3798	3.0113
0.01	15.6299	2.5706
0.01	13.0657	2.5197
0.01	14.048	2.2062
0.01	13.6745	2.0751
0.01	15.2831	2.4606
0.01	13.4459	2.6999
0.01	12.1876	2.4856
0.01	12.9999	2.3439
0.01	11.2499	2.2098
0.01	14.583	2.8645
0.01	16.4365	2.8472
0.01	14.465	2.9878
0.01	12.794	2.0282
0.01	12.8182	1.8754
0.01	11.5421	1.889
0.01	14.0834	2.1591
0.01	14.5035	3.0222
0.01	15.7347	3.8793
0.01	16.2761	2.3433
0.01	15.7589	2.2931
0.01	13.5869	2.6941
0.01	16.9134	3.0601
0.01	16.077	2.4779
0.01	15.0971	2.7166
0.01	16.8121	3.3861
0.01	16.8537	4.2851
0.01	13.7557	1.844
0.01	14.9298	2.6434
0.01	16.245	2.288
0.01	18.1539	3.0122
0.01	12.2675	2.9415
0.01	16.8915	2.2979
0.01	15.5098	2.4347
0.01	13.2463	2.2505
0.01	13.189	2.9891
0.01	15.2366	2.8041
0.01	15.6218	2.9194
0.01	15.3349	2.5182
0.01	13.161	2.3619
0.01	13.1249	2.7524
0.01	14.8622	2.4132
0.01	13.5997	2.1944
0.01	13.1234	2.1893
0.01	17.091	3.0272
0.01	16.6386	2.2659
0.01	15.1426	1.8959
0.01	16.1633	3.9332
0.01	16.038	2.0771
0.01	14.9545	2.8722
0.01	13.1199	2.5938
0.01	16.7417	2.4199
0.01	18.9913	3.6289
0.01	16.1068	2.9869
0.01	17.1455	2.8723
0.01	13.3659	2.4089
0.01	13.7557	1.7639
0.01	15.1585	3.3248
0.01	16.312	2.6028
0.01	17.9002	3.2637
0.01	14.2147	2.6789
0.01	16.1873	2.5472
0.01	12.7045	2.1111
0.01	16.9434	3.5437
0.01	13.8736	2.1467
0.01	14.2979	2.4278
0.01	13.0758	2.0889
0.01	15.7767	3.4342
0.01	14.4204	2.823
0.01	16.4839	2.3444
0.01	13.6396	1.9643
0.01	13.0008	2.1704
0.01	13.988	2.8043
0.01	18.7304	3.4626
0.01	14.6179	2.2338
0.01	14.4792	3.2875
0.01	16.7199	2.5208
0.01	13.1158	1.5943
0.01	17.4823	2.895
0.01	13.3826	3.1063
0.01	13.8123	1.5025
0.01	16.5891	2.9251
0.01	13.2116	2.7752
0.01	15.8278	2.3183
0.01	13.3301	2.1707
0.01	13.1067	2.6901
0.01	13.7809	2.3955
0.01	19.2155	3.0409
0.01	19.0866	3.4023
0.01	14.3366	2.6649
0.01	14.0799	2.7231
0.01	14.8112	2.7112
0.01	15.2203	3.1561
0.01	16.6642	2.7084
0.01	13.41	2.2752
0.01	16.9835	2.3106
0.01	18.8483	2.3638
0.01	12.782	2.8109
0.01	14.298	3.3442
0.01	14.3726	2.3083
0.01	15.3227	2.8694
0.01	15.9463	3.2667
0.01	13.856	2.2303
0.01	11.8447	1.9302
0.01	16.0464	2.526
0.01	13.3766	3.44
0.01	16.0146	3.875
0.01	15.4339	2.4321
0.01	15.7249	2.087
0.01	12.7932	2.3927
0.01	12.4942	2.7697
0.01	16.4605	3.0822
0.01	16.4743	2.6176
0.01	13.1203	2.5101
0.01	10.4033	2.4548
0.01	17.2238	2.26
0.01	13.3936	2.4395
0.01	15.8168	2.6543
0.01	14.7933	2.5702
0.01	15.3637	2.1486
0.01	13.0344	2.4972
0.01	14.6682	3.1652
0.01	13.441	2.3406
0.01	13.2964	2.6882
0.01	15.4717	2.6512
0.01	14.7279	2.6683
0.01	13.7418	2.1588
0.01	12.918	2.3778
0.01	16.5167	3.4479
0.01	9.5141	1.2438
0.01	13.8003	3.043
0.01	13.1725	2.1751
0.01	13.5507	2.7611
0.01	14.2291	2.5171
0.01	16.6408	4.2039
0.01	16.6368	2.6441
0.01	11.5582	1.9559
0.01	13.1257	3.2507
0.01	13.4851	2.1045
0.01	13.4527	2.2331
0.01	13.2492	2.6074
0.01	15.3384	3.2691
0.01	17.6959	2.2088
0.01	16.2473	2.6612
0.01	13.1214	1.9803
0.01	19.2007	3.4111
0.01	11.5745	1.75
0.01	17.9038	3.4217
0.01	14.3323	3.5822
0.01	14.2139	2.6264
0.01	14.9946	2.6493
0.01	13.1682	2.9595
0.01	13.5768	2.7717
0.01	12.609	1.543
0.01	17.7671	3.4005
0.01	16.6706	3.1008
0.01	12.8789	3.0196
0.01	13.8563	3.4069
0.01	13.4885	2.1713
0.01	12.9929	2.6564
0.01	19.4235	3.7283
0.01	17.073	3.108
